GHO,PUBLISHSTATE,YEAR,REGION,COUNTRY,Display Value,Numeric,Low,High,Comments
MDG_0000000026,PUBLISHED,2014,WPR,VUT,80 [ 38 - 174 ],80,38,174,NA
MDG_0000000026,PUBLISHED,2014,WPR,PHL,131 [ 104 - 172 ],131,104,172,NA
MDG_0000000026,PUBLISHED,2010,AMR,SUR,148 [ 131 - 166 ],148,131,166,NA
MDG_0000000026,PUBLISHED,2000,AMR,PER,144 [ 127 - 166 ],144,127,166,NA
MDG_0000000026,PUBLISHED,2014,WPR,KIR,100 [ 55 - 166 ],100,55,166,NA
MDG_0000000026,PUBLISHED,2015,WPR,VUT,76 [ 35 - 166 ],76,35,166,NA
MDG_0000000026,PUBLISHED,2015,WPR,KIR,97 [ 53 - 162 ],97,53,162,NA
MDG_0000000026,PUBLISHED,2017,WPR,VUT,72 [ 33 - 161 ],72,33,161,NA
MDG_0000000026,PUBLISHED,2016,WPR,SLB,108 [ 73 - 160 ],108,73,160,NA
MDG_0000000026,PUBLISHED,2016,WPR,KIR,94 [ 51 - 160 ],94,51,160,NA
MDG_0000000026,PUBLISHED,2001,AMR,GTM,147 [ 138 - 155 ],147,138,155,NA
MDG_0000000026,PUBLISHED,2005,EMR,MAR,131 [ 111 - 155 ],131,111,155,NA
MDG_0000000026,PUBLISHED,2016,AFR,ZAF,122 [ 100 - 155 ],122,100,155,NA
MDG_0000000026,PUBLISHED,2001,WPR,MNG,138 [ 124 - 154 ],138,124,154,NA
MDG_0000000026,PUBLISHED,2008,AMR,NIC,116 [ 93 - 146 ],116,93,146,NA
MDG_0000000026,PUBLISHED,2014,AMR,VEN,113 [ 92 - 146 ],113,92,146,NA
MDG_0000000026,PUBLISHED,2001,SEAR,MDV,111 [ 84 - 146 ],111,84,146,NA
MDG_0000000026,PUBLISHED,2003,AMR,GTM,137 [ 129 - 145 ],137,129,145,NA
MDG_0000000026,PUBLISHED,2015,AMR,SUR,122 [ 101 - 142 ],122,101,142,NA
MDG_0000000026,PUBLISHED,2009,AMR,VEN,119 [ 101 - 142 ],119,101,142,NA
MDG_0000000026,PUBLISHED,2011,AMR,VEN,116 [ 97 - 142 ],116,97,142,NA
MDG_0000000026,PUBLISHED,2009,AMR,NIC,113 [ 91 - 142 ],113,91,142,NA
MDG_0000000026,PUBLISHED,2004,AMR,PER,122 [ 110 - 137 ],122,110,137,NA
MDG_0000000026,PUBLISHED,2002,WPR,TON,71 [ 38 - 137 ],71,38,137,NA
MDG_0000000026,PUBLISHED,2000,AMR,ECU,122 [ 110 - 136 ],122,110,136,NA
MDG_0000000026,PUBLISHED,2000,EMR,LBY,70 [ 35 - 136 ],70,35,136,NA
MDG_0000000026,PUBLISHED,2004,WPR,TON,67 [ 35 - 133 ],67,35,133,NA
MDG_0000000026,PUBLISHED,2005,AMR,PER,118 [ 106 - 132 ],118,106,132,NA
MDG_0000000026,PUBLISHED,2006,WPR,WSM,66 [ 34 - 132 ],66,34,132,NA
MDG_0000000026,PUBLISHED,2002,EMR,LBY,66 [ 33 - 132 ],66,33,132,NA
MDG_0000000026,PUBLISHED,2013,EMR,LBY,58 [ 26 - 128 ],58,26,128,NA
MDG_0000000026,PUBLISHED,2011,AMR,GTM,122 [ 117 - 127 ],122,117,127,NA
MDG_0000000026,PUBLISHED,2003,WPR,MNG,114 [ 102 - 127 ],114,102,127,NA
MDG_0000000026,PUBLISHED,2006,AMR,PER,114 [ 102 - 127 ],114,102,127,NA
MDG_0000000026,PUBLISHED,2002,AMR,ECU,110 [ 100 - 122 ],110,100,122,NA
MDG_0000000026,PUBLISHED,2002,AMR,LCA,90 [ 68 - 122 ],90,68,122,NA
MDG_0000000026,PUBLISHED,2004,AMR,LCA,89 [ 64 - 122 ],89,64,122,NA
MDG_0000000026,PUBLISHED,2008,WPR,WSM,60 [ 30 - 122 ],60,30,122,NA
MDG_0000000026,PUBLISHED,2004,WPR,MNG,106 [ 94 - 117 ],106,94,117,NA
MDG_0000000026,PUBLISHED,2011,AMR,PER,102 [ 87 - 117 ],102,87,117,NA
MDG_0000000026,PUBLISHED,2012,AMR,PER,100 [ 84 - 117 ],100,84,117,NA
MDG_0000000026,PUBLISHED,2003,AFR,CPV,96 [ 78 - 117 ],96,78,117,NA
MDG_0000000026,PUBLISHED,2001,AMR,LCA,86 [ 65 - 114 ],86,65,114,NA
MDG_0000000026,PUBLISHED,2006,EMR,LBY,55 [ 26 - 114 ],55,26,114,NA
MDG_0000000026,PUBLISHED,2000,AMR,LCA,86 [ 66 - 113 ],86,66,113,NA
MDG_0000000026,PUBLISHED,2017,EMR,IRQ,79 [ 53 - 113 ],79,53,113,NA
MDG_0000000026,PUBLISHED,2012,AMR,BHS,78 [ 57 - 110 ],78,57,110,NA
MDG_0000000026,PUBLISHED,2016,EMR,IRQ,78 [ 53 - 110 ],78,53,110,NA
MDG_0000000026,PUBLISHED,2016,AMR,BHS,72 [ 50 - 110 ],72,50,110,NA
MDG_0000000026,PUBLISHED,2017,AMR,BHS,70 [ 48 - 110 ],70,48,110,NA
MDG_0000000026,PUBLISHED,2012,WPR,WSM,52 [ 25 - 110 ],52,25,110,NA
MDG_0000000026,PUBLISHED,2013,AFR,SYC,55 [ 28 - 108 ],55,28,108,NA
MDG_0000000026,PUBLISHED,2014,AFR,SYC,55 [ 27 - 108 ],55,27,108,NA
MDG_0000000026,PUBLISHED,2001,AMR,BLZ,88 [ 72 - 107 ],88,72,107,NA
MDG_0000000026,PUBLISHED,2011,AFR,SYC,55 [ 29 - 107 ],55,29,107,NA
MDG_0000000026,PUBLISHED,2009,AFR,SYC,55 [ 30 - 104 ],55,30,104,NA
MDG_0000000026,PUBLISHED,2005,AMR,ECU,94 [ 86 - 103 ],94,86,103,NA
MDG_0000000026,PUBLISHED,2001,AMR,PAN,86 [ 74 - 103 ],86,74,103,NA
MDG_0000000026,PUBLISHED,2008,AMR,BHS,77 [ 59 - 103 ],77,59,103,NA
MDG_0000000026,PUBLISHED,2013,EMR,IRQ,75 [ 54 - 101 ],75,54,101,NA
MDG_0000000026,PUBLISHED,2014,WPR,WSM,47 [ 22 - 101 ],47,22,101,NA
MDG_0000000026,PUBLISHED,2010,AMR,DOM,96 [ 92 - 100 ],96,92,100,NA
MDG_0000000026,PUBLISHED,2009,AMR,DOM,95 [ 91 - 100 ],95,91,100,NA
MDG_0000000026,PUBLISHED,2011,AMR,DOM,95 [ 91 - 100 ],95,91,100,NA
MDG_0000000026,PUBLISHED,2004,AMR,BHS,78 [ 62 - 99 ],78,62,99,NA
MDG_0000000026,PUBLISHED,2005,AMR,BHS,77 [ 61 - 99 ],77,61,99,NA
MDG_0000000026,PUBLISHED,2005,SEAR,MDV,75 [ 57 - 99 ],75,57,99,NA
MDG_0000000026,PUBLISHED,2001,AMR,VCT,75 [ 56 - 99 ],75,56,99,NA
MDG_0000000026,PUBLISHED,2016,WPR,WSM,44 [ 21 - 98 ],44,21,98,NA
MDG_0000000026,PUBLISHED,2001,AMR,COL,93 [ 89 - 97 ],93,89,97,NA
MDG_0000000026,PUBLISHED,2008,AMR,DOM,92 [ 88 - 97 ],92,88,97,NA
MDG_0000000026,PUBLISHED,2006,AMR,ECU,90 [ 82 - 97 ],90,82,97,NA
MDG_0000000026,PUBLISHED,2009,AMR,COL,87 [ 79 - 96 ],87,79,96,NA
MDG_0000000026,PUBLISHED,2012,AMR,COL,85 [ 76 - 96 ],85,76,96,NA
MDG_0000000026,PUBLISHED,2007,EUR,KGZ,84 [ 74 - 96 ],84,74,96,NA
MDG_0000000026,PUBLISHED,2008,AMR,VCT,70 [ 50 - 96 ],70,50,96,NA
MDG_0000000026,PUBLISHED,2011,AMR,COL,84 [ 75 - 94 ],84,75,94,NA
MDG_0000000026,PUBLISHED,2005,EUR,KGZ,82 [ 72 - 94 ],82,72,94,NA
MDG_0000000026,PUBLISHED,2000,AMR,TTO,81 [ 69 - 94 ],81,69,94,NA
MDG_0000000026,PUBLISHED,2014,EMR,MAR,76 [ 61 - 94 ],76,61,94,NA
MDG_0000000026,PUBLISHED,2000,AMR,BHS,75 [ 60 - 94 ],75,60,94,NA
MDG_0000000026,PUBLISHED,2010,AMR,PAN,79 [ 69 - 92 ],79,69,92,NA
MDG_0000000026,PUBLISHED,2015,AMR,JAM,78 [ 68 - 92 ],78,68,92,NA
MDG_0000000026,PUBLISHED,2011,EUR,KGZ,79 [ 68 - 92 ],79,68,92,NA
MDG_0000000026,PUBLISHED,2015,EMR,MAR,74 [ 58 - 92 ],74,58,92,NA
MDG_0000000026,PUBLISHED,2009,AMR,VCT,67 [ 47 - 91 ],67,47,91,NA
MDG_0000000026,PUBLISHED,2006,AMR,DOM,86 [ 82 - 90 ],86,82,90,NA
MDG_0000000026,PUBLISHED,2008,WPR,MNG,80 [ 72 - 90 ],80,72,90,NA
MDG_0000000026,PUBLISHED,2000,EUR,KGZ,79 [ 68 - 90 ],79,68,90,NA
MDG_0000000026,PUBLISHED,2011,AMR,TTO,72 [ 58 - 89 ],72,58,89,NA
MDG_0000000026,PUBLISHED,2014,AMR,TTO,69 [ 54 - 89 ],69,54,89,NA
MDG_0000000026,PUBLISHED,2015,AMR,TTO,68 [ 52 - 89 ],68,52,89,NA
MDG_0000000026,PUBLISHED,2000,WPR,VNM,68 [ 52 - 89 ],68,52,89,NA
MDG_0000000026,PUBLISHED,2011,EMR,IRQ,67 [ 50 - 89 ],67,50,89,NA
MDG_0000000026,PUBLISHED,2003,AMR,HND,78 [ 70 - 87 ],78,70,87,NA
MDG_0000000026,PUBLISHED,2001,EUR,KGZ,76 [ 66 - 87 ],76,66,87,NA
MDG_0000000026,PUBLISHED,2012,EUR,KGZ,74 [ 64 - 87 ],74,64,87,NA
MDG_0000000026,PUBLISHED,2002,AMR,TTO,74 [ 63 - 87 ],74,63,87,NA
MDG_0000000026,PUBLISHED,2005,AMR,JAM,80 [ 75 - 85 ],80,75,85,NA
MDG_0000000026,PUBLISHED,2007,AMR,JAM,79 [ 74 - 85 ],79,74,85,NA
MDG_0000000026,PUBLISHED,2008,AMR,JAM,79 [ 74 - 85 ],79,74,85,NA
MDG_0000000026,PUBLISHED,2004,AFR,SLE,1 850 [ 1 480 - 2 330 ],1850,1480,2330,NA
MDG_0000000026,PUBLISHED,2000,AFR,SSD,1 730 [ 1 320 - 2 250 ],1730,1320,2250,NA
MDG_0000000026,PUBLISHED,2005,AFR,SLE,1 760 [ 1 410 - 2 220 ],1760,1410,2220,NA
MDG_0000000026,PUBLISHED,2001,AFR,SSD,1 690 [ 1 310 - 2 190 ],1690,1310,2190,NA
MDG_0000000026,PUBLISHED,2002,AFR,CAF,1 280 [ 872 - 1 880 ],1280,872,1880,NA
MDG_0000000026,PUBLISHED,2003,AFR,CAF,1 250 [ 844 - 1 870 ],1250,844,1870,NA
MDG_0000000026,PUBLISHED,2004,EMR,SOM,1 080 [ 574 - 1 870 ],1080,574,1870,NA
MDG_0000000026,PUBLISHED,2004,AFR,CAF,1 230 [ 817 - 1 850 ],1230,817,1850,NA
MDG_0000000026,PUBLISHED,2000,EMR,AFG,1 450 [ 1 030 - 1 840 ],1450,1030,1840,NA
MDG_0000000026,PUBLISHED,2010,EMR,SOM,985 [ 498 - 1 780 ],985,498,1780,NA
MDG_0000000026,PUBLISHED,2001,EMR,AFG,1 390 [ 994 - 1 760 ],1390,994,1760,NA
MDG_0000000026,PUBLISHED,2007,AFR,CAF,1 130 [ 717 - 1 760 ],1130,717,1760,NA
MDG_0000000026,PUBLISHED,2011,EMR,SOM,955 [ 476 - 1 750 ],955,476,1750,NA
MDG_0000000026,PUBLISHED,2013,EMR,SOM,893 [ 435 - 1 670 ],893,435,1670,NA
MDG_0000000026,PUBLISHED,2004,AFR,TCD,1 350 [ 1 100 - 1 660 ],1350,1100,1660,NA
MDG_0000000026,PUBLISHED,2005,AFR,TCD,1 330 [ 1 080 - 1 650 ],1330,1080,1650,NA
MDG_0000000026,PUBLISHED,2011,AFR,SLE,1 270 [ 991 - 1 650 ],1270,991,1650,NA
MDG_0000000026,PUBLISHED,2012,AFR,CAF,963 [ 572 - 1 620 ],963,572,1620,NA
MDG_0000000026,PUBLISHED,2015,EMR,SOM,855 [ 408 - 1 620 ],855,408,1620,NA
MDG_0000000026,PUBLISHED,2009,AFR,TCD,1 270 [ 1 010 - 1 610 ],1270,1010,1610,NA
MDG_0000000026,PUBLISHED,2014,AFR,SSD,1 140 [ 816 - 1 610 ],1140,816,1610,NA
MDG_0000000026,PUBLISHED,2014,AFR,TCD,1 170 [ 903 - 1 560 ],1170,903,1560,NA
MDG_0000000026,PUBLISHED,2016,AFR,CAF,890 [ 503 - 1 560 ],890,503,1560,NA
MDG_0000000026,PUBLISHED,2012,AFR,TCD,1 190 [ 930 - 1 550 ],1190,930,1550,NA
MDG_0000000026,PUBLISHED,2000,AFR,NGA,1 200 [ 916 - 1 540 ],1200,916,1540,NA
MDG_0000000026,PUBLISHED,2011,AFR,SSD,1 070 [ 800 - 1 440 ],1070,800,1440,NA
MDG_0000000026,PUBLISHED,2012,AFR,SSD,1 050 [ 776 - 1 430 ],1050,776,1430,NA
MDG_0000000026,PUBLISHED,2004,AFR,GNB,1 050 [ 763 - 1 430 ],1050,763,1430,NA
MDG_0000000026,PUBLISHED,2000,AFR,RWA,1 160 [ 964 - 1 400 ],1160,964,1400,NA
MDG_0000000026,PUBLISHED,2001,AFR,GIN,1 070 [ 889 - 1 290 ],1070,889,1290,NA
MDG_0000000026,PUBLISHED,2006,AFR,NGA,1 040 [ 833 - 1 290 ],1040,833,1290,NA
MDG_0000000026,PUBLISHED,2008,EMR,AFG,1 030 [ 813 - 1 290 ],1030,813,1290,NA
MDG_0000000026,PUBLISHED,2015,AFR,NGA,931 [ 687 - 1 290 ],931,687,1290,NA
MDG_0000000026,PUBLISHED,2010,AFR,NGA,978 [ 765 - 1 240 ],978,765,1240,NA
MDG_0000000026,PUBLISHED,2000,AFR,GIN,1 020 [ 845 - 1 230 ],1020,845,1230,NA
MDG_0000000026,PUBLISHED,2006,AFR,GNB,912 [ 672 - 1 230 ],912,672,1230,NA
MDG_0000000026,PUBLISHED,2004,AFR,GIN,1 020 [ 839 - 1 220 ],1020,839,1220,NA
MDG_0000000026,PUBLISHED,2010,EMR,AFG,954 [ 749 - 1 210 ],954,749,1210,NA
MDG_0000000026,PUBLISHED,2007,AFR,GNB,860 [ 633 - 1 150 ],860,633,1150,NA
MDG_0000000026,PUBLISHED,2017,AFR,MRT,766 [ 528 - 1 140 ],766,528,1140,NA
MDG_0000000026,PUBLISHED,2001,AFR,LBR,913 [ 730 - 1 130 ],913,730,1130,NA
MDG_0000000026,PUBLISHED,2012,EMR,AFG,858 [ 662 - 1 130 ],858,662,1130,NA
MDG_0000000026,PUBLISHED,2001,AFR,MRT,835 [ 634 - 1 090 ],835,634,1090,NA
MDG_0000000026,PUBLISHED,2010,AFR,MRT,824 [ 621 - 1 090 ],824,621,1090,NA
MDG_0000000026,PUBLISHED,2011,AFR,MRT,822 [ 613 - 1 090 ],822,613,1090,NA
MDG_0000000026,PUBLISHED,2012,AFR,MRT,812 [ 601 - 1 090 ],812,601,1090,NA
MDG_0000000026,PUBLISHED,2004,AFR,GMB,802 [ 608 - 1 040 ],802,608,1040,NA
MDG_0000000026,PUBLISHED,2011,AFR,GNB,762 [ 551 - 1 040 ],762,551,1040,NA
MDG_0000000026,PUBLISHED,2016,EMR,AFG,673 [ 457 - 1 040 ],673,457,1040,NA
MDG_0000000026,PUBLISHED,2005,AFR,ETH,865 [ 726 - 1 030 ],865,726,1030,NA
MDG_0000000026,PUBLISHED,2017,EMR,AFG,638 [ 427 - 1 010 ],638,427,1010,NA
MDG_0000000026,PUBLISHED,2005,AFR,LBR,816 [ 665 - 1 000 ],816,665,1000,NA
MDG_0000000026,PUBLISHED,2015,AFR,GNB,694 [ 484 - 1 000 ],694,484,1000,NA
MDG_0000000026,PUBLISHED,2016,AFR,GNB,679 [ 470 - 997 ],679,470,997,NA
MDG_0000000026,PUBLISHED,2000,SEAR,TLS,745 [ 569 - 968 ],745,569,968,NA
MDG_0000000026,PUBLISHED,2006,AFR,ETH,795 [ 664 - 959 ],795,664,959,NA
MDG_0000000026,PUBLISHED,2006,AFR,LBR,782 [ 636 - 959 ],782,636,959,NA
MDG_0000000026,PUBLISHED,2003,AFR,NER,782 [ 637 - 958 ],782,637,958,NA
MDG_0000000026,PUBLISHED,2002,AFR,TZA,788 [ 659 - 943 ],788,659,943,NA
MDG_0000000026,PUBLISHED,2017,AFR,LBR,661 [ 481 - 943 ],661,481,943,NA
MDG_0000000026,PUBLISHED,2001,AFR,MLI,797 [ 669 - 942 ],797,669,942,NA
MDG_0000000026,PUBLISHED,2012,AFR,GIN,744 [ 593 - 942 ],744,593,942,NA
MDG_0000000026,PUBLISHED,2009,AFR,GIN,750 [ 610 - 928 ],750,610,928,NA
MDG_0000000026,PUBLISHED,2005,AFR,NER,755 [ 613 - 926 ],755,613,926,NA
MDG_0000000026,PUBLISHED,2016,AFR,LBR,661 [ 488 - 924 ],661,488,924,NA
MDG_0000000026,PUBLISHED,2009,AFR,CIV,700 [ 537 - 920 ],700,537,920,NA
MDG_0000000026,PUBLISHED,2008,AFR,BDI,733 [ 583 - 918 ],733,583,918,NA
MDG_0000000026,PUBLISHED,2009,AFR,LBR,724 [ 577 - 904 ],724,577,904,NA
MDG_0000000026,PUBLISHED,2008,AFR,CIV,694 [ 536 - 901 ],694,536,901,NA
MDG_0000000026,PUBLISHED,2007,AFR,NER,725 [ 585 - 899 ],725,585,899,NA
MDG_0000000026,PUBLISHED,2002,EMR,DJI,470 [ 256 - 899 ],470,256,899,NA
MDG_0000000026,PUBLISHED,2005,AFR,CIV,704 [ 555 - 888 ],704,555,888,NA
MDG_0000000026,PUBLISHED,2003,AFR,CIV,711 [ 566 - 887 ],711,566,887,NA
MDG_0000000026,PUBLISHED,2012,AFR,LBR,683 [ 526 - 887 ],683,526,887,NA
MDG_0000000026,PUBLISHED,2004,AFR,TZA,741 [ 624 - 886 ],741,624,886,NA
MDG_0000000026,PUBLISHED,2002,SEAR,TLS,668 [ 519 - 854 ],668,519,854,NA
MDG_0000000026,PUBLISHED,2004,AFR,MLI,715 [ 599 - 851 ],715,599,851,NA
MDG_0000000026,PUBLISHED,2000,AFR,KEN,708 [ 589 - 851 ],708,589,851,NA
MDG_0000000026,PUBLISHED,2005,AFR,COG,677 [ 532 - 850 ],677,532,850,NA
MDG_0000000026,PUBLISHED,2011,AFR,MLI,663 [ 532 - 833 ],663,532,833,NA
MDG_0000000026,PUBLISHED,2012,AFR,GMB,650 [ 505 - 833 ],650,505,833,NA
MDG_0000000026,PUBLISHED,2013,AFR,GMB,644 [ 496 - 833 ],644,496,833,NA
MDG_0000000026,PUBLISHED,2015,AFR,MLI,620 [ 472 - 833 ],620,472,833,NA
MDG_0000000026,PUBLISHED,2006,AFR,LSO,668 [ 543 - 821 ],668,543,821,NA
MDG_0000000026,PUBLISHED,2010,AFR,MLI,660 [ 535 - 821 ],660,535,821,NA
MDG_0000000026,PUBLISHED,2015,AFR,GMB,625 [ 471 - 821 ],625,471,821,NA
MDG_0000000026,PUBLISHED,2003,AFR,LSO,671 [ 553 - 818 ],671,553,818,NA
MDG_0000000026,PUBLISHED,2008,AFR,ERI,605 [ 460 - 801 ],605,460,801,NA
MDG_0000000026,PUBLISHED,2002,AFR,LSO,653 [ 535 - 800 ],653,535,800,NA
MDG_0000000026,PUBLISHED,2004,AFR,MWI,654 [ 533 - 800 ],654,533,800,NA
MDG_0000000026,PUBLISHED,2015,AFR,LSO,574 [ 420 - 799 ],574,420,799,NA
MDG_0000000026,PUBLISHED,2013,AFR,LSO,583 [ 437 - 792 ],583,437,792,NA
MDG_0000000026,PUBLISHED,2017,AFR,SWZ,437 [ 255 - 792 ],437,255,792,NA
MDG_0000000026,PUBLISHED,2005,AFR,COD,627 [ 497 - 791 ],627,497,791,NA
MDG_0000000026,PUBLISHED,2010,AFR,CMR,597 [ 462 - 791 ],597,462,791,NA
MDG_0000000026,PUBLISHED,2013,AFR,CMR,567 [ 424 - 790 ],567,424,790,NA
MDG_0000000026,PUBLISHED,2009,AFR,ERI,583 [ 438 - 782 ],583,438,782,NA
MDG_0000000026,PUBLISHED,2003,AFR,ZWE,680 [ 590 - 779 ],680,590,779,NA
MDG_0000000026,PUBLISHED,2006,AFR,ZWE,680 [ 590 - 779 ],680,590,779,NA
MDG_0000000026,PUBLISHED,2017,AFR,GIN,576 [ 437 - 779 ],576,437,779,NA
MDG_0000000026,PUBLISHED,2011,AFR,ERI,558 [ 409 - 768 ],558,409,768,NA
MDG_0000000026,PUBLISHED,2005,EMR,DJI,393 [ 207 - 768 ],393,207,768,NA
MDG_0000000026,PUBLISHED,2015,AFR,NER,555 [ 409 - 767 ],555,409,767,NA
MDG_0000000026,PUBLISHED,2002,AFR,ZWE,666 [ 577 - 766 ],666,577,766,NA
MDG_0000000026,PUBLISHED,2013,AFR,BDI,591 [ 466 - 748 ],591,466,748,NA
MDG_0000000026,PUBLISHED,2014,AFR,SWZ,434 [ 263 - 747 ],434,263,747,NA
MDG_0000000026,PUBLISHED,2004,AFR,SWZ,539 [ 383 - 746 ],539,383,746,NA
MDG_0000000026,PUBLISHED,2005,AFR,SWZ,532 [ 378 - 746 ],532,378,746,NA
MDG_0000000026,PUBLISHED,2015,AFR,BDI,568 [ 439 - 733 ],568,439,733,NA
MDG_0000000026,PUBLISHED,2016,AFR,ERI,498 [ 344 - 733 ],498,344,733,NA
MDG_0000000026,PUBLISHED,2015,AFR,TZA,556 [ 434 - 732 ],556,434,732,NA
MDG_0000000026,PUBLISHED,2007,AFR,COG,580 [ 454 - 731 ],580,454,731,NA
MDG_0000000026,PUBLISHED,2011,AFR,ETH,558 [ 447 - 715 ],558,447,715,NA
MDG_0000000026,PUBLISHED,2008,AFR,COD,565 [ 447 - 712 ],565,447,712,NA
MDG_0000000026,PUBLISHED,2017,AFR,TZA,524 [ 399 - 712 ],524,399,712,NA
MDG_0000000026,PUBLISHED,2011,AFR,SWZ,441 [ 280 - 711 ],441,280,711,NA
MDG_0000000026,PUBLISHED,2013,AFR,COD,514 [ 388 - 692 ],514,388,692,NA
MDG_0000000026,PUBLISHED,2016,AFR,COD,481 [ 351 - 691 ],481,351,691,NA
MDG_0000000026,PUBLISHED,2010,AFR,COD,542 [ 423 - 690 ],542,423,690,NA
MDG_0000000026,PUBLISHED,2011,AFR,COD,532 [ 411 - 690 ],532,411,690,NA
MDG_0000000026,PUBLISHED,2015,AMR,HTI,488 [ 359 - 671 ],488,359,671,NA
MDG_0000000026,PUBLISHED,2009,AFR,COG,526 [ 408 - 669 ],526,408,669,NA
MDG_0000000026,PUBLISHED,2002,AFR,MDG,547 [ 444 - 668 ],547,444,668,NA
MDG_0000000026,PUBLISHED,2000,AFR,ZWE,579 [ 500 - 667 ],579,500,667,NA
MDG_0000000026,PUBLISHED,2002,AFR,SEN,537 [ 431 - 667 ],537,431,667,NA
MDG_0000000026,PUBLISHED,2004,AFR,SEN,526 [ 422 - 657 ],526,422,657,NA
MDG_0000000026,PUBLISHED,2007,AFR,MWI,526 [ 423 - 655 ],526,423,655,NA
MDG_0000000026,PUBLISHED,2001,SEAR,NPL,521 [ 419 - 654 ],521,419,654,NA
MDG_0000000026,PUBLISHED,2013,AFR,ETH,498 [ 388 - 654 ],498,388,654,NA
MDG_0000000026,PUBLISHED,2001,WPR,LAO,517 [ 420 - 639 ],517,420,639,NA
MDG_0000000026,PUBLISHED,2004,SEAR,TLS,507 [ 399 - 639 ],507,399,639,NA
MDG_0000000026,PUBLISHED,2000,AFR,BFA,516 [ 415 - 638 ],516,415,638,NA
MDG_0000000026,PUBLISHED,2007,AFR,SEN,504 [ 402 - 637 ],504,402,637,NA
MDG_0000000026,PUBLISHED,2000,AFR,ZMB,528 [ 443 - 630 ],528,443,630,NA
MDG_0000000026,PUBLISHED,2008,AFR,KEN,513 [ 421 - 630 ],513,421,630,NA
MDG_0000000026,PUBLISHED,2006,AFR,TGO,482 [ 370 - 630 ],482,370,630,NA
MDG_0000000026,PUBLISHED,2012,AFR,ZWE,528 [ 439 - 629 ],528,439,629,NA
MDG_0000000026,PUBLISHED,2008,AMR,HTI,484 [ 378 - 621 ],484,378,621,NA
MDG_0000000026,PUBLISHED,2001,AFR,BFA,501 [ 404 - 620 ],501,404,620,NA
MDG_0000000026,PUBLISHED,2008,AFR,MWI,493 [ 394 - 619 ],493,394,619,NA
MDG_0000000026,PUBLISHED,2008,AFR,TGO,473 [ 360 - 619 ],473,360,619,NA
MDG_0000000026,PUBLISHED,2007,AFR,AGO,431 [ 311 - 602 ],431,311,602,NA
MDG_0000000026,PUBLISHED,2009,AFR,SEN,472 [ 372 - 601 ],472,372,601,NA
MDG_0000000026,PUBLISHED,2002,AFR,BFA,486 [ 394 - 600 ],486,394,600,NA
MDG_0000000026,PUBLISHED,2009,AFR,BEN,471 [ 375 - 600 ],471,375,600,NA
MDG_0000000026,PUBLISHED,2009,AFR,MWI,466 [ 368 - 590 ],466,368,590,NA
MDG_0000000026,PUBLISHED,2014,AFR,BEN,432 [ 327 - 590 ],432,327,590,NA
MDG_0000000026,PUBLISHED,2015,AFR,ZWE,480 [ 385 - 588 ],480,385,588,NA
MDG_0000000026,PUBLISHED,2007,EMR,SDN,479 [ 391 - 586 ],479,391,586,NA
MDG_0000000026,PUBLISHED,2006,AFR,COM,393 [ 262 - 577 ],393,262,577,NA
MDG_0000000026,PUBLISHED,2006,AFR,UGA,473 [ 388 - 576 ],473,388,576,NA
MDG_0000000026,PUBLISHED,2007,AFR,RWA,469 [ 383 - 575 ],469,383,575,NA
MDG_0000000026,PUBLISHED,2016,AFR,BEN,408 [ 302 - 575 ],408,302,575,NA
MDG_0000000026,PUBLISHED,2014,AFR,COG,433 [ 322 - 574 ],433,322,574,NA
MDG_0000000026,PUBLISHED,2011,AFR,TGO,422 [ 314 - 561 ],422,314,561,NA
MDG_0000000026,PUBLISHED,2008,AFR,UGA,455 [ 372 - 560 ],455,372,560,NA
MDG_0000000026,PUBLISHED,2004,AFR,BFA,454 [ 369 - 560 ],454,369,560,NA
MDG_0000000026,PUBLISHED,2015,AFR,COG,416 [ 306 - 560 ],416,306,560,NA
MDG_0000000026,PUBLISHED,2001,AMR,HTI,437 [ 348 - 546 ],437,348,546,NA
MDG_0000000026,PUBLISHED,2015,AFR,TGO,398 [ 280 - 546 ],398,280,546,NA
MDG_0000000026,PUBLISHED,2011,EMR,DJI,272 [ 137 - 546 ],272,137,546,NA
MDG_0000000026,PUBLISHED,2001,WPR,KHM,456 [ 386 - 545 ],456,386,545,NA
MDG_0000000026,PUBLISHED,2001,SEAR,BGD,423 [ 329 - 537 ],423,329,537,NA
MDG_0000000026,PUBLISHED,2003,AFR,ZMB,453 [ 383 - 536 ],453,383,536,NA
MDG_0000000026,PUBLISHED,2004,WPR,LAO,437 [ 358 - 536 ],437,358,536,NA
MDG_0000000026,PUBLISHED,2010,AFR,MOZ,412 [ 320 - 533 ],412,320,533,NA
MDG_0000000026,PUBLISHED,2012,EMR,DJI,262 [ 131 - 533 ],262,131,533,NA
MDG_0000000026,PUBLISHED,2014,AFR,UGA,394 [ 302 - 524 ],394,302,524,NA
MDG_0000000026,PUBLISHED,2017,AFR,UGA,375 [ 278 - 523 ],375,278,523,NA
MDG_0000000026,PUBLISHED,2017,AFR,COG,378 [ 271 - 523 ],378,271,523,NA
MDG_0000000026,PUBLISHED,2013,AFR,UGA,401 [ 312 - 522 ],401,312,522,NA
MDG_0000000026,PUBLISHED,2010,EMR,SDN,408 [ 323 - 515 ],408,323,515,NA
