iso,year,start,end,obs_matdeaths,pm_obs,env,mmr_obs,shortcite,obs_selogpm,type,modelinclude,crvs_completeness,definition,sens,var_sens,sens_sq,oneminsens_sq,spec,var_spec,spec_sq,oneminspec_sq,cov_sesp,completeness_inq
VCT,2001.5,2001,2002,0,0,49,NA,NA,NA,vr,TRUE,0.890909091,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
VCT,2002.5,2002,2003,0,0,52,NA,NA,NA,vr,TRUE,0.962962963,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
VCT,2003.5,2003,2004,0,0,39,NA,NA,NA,vr,TRUE,0.722222222,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
VCT,2004.5,2004,2005,1,0.017241379,58,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
VCT,2005.5,2005,2006,0,0,37,NA,NA,NA,vr,TRUE,0.770833333,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
VCT,2006.5,2006,2007,0,0,31,NA,NA,NA,vr,TRUE,0.607843137,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
VCT,2007.5,2007,2008,0,0,55,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
VCT,2008.5,2008,2009,2,0.031746032,63,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
VCT,2009.5,2009,2010,0,0,44,NA,NA,NA,vr,TRUE,0.814814815,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
VCT,2010.5,2010,2011,2,0.048780488,41,NA,NA,NA,vr,TRUE,0.803921569,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
VCT,2011.5,2011,2012,1,0.025,40,NA,NA,NA,vr,TRUE,0.784313725,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
VCT,2012.5,2012,2013,0,0,59,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
VCT,2013.5,2013,2014,2,0.03030303,66,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
VCT,2014.5,2014,2015,1,0.016949153,59,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
VCT,2015.5,2015,2016,0,0,49,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
VCT,2016.5,2016,2017,0,0,49,NA,NA,NA,vr,TRUE,0.924528302,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SUR,1985.5,1985,1986,6,0.044117647,136,NA,NA,NA,vr,TRUE,0.819277108,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-7.75E-06,NA
SUR,1985.5,1985,1986,6,0.044117647,136,NA,NA,NA,vr,TRUE,0.819277108,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-5.77E-06,NA
SUR,1986.5,1986,1987,7,0.056,125,NA,NA,NA,vr,TRUE,0.766871166,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-7.67E-06,NA
SUR,1986.5,1986,1987,7,0.056,125,NA,NA,NA,vr,TRUE,0.766871166,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-5.64E-06,NA
SUR,1987.5,1987,1988,2,0.017699115,113,NA,NA,NA,vr,TRUE,0.680722892,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-7.57E-06,NA
SUR,1987.5,1987,1988,2,0.017699115,113,NA,NA,NA,vr,TRUE,0.680722892,maternal,0.556980296,0.051583854,0.313178242,0.19921765,0.999346103,4.30E-07,0.998692634,4.28E-07,-5.47E-06,NA
SUR,1988.5,1988,1989,6,0.051724138,116,NA,NA,NA,vr,TRUE,0.651685393,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-7.53E-06,NA
SUR,1988.5,1988,1989,6,0.051724138,116,NA,NA,NA,vr,TRUE,0.651685393,maternal,0.529817865,0.042267528,0.285133758,0.225498027,0.999359619,4.30E-07,0.998719649,4.11E-07,-5.22E-06,NA
SUR,1989.5,1989,1990,3,0.016393443,183,NA,NA,NA,vr,TRUE,0.924242424,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-7.28E-06,NA
SUR,1989.5,1989,1990,3,0.016393443,183,NA,NA,NA,vr,TRUE,0.924242424,maternal,0.502655435,0.032951202,0.257089274,0.251778405,0.999373135,4.30E-07,0.998746664,3.94E-07,-4.95E-06,NA
SUR,1990.5,1990,1991,1,0.00729927,137,NA,NA,NA,vr,TRUE,0.68159204,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-7.15E-06,NA
SUR,1990.5,1990,1991,1,0.00729927,137,NA,NA,NA,vr,TRUE,0.68159204,maternal,0.475493004,0.023634875,0.22904479,0.278058782,0.999386652,4.30E-07,0.99877368,3.77E-07,-4.68E-06,NA
SUR,1991.5,1991,1992,6,0.040268456,149,NA,NA,NA,vr,FALSE,0.686635945,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-6.82E-06,NA
SUR,1991.5,1991,1992,6,0.040268456,149,NA,NA,NA,vr,FALSE,0.686635945,maternal,0.448330574,0.014318549,0.201000306,0.304339159,0.999400168,4.30E-07,0.998800695,3.60E-07,-4.38E-06,NA
SUR,1997.5,1997,1998,4,0.03030303,132,NA,NA,NA,vr,TRUE,0.622641509,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-6.04E-06,NA
SUR,1997.5,1997,1998,4,0.03030303,132,NA,NA,NA,vr,TRUE,0.622641509,maternal,0.451218761,0.013871934,0.203598371,0.301160849,0.999402127,4.30E-07,0.998804611,3.57E-07,-4.32E-06,NA
SUR,1998.5,1998,1999,7,0.041420118,169,NA,NA,NA,vr,TRUE,0.710084034,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-5.93E-06,NA
SUR,1998.5,1998,1999,7,0.041420118,169,NA,NA,NA,vr,TRUE,0.710084034,maternal,0.451318538,0.013563007,0.203688427,0.301051352,0.999402346,4.30E-07,0.99880505,3.57E-07,-4.27E-06,NA
SUR,1999.5,1999,2000,4,0.018518519,216,NA,NA,NA,vr,TRUE,0.802973978,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-5.76E-06,NA
SUR,1999.5,1999,2000,4,0.018518519,216,NA,NA,NA,vr,TRUE,0.802973978,maternal,0.451211852,0.012638885,0.203592137,0.301168432,0.999391289,4.30E-07,0.998782949,3.71E-07,-4.12E-06,NA
SUR,2000.5,2000,2001,9,0.043478261,207,NA,NA,NA,vr,TRUE,0.711340206,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-5.52E-06,NA
SUR,2000.5,2000,2001,9,0.043478261,207,NA,NA,NA,vr,TRUE,0.711340206,maternal,0.452959018,0.012394797,0.205171872,0.299253836,0.999383664,4.30E-07,0.998767707,3.80E-07,-4.08E-06,NA
SUR,2001.5,2001,2002,10,0.043290043,231,NA,NA,NA,vr,TRUE,0.764900662,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-5.34E-06,NA
SUR,2001.5,2001,2002,10,0.043290043,231,NA,NA,NA,vr,TRUE,0.764900662,maternal,0.45511971,0.011671475,0.207133952,0.296894531,0.999380872,4.30E-07,0.998762128,3.83E-07,-3.96E-06,NA
SUR,2002.5,2002,2003,13,0.054852321,237,NA,NA,NA,vr,TRUE,0.782178218,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-5.12E-06,NA
SUR,2002.5,2002,2003,13,0.054852321,237,NA,NA,NA,vr,TRUE,0.782178218,maternal,0.456152741,0.010730681,0.208075326,0.295769845,0.999383644,3.72E-07,0.998767668,3.80E-07,-3.53E-06,NA
SUR,2003.5,2003,2004,8,0.037735849,212,NA,NA,NA,vr,TRUE,0.723549488,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-4.95E-06,NA
SUR,2003.5,2003,2004,8,0.037735849,212,NA,NA,NA,vr,TRUE,0.723549488,maternal,0.452372789,0.010265775,0.204641141,0.299895563,0.999398966,4.14E-07,0.998798293,3.61E-07,-3.64E-06,NA
SUR,2004.5,2004,2005,7,0.02991453,234,NA,NA,NA,vr,TRUE,0.821052632,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-4.54E-06,NA
SUR,2004.5,2004,2005,7,0.02991453,234,NA,NA,NA,vr,TRUE,0.821052632,maternal,0.450648947,0.009805884,0.203084477,0.301786582,0.999395182,4.30E-07,0.99879073,3.66E-07,-3.63E-06,NA
SUR,2005.5,2005,2006,4,0.020408163,196,NA,NA,NA,vr,TRUE,0.7,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-4.27E-06,NA
SUR,2005.5,2005,2006,4,0.020408163,196,NA,NA,NA,vr,TRUE,0.7,maternal,0.44832096,0.009236724,0.200991683,0.304349763,0.999396265,4.30E-07,0.998792894,3.64E-07,-3.52E-06,NA
SUR,2006.5,2006,2007,8,0.035714286,224,NA,NA,NA,vr,TRUE,0.775086505,maternal,0.554166028,0.04976532,0.310694397,0.202362342,0.99934396,4.30E-07,0.998688351,4.31E-07,-1.67E-06,NA
SUR,2006.5,2006,2007,8,0.035714286,224,NA,NA,NA,vr,TRUE,0.775086505,maternal,0.444836727,0.008618858,0.197879713,0.30820626,0.999406395,4.30E-07,0.998813141,3.52E-07,-3.40E-06,NA
SUR,2007.5,2007,2008,11,0.044354839,248,NA,NA,NA,vr,TRUE,0.837837838,maternal,0.524189328,0.038630459,0.280166068,0.231787412,0.999355333,4.30E-07,0.998711083,4.16E-07,-1.56E-06,NA
SUR,2007.5,2007,2008,11,0.044354839,248,NA,NA,NA,vr,TRUE,0.837837838,maternal,0.43920834,0.007911692,0.192903967,0.314487286,0.999404518,4.30E-07,0.99880939,3.55E-07,-3.26E-06,NA
SUR,2008.5,2008,2009,9,0.035294118,255,NA,NA,NA,vr,TRUE,0.852842809,maternal,0.494212629,0.027495598,0.249637739,0.261212481,0.999366707,4.30E-07,0.998733816,4.02E-07,-1.41E-06,NA
SUR,2008.5,2008,2009,9,0.035294118,255,NA,NA,NA,vr,TRUE,0.852842809,maternal,0.438053408,0.007099828,0.191890788,0.315783972,0.999393949,4.30E-07,0.998788265,3.67E-07,-3.09E-06,NA
SUR,2009.5,2009,2010,11,0.051401869,214,NA,NA,NA,vr,TRUE,0.732876712,maternal,0.46423593,0.016360738,0.21910941,0.29063755,0.99937808,4.30E-07,0.998756548,3.87E-07,-1.27E-06,NA
SUR,2009.5,2009,2010,11,0.051401869,214,NA,NA,NA,vr,TRUE,0.732876712,maternal,0.436226978,0.00600677,0.190293978,0.317840022,0.999400678,4.30E-07,0.998801716,3.59E-07,-2.84E-06,NA
SUR,2010.5,2010,2011,6,0.026086957,230,NA,NA,NA,vr,FALSE,0.809859155,maternal,0.434259231,0.005225877,0.188581081,0.32006262,0.999389454,4.30E-07,0.998779281,3.73E-07,-2.65E-06,NA
SUR,2010.5,2010,2011,6,0.026086957,230,NA,NA,NA,vr,FALSE,0.809859155,maternal,0.43146477,0.004648588,0.186161848,0.323232307,0.999418477,4.30E-07,0.998837293,3.38E-07,-2.50E-06,NA
SUR,2011.5,2011,2012,7,0.03030303,231,NA,NA,NA,vr,FALSE,0.836956522,maternal,0.433410423,0.004608236,0.187844596,0.32102375,0.999377261,4.30E-07,0.99875491,3.88E-07,-2.49E-06,NA
SUR,2011.5,2011,2012,7,0.03030303,231,NA,NA,NA,vr,FALSE,0.836956522,maternal,0.431398323,0.004109848,0.186104513,0.323307868,0.999428388,4.30E-07,0.998857102,3.27E-07,-2.35E-06,NA
SUR,2012.5,2012,2013,2,0.01,200,NA,NA,NA,vr,FALSE,0.73800738,maternal,0.435245229,0.004367646,0.18943841,0.318947953,0.999383967,3.90E-07,0.998768313,3.79E-07,-2.31E-06,NA
SUR,2012.5,2012,2013,2,0.01,200,NA,NA,NA,vr,FALSE,0.73800738,maternal,0.428171633,0.00425957,0.183330948,0.326987681,0.999426448,4.30E-07,0.998853225,3.29E-07,-2.39E-06,NA
SUR,2013.5,2013,2014,11,0.051643192,213,NA,NA,NA,vr,FALSE,0.788888889,maternal,0.440010619,0.004118404,0.193609345,0.313588107,0.999391466,4.30E-07,0.998783303,3.70E-07,-2.35E-06,NA
SUR,2013.5,2013,2014,11,0.051643192,213,NA,NA,NA,vr,FALSE,0.788888889,maternal,0.434342277,0.004266631,0.188653213,0.31996866,0.9994135,4.30E-07,0.998827344,3.44E-07,-2.39E-06,NA
SUR,2014.5,2014,2015,7,0.031531532,222,NA,NA,NA,vr,FALSE,0.816176471,maternal,0.432327213,0.004734311,0.186906819,0.322252394,0.999391627,4.30E-07,0.998783624,3.70E-07,-2.52E-06,NA
SUR,2014.5,2014,2015,7,0.031531532,222,NA,NA,NA,vr,FALSE,0.816176471,maternal,0.43028988,0.004673424,0.185149382,0.324569621,0.999439193,4.30E-07,0.9988787,3.15E-07,-2.50E-06,NA
TTO,1985.5,1985,1986,14,0.030042918,466,NA,NA,NA,vr,TRUE,0.983122363,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
TTO,1986.5,1986,1987,18,0.038961039,462,NA,NA,NA,vr,TRUE,0.95257732,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
TTO,1987.5,1987,1988,26,0.053061224,490,NA,NA,NA,vr,TRUE,0.945945946,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
TTO,1988.5,1988,1989,17,0.033398821,509,NA,NA,NA,vr,TRUE,0.964015152,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
TTO,1989.5,1989,1990,20,0.040733198,491,NA,NA,NA,vr,TRUE,0.946050096,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
TTO,1990.5,1990,1991,13,0.024574669,529,NA,NA,NA,vr,TRUE,0.942959002,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
TTO,1991.5,1991,1992,11,0.021825397,504,NA,NA,NA,vr,TRUE,0.935064935,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
TTO,1992.5,1992,1993,14,0.028571429,490,NA,NA,NA,vr,TRUE,0.951456311,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
TTO,1993.5,1993,1994,14,0.025179856,556,NA,NA,NA,vr,TRUE,0.9771529,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
TTO,1994.5,1994,1995,15,0.023219814,646,NA,NA,NA,vr,TRUE,0.992319508,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
TTO,1995.5,1995,1996,13,0.020833333,624,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
TTO,1996.5,1996,1997,7,0.011235955,623,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
TTO,1997.5,1997,1998,13,0.019548872,665,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
TTO,1998.5,1998,1999,8,0.01161103,689,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
TTO,1999.5,1999,2000,7,0.009957326,703,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
TTO,2000.5,2000,2001,10,0.014184397,705,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
TTO,2001.5,2001,2002,7,0.010028653,698,NA,NA,NA,vr,TRUE,0.985875706,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
TTO,2002.5,2002,2003,5,0.007473842,669,NA,NA,NA,vr,TRUE,0.955714286,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
TTO,2003.5,2003,2004,5,0.007374631,678,NA,NA,NA,vr,TRUE,0.946927374,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
TTO,2004.5,2004,2005,9,0.013513514,666,NA,NA,NA,vr,TRUE,0.922437673,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
TTO,2005.5,2005,2006,6,0.00913242,657,NA,NA,NA,vr,TRUE,0.897540984,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
TTO,2006.5,2006,2007,12,0.018867925,636,NA,NA,NA,vr,TRUE,0.900849858,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
TTO,2007.5,2007,2008,6,0.010452962,574,NA,NA,NA,vr,TRUE,0.89827856,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
TTO,2008.5,2008,2009,11,0.017350158,634,NA,NA,NA,vr,TRUE,0.900568182,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
TTO,2009.5,2009,2010,8,0.01244168,643,NA,NA,NA,vr,TRUE,0.898044693,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
TTO,2010.5,2010,2011,13,0.021381579,608,NA,NA,NA,vr,TRUE,0.896755162,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
TTO,2011.5,2011,2012,6,0.010771993,557,NA,NA,NA,vr,TRUE,0.830104322,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
TTO,2012.5,2012,2013,6,0.010544815,569,NA,NA,NA,vr,TRUE,0.866057839,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
USA,1985.5,1985,1986,292,0.004586508,63665,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-4.85E-06,NA
USA,1985.5,1985,1986,292,0.004586508,63665,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-3.77E-06,NA
USA,1986.5,1986,1987,272,0.004126026,65923,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-4.52E-06,NA
USA,1986.5,1986,1987,272,0.004126026,65923,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-3.69E-06,NA
USA,1987.5,1987,1988,250,0.003711126,67365,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-4.52E-06,NA
USA,1987.5,1987,1988,250,0.003711126,67365,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-3.51E-06,NA
USA,1988.5,1988,1989,329,0.004775383,68895,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-4.17E-06,NA
USA,1988.5,1988,1989,329,0.004775383,68895,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-3.38E-06,NA
USA,1989.5,1989,1990,320,0.004609423,69423,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-3.91E-06,NA
USA,1989.5,1989,1990,320,0.004609423,69423,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-3.19E-06,NA
USA,1990.5,1990,1991,343,0.004917351,69753,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-3.78E-06,NA
USA,1990.5,1990,1991,343,0.004917351,69753,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-2.98E-06,NA
USA,1991.5,1991,1992,320,0.004465781,71656,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-3.66E-06,NA
USA,1991.5,1991,1992,320,0.004465781,71656,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-2.89E-06,NA
USA,1992.5,1992,1993,316,0.004380797,72133,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-3.43E-06,NA
USA,1992.5,1992,1993,316,0.004380797,72133,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-2.61E-06,NA
USA,1993.5,1993,1994,301,0.003993949,75364,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-3.14E-06,NA
USA,1993.5,1993,1994,301,0.003993949,75364,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-2.32E-06,NA
USA,1994.5,1994,1995,328,0.00422528,77628,NA,NA,NA,vr,TRUE,1,maternal,0.596619185,0.049609018,0.356577101,0.163338731,0.999397336,3.64E-07,0.998795052,3.80E-07,-2.08E-06,NA
USA,1994.5,1994,1995,328,0.00422528,77628,NA,NA,NA,vr,TRUE,1,maternal,0.598039366,0.049356684,0.358423552,0.162344819,0.999403481,3.57E-07,0.998807337,3.76E-07,-1.57E-06,NA
USA,1995.5,1995,1996,276,0.003469996,79539,NA,NA,NA,vr,TRUE,1,maternal,0.609095644,0.038317856,0.371931476,0.153740188,0.999462086,2.97E-07,0.998924486,3.15E-07,-1.75E-06,NA
USA,1995.5,1995,1996,276,0.003469996,79539,NA,NA,NA,vr,TRUE,1,maternal,0.611936006,0.037813188,0.375624377,0.151752365,0.999474375,2.84E-07,0.998949056,3.06E-07,-1.37E-06,NA
USA,1996.5,1996,1997,293,0.003712997,78912,NA,NA,NA,vr,TRUE,1,maternal,0.621572103,0.027026694,0.387285851,0.144141646,0.999526836,2.30E-07,0.999053921,2.49E-07,-1.48E-06,NA
USA,1996.5,1996,1997,293,0.003712997,78912,NA,NA,NA,vr,TRUE,1,maternal,0.625832646,0.026269692,0.392825202,0.141159911,0.999545269,2.11E-07,0.999090775,2.37E-07,-1.13E-06,NA
USA,1997.5,1997,1998,323,0.004196277,76973,NA,NA,NA,vr,TRUE,1,maternal,0.634048561,0.015735533,0.402640226,0.134543104,0.999591586,1.64E-07,0.999183355,1.84E-07,-1.18E-06,NA
USA,1997.5,1997,1998,323,0.004196277,76973,NA,NA,NA,vr,TRUE,1,maternal,0.639729285,0.014726195,0.410026028,0.130567457,0.999616163,1.37E-07,0.999232494,1.67E-07,-8.78E-07,NA
USA,1998.5,1998,1999,281,0.003666445,76641,NA,NA,NA,vr,FALSE,1,maternal,0.64652502,0.004444371,0.417994601,0.124944562,0.999656335,9.73E-08,0.999312789,1.18E-07,-1.16E-06,NA
USA,1998.5,1998,1999,281,0.003666445,76641,NA,NA,NA,vr,FALSE,1,maternal,0.653625925,0.003182699,0.427226853,0.119975003,0.999687057,6.41E-08,0.999374212,9.79E-08,-7.98E-07,NA
USA,1999.5,1999,2000,391,0.005013656,77987,NA,NA,NA,vr,FALSE,1,maternal,0.694952365,0.006645318,0.482958791,0.09305406,0.999275872,2.88E-07,0.998552269,5.24E-07,-2.45E-06,NA
USA,1999.5,1999,2000,391,0.005013656,77987,NA,NA,NA,vr,FALSE,1,maternal,0.705231733,0.00476246,0.497351799,0.086888333,0.999346096,2.13E-07,0.99869262,4.28E-07,-1.78E-06,NA
USA,2000.5,2000,2001,395,0.00499943,79009,NA,NA,NA,vr,FALSE,1,maternal,0.693679805,0.005227457,0.481191672,0.093832062,0.999434659,2.11E-07,0.998869637,3.20E-07,-1.86E-06,NA
USA,2000.5,2000,2001,395,0.00499943,79009,NA,NA,NA,vr,FALSE,1,maternal,0.701737521,0.003609052,0.492435548,0.088960507,0.999494972,1.47E-07,0.998990199,2.55E-07,-1.29E-06,NA
USA,2001.5,2001,2002,396,0.004838591,81842,NA,NA,NA,vr,FALSE,1,maternal,0.690076924,0.004167778,0.476206161,0.096052314,0.999530012,1.62E-07,0.999060244,2.21E-07,-1.45E-06,NA
