"WB_Group_Code","WB_Group_Name","date","source_id","source_name","value"
"UMC","Upper middle income",2019,"IQ.SPI.OVRL","SPI Overall Score",61.76
"UMC","Upper middle income",2019,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",72.62
"UMC","Upper middle income",2019,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",66.45
"UMC","Upper middle income",2019,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",60.48
"UMC","Upper middle income",2019,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",49
"UMC","Upper middle income",2019,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",49.26
"UMC","Upper middle income",2020,"IQ.SPI.OVRL","SPI Overall Score",64.23
"UMC","Upper middle income",2020,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",75.83
"UMC","Upper middle income",2020,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",68.1
"UMC","Upper middle income",2020,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",68.74
"UMC","Upper middle income",2020,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",52.53
"UMC","Upper middle income",2020,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",50.56
"WLD","World",2016,"IQ.SPI.OVRL","SPI Overall Score",58.43
"WLD","World",2016,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",75.53
"WLD","World",2016,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",47.25
"WLD","World",2016,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",54.57
"WLD","World",2016,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",50.04
"WLD","World",2016,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",47.27
"WLD","World",2017,"IQ.SPI.OVRL","SPI Overall Score",60.08
"WLD","World",2017,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",75.48
"WLD","World",2017,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",56.2
"WLD","World",2017,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",56.65
"WLD","World",2017,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",48.1
"WLD","World",2017,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",48.45
"WLD","World",2018,"IQ.SPI.OVRL","SPI Overall Score",62.79
"WLD","World",2018,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",75.99
"WLD","World",2018,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",68.01
"WLD","World",2018,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",56.51
"WLD","World",2018,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",48.79
"WLD","World",2018,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",49.24
"WLD","World",2019,"IQ.SPI.OVRL","SPI Overall Score",63.03
"WLD","World",2019,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",76.22
"WLD","World",2019,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",67.25
"WLD","World",2019,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",55.4
"WLD","World",2019,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",48.77
"WLD","World",2019,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",52.5
"WLD","World",2020,"IQ.SPI.OVRL","SPI Overall Score",65.06
"WLD","World",2020,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",78.01
"WLD","World",2020,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",68.96
"WLD","World",2020,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",62.82
"WLD","World",2020,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",51.48
"WLD","World",2020,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",53.12
