FREQ,REF_AREA,INDICATOR,UNIT_MULT,TIME_FORMAT,TIME_PERIOD,OBS_VALUE
Q,MT,NGDP_XDC,6,P3M,2013-Q3,2025.539389
Q,MT,NGDP_XDC,6,P3M,2013-Q4,1926.868729
Q,MT,NGDP_XDC,6,P3M,2014-Q1,1982.572287
Q,MT,NGDP_XDC,6,P3M,2014-Q2,2109.32602
Q,MT,NGDP_XDC,6,P3M,2014-Q3,2224.964838
Q,MT,NGDP_XDC,6,P3M,2014-Q4,2190.411302
Q,MT,NGDP_XDC,6,P3M,2015-Q1,2241.622808
Q,MT,NGDP_XDC,6,P3M,2015-Q2,2394.942189
Q,MT,NGDP_XDC,6,P3M,2015-Q3,2525.738918
Q,MT,NGDP_XDC,6,P3M,2015-Q4,2465.738697
Q,MT,NGDP_XDC,6,P3M,2016-Q1,2452.196928
Q,MT,NGDP_XDC,6,P3M,2016-Q2,2555.99014
Q,MT,NGDP_XDC,6,P3M,2016-Q3,2695.71266
Q,MT,NGDP_XDC,6,P3M,2016-Q4,2635.046335
Q,MT,NGDP_XDC,6,P3M,2017-Q1,2675.973448
Q,MT,NGDP_XDC,6,P3M,2017-Q2,2801.816937
Q,MT,NGDP_XDC,6,P3M,2017-Q3,2963.862827
Q,MT,NGDP_XDC,6,P3M,2017-Q4,2842.750309
Q,MT,NGDP_XDC,6,P3M,2018-Q1,2877.440368
Q,MT,NGDP_XDC,6,P3M,2018-Q2,3080.962026
Q,MT,NGDP_XDC,6,P3M,2018-Q3,3271.660425
Q,MT,NGDP_XDC,6,P3M,2018-Q4,3136.250175
Q,MT,NGDP_XDC,6,P3M,2019-Q1,3110.596755
Q,MT,NGDP_XDC,6,P3M,2019-Q2,3291.996357
Q,MT,NGDP_XDC,6,P3M,2019-Q3,3451.501625
Q,MT,NGDP_XDC,6,P3M,2019-Q4,3354.378921
Q,MU,NGDP_XDC,6,P3M,2009-Q1,68065
Q,MU,NGDP_XDC,6,P3M,2009-Q2,70298
Q,MU,NGDP_XDC,6,P3M,2009-Q3,72416
Q,MU,NGDP_XDC,6,P3M,2009-Q4,80977
Q,MU,NGDP_XDC,6,P3M,2010-Q1,71213
Q,MU,NGDP_XDC,6,P3M,2010-Q2,73312
Q,MU,NGDP_XDC,6,P3M,2010-Q3,76800
Q,MU,NGDP_XDC,6,P3M,2010-Q4,86631
Q,MU,NGDP_XDC,6,P3M,2011-Q1,77361
Q,MU,NGDP_XDC,6,P3M,2011-Q2,80095
Q,MU,NGDP_XDC,6,P3M,2011-Q3,82274
Q,MU,NGDP_XDC,6,P3M,2011-Q4,90917
Q,MU,NGDP_XDC,6,P3M,2012-Q1,81037
Q,MU,NGDP_XDC,6,P3M,2012-Q2,85009
Q,MU,NGDP_XDC,6,P3M,2012-Q3,86918
Q,MU,NGDP_XDC,6,P3M,2012-Q4,97680
Q,MU,NGDP_XDC,6,P3M,2013-Q1,86228
Q,MU,NGDP_XDC,6,P3M,2013-Q2,90540
Q,MU,NGDP_XDC,6,P3M,2013-Q3,92605
Q,MU,NGDP_XDC,6,P3M,2013-Q4,103024
Q,MU,NGDP_XDC,6,P3M,2014-Q1,90515
Q,MU,NGDP_XDC,6,P3M,2014-Q2,96802
Q,MU,NGDP_XDC,6,P3M,2014-Q3,97155
Q,MU,NGDP_XDC,6,P3M,2014-Q4,107590
Q,MU,NGDP_XDC,6,P3M,2015-Q1,95623
Q,MU,NGDP_XDC,6,P3M,2015-Q2,100197
Q,MU,NGDP_XDC,6,P3M,2015-Q3,102148
Q,MU,NGDP_XDC,6,P3M,2015-Q4,111924
Q,MU,NGDP_XDC,6,P3M,2016-Q1,101639
Q,MU,NGDP_XDC,6,P3M,2016-Q2,106372
Q,MU,NGDP_XDC,6,P3M,2016-Q3,108007
Q,MU,NGDP_XDC,6,P3M,2016-Q4,118747
Q,MU,NGDP_XDC,6,P3M,2017-Q1,106951
Q,MU,NGDP_XDC,6,P3M,2017-Q2,112872
Q,MU,NGDP_XDC,6,P3M,2017-Q3,112767
Q,MU,NGDP_XDC,6,P3M,2017-Q4,124874
Q,MU,NGDP_XDC,6,P3M,2018-Q1,112869
Q,MU,NGDP_XDC,6,P3M,2018-Q2,120441
Q,MU,NGDP_XDC,6,P3M,2018-Q3,118414
Q,IL,NGDP_XDC,6,P3M,2009-Q1,197633.5345
Q,IL,NGDP_XDC,6,P3M,2009-Q2,205127.3097
Q,IL,NGDP_XDC,6,P3M,2009-Q3,207530.7825
Q,IL,NGDP_XDC,6,P3M,2009-Q4,205535.4683
Q,IL,NGDP_XDC,6,P3M,2010-Q1,209339.3143
Q,IL,NGDP_XDC,6,P3M,2010-Q2,218547.8467
Q,IL,NGDP_XDC,6,P3M,2010-Q3,222100.0378
Q,IL,NGDP_XDC,6,P3M,2010-Q4,224916.7908
Q,IL,NGDP_XDC,6,P3M,2011-Q1,225720.7217
Q,IL,NGDP_XDC,6,P3M,2011-Q2,230306.5784
Q,IL,NGDP_XDC,6,P3M,2011-Q3,237427.428
Q,IL,NGDP_XDC,6,P3M,2011-Q4,242113.861
Q,IL,NGDP_XDC,6,P3M,2012-Q1,239225.328
Q,IL,NGDP_XDC,6,P3M,2012-Q2,245707.5973
Q,IL,NGDP_XDC,6,P3M,2012-Q3,253182.0228
Q,IL,NGDP_XDC,6,P3M,2012-Q4,253551.5996
Q,IL,NGDP_XDC,6,P3M,2013-Q1,251830.3403
Q,IL,NGDP_XDC,6,P3M,2013-Q2,266100.5867
Q,IL,NGDP_XDC,6,P3M,2013-Q3,267614.6698
Q,IL,NGDP_XDC,6,P3M,2013-Q4,271092.8765
Q,IL,NGDP_XDC,6,P3M,2014-Q1,269499.4961
Q,IL,NGDP_XDC,6,P3M,2014-Q2,274002.2828
Q,IL,NGDP_XDC,6,P3M,2014-Q3,276285.9491
Q,IL,NGDP_XDC,6,P3M,2014-Q4,287789.2116
Q,IL,NGDP_XDC,6,P3M,2015-Q1,285714.9902
Q,IL,NGDP_XDC,6,P3M,2015-Q2,290207.944
Q,IL,NGDP_XDC,6,P3M,2015-Q3,290092.6774
Q,IL,NGDP_XDC,6,P3M,2015-Q4,299308.027
Q,IL,NGDP_XDC,6,P3M,2016-Q1,298226.9937
Q,IL,NGDP_XDC,6,P3M,2016-Q2,301082.9111
Q,IL,NGDP_XDC,6,P3M,2016-Q3,311135.831
Q,IL,NGDP_XDC,6,P3M,2016-Q4,314505.3081
Q,IL,NGDP_XDC,6,P3M,2017-Q1,310000.0922
Q,IL,NGDP_XDC,6,P3M,2017-Q2,316063.9161
Q,IL,NGDP_XDC,6,P3M,2017-Q3,318382.3513
Q,IL,NGDP_XDC,6,P3M,2017-Q4,327108.9064
Q,IL,NGDP_XDC,6,P3M,2018-Q1,323017.6801
Q,IL,NGDP_XDC,6,P3M,2018-Q2,328739.8815
Q,IL,NGDP_XDC,6,P3M,2018-Q3,333829.3969
Q,IL,NGDP_XDC,6,P3M,2018-Q4,345030.7196
Q,IL,NGDP_XDC,6,P3M,2019-Q1,344734.9261
Q,IL,NGDP_XDC,6,P3M,2019-Q2,344368.982
Q,IL,NGDP_XDC,6,P3M,2019-Q3,355484.5772
Q,JM,NGDP_XDC,6,P3M,2009-Q1,260136.634452947
Q,JM,NGDP_XDC,6,P3M,2009-Q2,256267.523257128
Q,JM,NGDP_XDC,6,P3M,2009-Q3,268871.819130841
Q,JM,NGDP_XDC,6,P3M,2009-Q4,280055.133837616
Q,JM,NGDP_XDC,6,P3M,2010-Q1,284786.21741483
Q,JM,NGDP_XDC,6,P3M,2010-Q2,278984.800136551
Q,JM,NGDP_XDC,6,P3M,2010-Q3,285169.242996862
Q,JM,NGDP_XDC,6,P3M,2010-Q4,303796.318757234
Q,JM,NGDP_XDC,6,P3M,2011-Q1,303848.827569798
Q,JM,NGDP_XDC,6,P3M,2011-Q2,299885.002205278
Q,JM,NGDP_XDC,6,P3M,2011-Q3,311657.207243565
Q,JM,NGDP_XDC,6,P3M,2011-Q4,324936.23799083
Q,JM,NGDP_XDC,6,P3M,2012-Q1,323707.754670315
Q,JM,NGDP_XDC,6,P3M,2012-Q2,319181.810023209
Q,JM,NGDP_XDC,6,P3M,2012-Q3,321543.904356748
Q,JM,NGDP_XDC,6,P3M,2012-Q4,349295.756173775
Q,JM,NGDP_XDC,6,P3M,2013-Q1,348473.642943202
Q,JM,NGDP_XDC,6,P3M,2013-Q2,347074.281112842
Q,JM,NGDP_XDC,6,P3M,2013-Q3,359196.445481611
Q,JM,NGDP_XDC,6,P3M,2013-Q4,376353.362399036
Q,JM,NGDP_XDC,6,P3M,2014-Q1,379621.056347038
Q,JM,NGDP_XDC,6,P3M,2014-Q2,374587.206465821
Q,JM,NGDP_XDC,6,P3M,2014-Q3,380649.35973331
Q,JM,NGDP_XDC,6,P3M,2014-Q4,406861.212020348
Q,JM,NGDP_XDC,6,P3M,2015-Q1,409742.30802492
Q,JM,NGDP_XDC,6,P3M,2015-Q2,408455.984465799
Q,JM,NGDP_XDC,6,P3M,2015-Q3,407893.701853342
Q,JM,NGDP_XDC,6,P3M,2015-Q4,441101.449542101
Q,JM,NGDP_XDC,6,P3M,2016-Q1,434667.791725247
Q,JM,NGDP_XDC,6,P3M,2016-Q2,433510.944115021
Q,JM,NGDP_XDC,6,P3M,2016-Q3,432459.402124237
Q,JM,NGDP_XDC,6,P3M,2016-Q4,454089.192836259
Q,IQ,NGDP_XDC,6,P3M,NA,NA
Q,KG,NGDP_XDC,6,P3M,2009-Q1,33859
Q,KG,NGDP_XDC,6,P3M,2009-Q2,43691.9
Q,KG,NGDP_XDC,6,P3M,2009-Q3,61911.2
Q,KG,NGDP_XDC,6,P3M,2009-Q4,61760.8
Q,KG,NGDP_XDC,6,P3M,2010-Q1,42032
Q,KG,NGDP_XDC,6,P3M,2010-Q2,45491.3
Q,KG,NGDP_XDC,6,P3M,2010-Q3,62221.8
Q,KG,NGDP_XDC,6,P3M,2010-Q4,70624.2
Q,KG,NGDP_XDC,6,P3M,2011-Q1,50690.9
Q,KG,NGDP_XDC,6,P3M,2011-Q2,62279.4
Q,KG,NGDP_XDC,6,P3M,2011-Q3,88284.3
Q,KG,NGDP_XDC,6,P3M,2011-Q4,84734.5
Q,KG,NGDP_XDC,6,P3M,2012-Q1,55495.5
Q,KG,NGDP_XDC,6,P3M,2012-Q2,68012.1
Q,KG,NGDP_XDC,6,P3M,2012-Q3,91709.2
Q,KG,NGDP_XDC,6,P3M,2012-Q4,95254.5
Q,KG,NGDP_XDC,6,P3M,2013-Q1,62957.7
Q,KG,NGDP_XDC,6,P3M,2013-Q2,76846.9
Q,KG,NGDP_XDC,6,P3M,2013-Q3,103201.4
Q,KG,NGDP_XDC,6,P3M,2013-Q4,112288.8
Q,KG,NGDP_XDC,6,P3M,2014-Q1,69449.1
Q,KG,NGDP_XDC,6,P3M,2014-Q2,84316.6
Q,KG,NGDP_XDC,6,P3M,2014-Q3,116879.1
Q,KG,NGDP_XDC,6,P3M,2014-Q4,130049.2
Q,KG,NGDP_XDC,6,P3M,2015-Q1,80709.7
Q,KG,NGDP_XDC,6,P3M,2015-Q2,92915.4
Q,KG,NGDP_XDC,6,P3M,2015-Q3,120251
Q,KG,NGDP_XDC,6,P3M,2015-Q4,129759.4
Q,KG,NGDP_XDC,6,P3M,2016-Q1,78799
Q,KG,NGDP_XDC,6,P3M,2016-Q2,97238.1
Q,KG,NGDP_XDC,6,P3M,2016-Q3,134046.1
Q,KG,NGDP_XDC,6,P3M,2016-Q4,142595.8
Q,KG,NGDP_XDC,6,P3M,2017-Q1,86143.1
Q,LV,NGDP_XDC,6,P3M,2009-Q1,4692.965
Q,LV,NGDP_XDC,6,P3M,2009-Q2,4833.132
Q,LV,NGDP_XDC,6,P3M,2009-Q3,4642.021
Q,LV,NGDP_XDC,6,P3M,2009-Q4,4716.781
Q,LV,NGDP_XDC,6,P3M,2010-Q1,4070.965
Q,LV,NGDP_XDC,6,P3M,2010-Q2,4428.831
Q,LV,NGDP_XDC,6,P3M,2010-Q3,4635.709
Q,LV,NGDP_XDC,6,P3M,2010-Q4,4831.637
Q,LV,NGDP_XDC,6,P3M,2011-Q1,4410.392
Q,LV,NGDP_XDC,6,P3M,2011-Q2,5043.627
Q,LV,NGDP_XDC,6,P3M,2011-Q3,5327.439
Q,LV,NGDP_XDC,6,P3M,2011-Q4,5537.848
Q,LV,NGDP_XDC,6,P3M,2012-Q1,4868.263
Q,LV,NGDP_XDC,6,P3M,2012-Q2,5465.573
Q,LV,NGDP_XDC,6,P3M,2012-Q3,5711.704
Q,LV,NGDP_XDC,6,P3M,2012-Q4,5879.623
Q,LV,NGDP_XDC,6,P3M,2013-Q1,5037.895
Q,LV,NGDP_XDC,6,P3M,2013-Q2,5653.091
Q,LV,NGDP_XDC,6,P3M,2013-Q3,5964.232
Q,LV,NGDP_XDC,6,P3M,2013-Q4,6147.797
Q,LV,NGDP_XDC,6,P3M,2014-Q1,5284.491
Q,LV,NGDP_XDC,6,P3M,2014-Q2,5859.394
Q,LV,NGDP_XDC,6,P3M,2014-Q3,6171.444
Q,LV,NGDP_XDC,6,P3M,2014-Q4,6338.832
Q,LV,NGDP_XDC,6,P3M,2015-Q1,5416.099
Q,LV,NGDP_XDC,6,P3M,2015-Q2,6111.572
Q,LV,NGDP_XDC,6,P3M,2015-Q3,6426.893
Q,LV,NGDP_XDC,6,P3M,2015-Q4,6471.397
Q,LV,NGDP_XDC,6,P3M,2016-Q1,5586.111
Q,LV,NGDP_XDC,6,P3M,2016-Q2,6260.64
Q,LV,NGDP_XDC,6,P3M,2016-Q3,6498.668
Q,LV,NGDP_XDC,6,P3M,2016-Q4,6727.219
Q,LV,NGDP_XDC,6,P3M,2017-Q1,5905.612
Q,LV,NGDP_XDC,6,P3M,2017-Q2,6697.21
Q,LV,NGDP_XDC,6,P3M,2017-Q3,7030.404
Q,LV,NGDP_XDC,6,P3M,2017-Q4,7164.605
Q,LV,NGDP_XDC,6,P3M,2018-Q1,6305.741
Q,LV,NGDP_XDC,6,P3M,2018-Q2,7275.075
Q,LV,NGDP_XDC,6,P3M,2018-Q3,7640.912
Q,LV,NGDP_XDC,6,P3M,2018-Q4,7834.322
Q,LV,NGDP_XDC,6,P3M,2019-Q1,6761.3
Q,LV,NGDP_XDC,6,P3M,2019-Q2,7650.352
Q,LV,NGDP_XDC,6,P3M,2019-Q3,8043.972
Q,LV,NGDP_XDC,6,P3M,2019-Q4,8020.463
Q,IS,NGDP_XDC,6,P3M,2009-Q1,376111.828603
Q,IS,NGDP_XDC,6,P3M,2009-Q2,404210.696141
Q,IS,NGDP_XDC,6,P3M,2009-Q3,426049.452235
Q,IS,NGDP_XDC,6,P3M,2009-Q4,421284.601663
Q,IS,NGDP_XDC,6,P3M,2010-Q1,402381.960436
Q,IS,NGDP_XDC,6,P3M,2010-Q2,417860.356156
Q,IS,NGDP_XDC,6,P3M,2010-Q3,426231.603322
Q,IS,NGDP_XDC,6,P3M,2010-Q4,426245.091751
Q,IS,NGDP_XDC,6,P3M,2011-Q1,413599.314868
Q,IS,NGDP_XDC,6,P3M,2011-Q2,430600.868129
Q,IS,NGDP_XDC,6,P3M,2011-Q3,462226.961213
Q,IS,NGDP_XDC,6,P3M,2011-Q4,451267.776617
Q,IS,NGDP_XDC,6,P3M,2012-Q1,446372.050644
Q,IS,NGDP_XDC,6,P3M,2012-Q2,446757.522772
Q,IS,NGDP_XDC,6,P3M,2012-Q3,479286.770394
Q,IS,NGDP_XDC,6,P3M,2012-Q4,469312.401735
Q,IS,NGDP_XDC,6,P3M,2013-Q1,471633.528994
Q,IS,NGDP_XDC,6,P3M,2013-Q2,476310.558334
Q,IS,NGDP_XDC,6,P3M,2013-Q3,511431.278223
Q,IS,NGDP_XDC,6,P3M,2013-Q4,499585.717815
Q,IS,NGDP_XDC,6,P3M,2014-Q1,468562.436093
Q,IS,NGDP_XDC,6,P3M,2014-Q2,500618.742537
Q,IS,NGDP_XDC,6,P3M,2014-Q3,558096.952172
Q,IS,NGDP_XDC,6,P3M,2014-Q4,546282.355599
Q,IS,NGDP_XDC,6,P3M,2015-Q1,536673.060829
Q,IS,NGDP_XDC,6,P3M,2015-Q2,572052.908883
Q,IS,NGDP_XDC,6,P3M,2015-Q3,600241.745421
Q,IS,NGDP_XDC,6,P3M,2015-Q4,584980.114409
Q,IS,NGDP_XDC,6,P3M,2016-Q1,560669.255791
Q,IS,NGDP_XDC,6,P3M,2016-Q2,611382.714715
Q,IS,NGDP_XDC,6,P3M,2016-Q3,669817.479766
Q,IS,NGDP_XDC,6,P3M,2016-Q4,649066.933191
Q,IS,NGDP_XDC,6,P3M,2017-Q1,593771.75625
Q,IS,NGDP_XDC,6,P3M,2017-Q2,640677.532402
Q,IS,NGDP_XDC,6,P3M,2017-Q3,700846.887265
Q,IS,NGDP_XDC,6,P3M,2017-Q4,681010.12496
Q,IS,NGDP_XDC,6,P3M,2018-Q1,643415.866605
Q,IS,NGDP_XDC,6,P3M,2018-Q2,687168.256545
Q,IS,NGDP_XDC,6,P3M,2018-Q3,734280.497671
Q,IS,NGDP_XDC,6,P3M,2018-Q4,722521.382258
Q,IS,NGDP_XDC,6,P3M,2019-Q1,664815.670909
Q,IS,NGDP_XDC,6,P3M,2019-Q2,741067.571397
Q,IS,NGDP_XDC,6,P3M,2019-Q3,773823.522468
Q,IS,NGDP_XDC,6,P3M,2019-Q4,785910.254657
Q,ID,NGDP_XDC,6,P3M,2009-Q1,1395989300
Q,ID,NGDP_XDC,6,P3M,2009-Q2,1479734500
Q,ID,NGDP_XDC,6,P3M,2009-Q3,1571636000
Q,ID,NGDP_XDC,6,P3M,2009-Q4,1564015200
Q,ID,NGDP_XDC,6,P3M,2010-Q1,1603771900
Q,ID,NGDP_XDC,6,P3M,2010-Q2,1704509900
Q,ID,NGDP_XDC,6,P3M,2010-Q3,1786196600
Q,ID,NGDP_XDC,6,P3M,2010-Q4,1769654700
Q,ID,NGDP_XDC,6,P3M,2011-Q1,1834355100
Q,ID,NGDP_XDC,6,P3M,2011-Q2,1928233000
Q,ID,NGDP_XDC,6,P3M,2011-Q3,2053745400
Q,ID,NGDP_XDC,6,P3M,2011-Q4,2015392500
Q,ID,NGDP_XDC,6,P3M,2012-Q1,2061338300
Q,ID,NGDP_XDC,6,P3M,2012-Q2,2162036900
Q,ID,NGDP_XDC,6,P3M,2012-Q3,2223641600
Q,ID,NGDP_XDC,6,P3M,2012-Q4,2168687700
Q,ID,NGDP_XDC,6,P3M,2013-Q1,2235288500
Q,ID,NGDP_XDC,6,P3M,2013-Q2,2342589500
Q,ID,NGDP_XDC,6,P3M,2013-Q3,2491158500
Q,ID,NGDP_XDC,6,P3M,2013-Q4,2477097500
Q,ID,NGDP_XDC,6,P3M,2014-Q1,2506300200
Q,ID,NGDP_XDC,6,P3M,2014-Q2,2618947300
Q,ID,NGDP_XDC,6,P3M,2014-Q3,2746762400
Q,ID,NGDP_XDC,6,P3M,2014-Q4,2697695400
Q,ID,NGDP_XDC,6,P3M,2015-Q1,2728180700
Q,ID,NGDP_XDC,6,P3M,2015-Q2,2867948400
Q,ID,NGDP_XDC,6,P3M,2015-Q3,2990645000
Q,ID,NGDP_XDC,6,P3M,2015-Q4,2939558700
Q,ID,NGDP_XDC,6,P3M,2016-Q1,2929269000
Q,ID,NGDP_XDC,6,P3M,2016-Q2,3073536700
Q,ID,NGDP_XDC,6,P3M,2016-Q3,3205019000
Q,ID,NGDP_XDC,6,P3M,2016-Q4,3193903800
Q,ID,NGDP_XDC,6,P3M,2017-Q1,3228172200
Q,ID,NGDP_XDC,6,P3M,2017-Q2,3366787300
Q,ID,NGDP_XDC,6,P3M,2017-Q3,3504138500
Q,ID,NGDP_XDC,6,P3M,2017-Q4,3490727700
Q,ID,NGDP_XDC,6,P3M,2018-Q1,3511408700
Q,ID,NGDP_XDC,6,P3M,2018-Q2,3685610800
Q,ID,NGDP_XDC,6,P3M,2018-Q3,3842159900
Q,ID,NGDP_XDC,6,P3M,2018-Q4,3799132100
Q,ID,NGDP_XDC,6,P3M,2019-Q1,3783859300
Q,ID,NGDP_XDC,6,P3M,2019-Q2,3963861700
Q,ID,NGDP_XDC,6,P3M,2019-Q3,4067378000
Q,ID,NGDP_XDC,6,P3M,2019-Q4,4018844400
Q,NZ,NGDP_XDC,6,P3M,2009-Q1,47766
Q,NZ,NGDP_XDC,6,P3M,2009-Q2,46989
Q,NZ,NGDP_XDC,6,P3M,2009-Q3,46155
Q,NZ,NGDP_XDC,6,P3M,2009-Q4,51086
Q,NZ,NGDP_XDC,6,P3M,2010-Q1,50053
Q,NZ,NGDP_XDC,6,P3M,2010-Q2,49475
Q,NZ,NGDP_XDC,6,P3M,2010-Q3,48208
Q,NZ,NGDP_XDC,6,P3M,2010-Q4,53789
Q,NZ,NGDP_XDC,6,P3M,2011-Q1,52010
Q,NZ,NGDP_XDC,6,P3M,2011-Q2,51868
Q,NZ,NGDP_XDC,6,P3M,2011-Q3,50988
Q,NZ,NGDP_XDC,6,P3M,2011-Q4,56435
Q,NZ,NGDP_XDC,6,P3M,2012-Q1,54010
Q,NZ,NGDP_XDC,6,P3M,2012-Q2,53754
Q,NZ,NGDP_XDC,6,P3M,2012-Q3,51501
Q,NZ,NGDP_XDC,6,P3M,2012-Q4,56759
Q,NZ,NGDP_XDC,6,P3M,2013-Q1,55526
Q,NZ,NGDP_XDC,6,P3M,2013-Q2,55040
Q,NZ,NGDP_XDC,6,P3M,2013-Q3,54922
Q,NZ,NGDP_XDC,6,P3M,2013-Q4,62551
Q,NZ,NGDP_XDC,6,P3M,2014-Q1,60206
Q,NZ,NGDP_XDC,6,P3M,2014-Q2,59119
Q,NZ,NGDP_XDC,6,P3M,2014-Q3,57497
Q,NZ,NGDP_XDC,6,P3M,2014-Q4,63708
Q,NZ,NGDP_XDC,6,P3M,2015-Q1,61874
Q,NZ,NGDP_XDC,6,P3M,2015-Q2,61908
Q,NZ,NGDP_XDC,6,P3M,2015-Q3,60426
Q,NZ,NGDP_XDC,6,P3M,2015-Q4,66605
Q,NZ,NGDP_XDC,6,P3M,2016-Q1,65545
Q,NZ,NGDP_XDC,6,P3M,2016-Q2,65126
Q,NZ,NGDP_XDC,6,P3M,2016-Q3,63832
Q,NZ,NGDP_XDC,6,P3M,2016-Q4,71427
Q,NZ,NGDP_XDC,6,P3M,2017-Q1,70004
Q,NZ,NGDP_XDC,6,P3M,2017-Q2,69349
Q,NZ,NGDP_XDC,6,P3M,2017-Q3,68796
Q,NZ,NGDP_XDC,6,P3M,2017-Q4,77013
Q,NZ,NGDP_XDC,6,P3M,2018-Q1,73946
Q,NZ,NGDP_XDC,6,P3M,2018-Q2,73142
Q,NZ,NGDP_XDC,6,P3M,2018-Q3,71458
Q,NZ,NGDP_XDC,6,P3M,2018-Q4,79027
Q,NZ,NGDP_XDC,6,P3M,2019-Q1,76698
Q,NZ,NGDP_XDC,6,P3M,2019-Q2,76104
Q,NZ,NGDP_XDC,6,P3M,2019-Q3,74932
Q,NZ,NGDP_XDC,6,P3M,2019-Q4,83300
Q,NG,NGDP_XDC,6,P3M,2010-Q1,12790378
Q,NG,NGDP_XDC,6,P3M,2010-Q2,13141505
Q,NG,NGDP_XDC,6,P3M,2010-Q3,14516589
Q,NG,NGDP_XDC,6,P3M,2010-Q4,15020878
Q,NG,NGDP_XDC,6,P3M,2011-Q1,14686114
Q,NG,NGDP_XDC,6,P3M,2011-Q2,15229799
Q,NG,NGDP_XDC,6,P3M,2011-Q3,16368914
Q,NG,NGDP_XDC,6,P3M,2011-Q4,17428532
Q,NG,NGDP_XDC,6,P3M,2012-Q1,16675099
Q,NG,NGDP_XDC,6,P3M,2012-Q2,17968302
Q,NG,NGDP_XDC,6,P3M,2012-Q3,18735304
Q,NG,NGDP_XDC,6,P3M,2012-Q4,19220925
Q,NG,NGDP_XDC,6,P3M,2013-Q1,18522185.1
Q,NG,NGDP_XDC,6,P3M,2013-Q2,20149674.2
Q,NG,NGDP_XDC,6,P3M,2013-Q3,20703824.6
Q,NG,NGDP_XDC,6,P3M,2013-Q4,21634280.8
Q,NG,NGDP_XDC,6,P3M,2014-Q1,20381903.54
Q,NG,NGDP_XDC,6,P3M,2014-Q2,21957446.05
Q,NG,NGDP_XDC,6,P3M,2014-Q3,23232819.39
Q,NG,NGDP_XDC,6,P3M,2014-Q4,24564815.67
Q,NG,NGDP_XDC,6,P3M,2015-Q1,21242543.07
Q,NG,NGDP_XDC,6,P3M,2015-Q2,23080911.17
Q,NG,NGDP_XDC,6,P3M,2015-Q3,24627752.28
Q,NG,NGDP_XDC,6,P3M,2015-Q4,26226529.16
Q,NG,NGDP_XDC,6,P3M,2016-Q1,22435464.2918612
Q,NG,NGDP_XDC,6,P3M,2016-Q2,23737297.493316
Q,NG,NGDP_XDC,6,P3M,2016-Q3,26871010.7565154
Q,NG,NGDP_XDC,6,P3M,2016-Q4,29531645.4928978
Q,NG,NGDP_XDC,6,P3M,2017-Q1,26228851.5219864
Q,PT,NGDP_XDC,6,P3M,2009-Q1,41339.006
Q,PT,NGDP_XDC,6,P3M,2009-Q2,44018.43
Q,PT,NGDP_XDC,6,P3M,2009-Q3,44200.028
Q,PT,NGDP_XDC,6,P3M,2009-Q4,45858.973
Q,PT,NGDP_XDC,6,P3M,2010-Q1,43022
Q,PT,NGDP_XDC,6,P3M,2010-Q2,44982.833
Q,PT,NGDP_XDC,6,P3M,2010-Q3,45159.423
Q,PT,NGDP_XDC,6,P3M,2010-Q4,46446.523
Q,PT,NGDP_XDC,6,P3M,2011-Q1,42665.911
Q,PT,NGDP_XDC,6,P3M,2011-Q2,44521.899
Q,PT,NGDP_XDC,6,P3M,2011-Q3,44230.38
Q,PT,NGDP_XDC,6,P3M,2011-Q4,44677.981
Q,PT,NGDP_XDC,6,P3M,2012-Q1,41290.926
Q,PT,NGDP_XDC,6,P3M,2012-Q2,41710.6
Q,PT,NGDP_XDC,6,P3M,2012-Q3,42586.324
Q,PT,NGDP_XDC,6,P3M,2012-Q4,42707.719
Q,PT,NGDP_XDC,6,P3M,2013-Q1,40735.428
Q,PT,NGDP_XDC,6,P3M,2013-Q2,42240.441
Q,PT,NGDP_XDC,6,P3M,2013-Q3,43459.53
Q,PT,NGDP_XDC,6,P3M,2013-Q4,44056.87
Q,PT,NGDP_XDC,6,P3M,2014-Q1,41068.112
Q,PT,NGDP_XDC,6,P3M,2014-Q2,43644.372
Q,PT,NGDP_XDC,6,P3M,2014-Q3,44392.162
Q,PT,NGDP_XDC,6,P3M,2014-Q4,43949.045
Q,PT,NGDP_XDC,6,P3M,2015-Q1,42847.147
Q,PT,NGDP_XDC,6,P3M,2015-Q2,45444.897
Q,PT,NGDP_XDC,6,P3M,2015-Q3,45985.115
Q,PT,NGDP_XDC,6,P3M,2015-Q4,45436
Q,PT,NGDP_XDC,6,P3M,2016-Q1,44688.392
Q,PT,NGDP_XDC,6,P3M,2016-Q2,47013.126
Q,PT,NGDP_XDC,6,P3M,2016-Q3,47640.561
Q,PT,NGDP_XDC,6,P3M,2016-Q4,47147.732
Q,PT,NGDP_XDC,6,P3M,2017-Q1,46623.169
Q,PT,NGDP_XDC,6,P3M,2017-Q2,49364.152
Q,PT,NGDP_XDC,6,P3M,2017-Q3,49952.784
Q,PT,NGDP_XDC,6,P3M,2017-Q4,50007.105
Q,PT,NGDP_XDC,6,P3M,2018-Q1,48567.758
Q,PT,NGDP_XDC,6,P3M,2018-Q2,51211.926
Q,PT,NGDP_XDC,6,P3M,2018-Q3,52119.499
Q,PT,NGDP_XDC,6,P3M,2018-Q4,52405.58
Q,PT,NGDP_XDC,6,P3M,2019-Q1,50627.557
Q,PT,NGDP_XDC,6,P3M,2019-Q2,53075.711
