country,year,document,language,name,SDG,freq_of_terms,freq_of_numbers
"Egypt, Arab Rep.",2018,"VNR_Egypt, Arab Rep.2018.pdf",en,"VNR_Egypt, Arab Rep.2018.pdf",SDG 4,32,0.53125
"Egypt, Arab Rep.",2018,"VNR_Egypt, Arab Rep.2018.pdf",en,"VNR_Egypt, Arab Rep.2018.pdf",SDG 5,8,0.625
"Egypt, Arab Rep.",2018,"VNR_Egypt, Arab Rep.2018.pdf",en,"VNR_Egypt, Arab Rep.2018.pdf",SDG 6,6,0.6666666666666666
"Egypt, Arab Rep.",2018,"VNR_Egypt, Arab Rep.2018.pdf",en,"VNR_Egypt, Arab Rep.2018.pdf",SDG 8,38,0.631578947368421
"Egypt, Arab Rep.",2018,"VNR_Egypt, Arab Rep.2018.pdf",en,"VNR_Egypt, Arab Rep.2018.pdf",SDG 9,52,0.40384615384615385
El Salvador,2017,VNR_El Salvador2017.pdf,es,VNR_El Salvador2017.pdf,SDG 1,24,0.7916666666666666
El Salvador,2017,VNR_El Salvador2017.pdf,es,VNR_El Salvador2017.pdf,SDG 13,6,0.8333333333333334
El Salvador,2017,VNR_El Salvador2017.pdf,es,VNR_El Salvador2017.pdf,SDG 16,20,0.5
El Salvador,2017,VNR_El Salvador2017.pdf,es,VNR_El Salvador2017.pdf,SDG 17,15,0.4666666666666667
El Salvador,2017,VNR_El Salvador2017.pdf,es,VNR_El Salvador2017.pdf,SDG 2,9,0.8888888888888888
El Salvador,2017,VNR_El Salvador2017.pdf,es,VNR_El Salvador2017.pdf,SDG 3,21,0.7619047619047619
El Salvador,2017,VNR_El Salvador2017.pdf,es,VNR_El Salvador2017.pdf,SDG 4,47,0.7021276595744681
El Salvador,2017,VNR_El Salvador2017.pdf,es,VNR_El Salvador2017.pdf,SDG 5,5,0.8
El Salvador,2017,VNR_El Salvador2017.pdf,es,VNR_El Salvador2017.pdf,SDG 6,7,0.7142857142857143
El Salvador,2017,VNR_El Salvador2017.pdf,es,VNR_El Salvador2017.pdf,SDG 8,11,0.9090909090909091
El Salvador,2017,VNR_El Salvador2017.pdf,es,VNR_El Salvador2017.pdf,SDG 9,56,0.6607142857142857
Estonia,2016,VNR_Estonia2016.pdf,,VNR_Estonia2016.pdf,SDG 1,30,0.23333333333333334
Estonia,2016,VNR_Estonia2016.pdf,,VNR_Estonia2016.pdf,SDG 10,1,0
Estonia,2016,VNR_Estonia2016.pdf,,VNR_Estonia2016.pdf,SDG 11,7,0
Estonia,2016,VNR_Estonia2016.pdf,,VNR_Estonia2016.pdf,SDG 12,1,0
Estonia,2016,VNR_Estonia2016.pdf,,VNR_Estonia2016.pdf,SDG 13,82,0.12195121951219512
Estonia,2016,VNR_Estonia2016.pdf,,VNR_Estonia2016.pdf,SDG 14,2,0
Estonia,2016,VNR_Estonia2016.pdf,,VNR_Estonia2016.pdf,SDG 15,4,0.25
Estonia,2016,VNR_Estonia2016.pdf,,VNR_Estonia2016.pdf,SDG 16,36,0.1111111111111111
Estonia,2016,VNR_Estonia2016.pdf,,VNR_Estonia2016.pdf,SDG 17,11,0.2727272727272727
Estonia,2016,VNR_Estonia2016.pdf,,VNR_Estonia2016.pdf,SDG 2,3,0
Estonia,2016,VNR_Estonia2016.pdf,,VNR_Estonia2016.pdf,SDG 3,40,0.225
Estonia,2016,VNR_Estonia2016.pdf,,VNR_Estonia2016.pdf,SDG 4,76,0.15789473684210525
Estonia,2016,VNR_Estonia2016.pdf,,VNR_Estonia2016.pdf,SDG 5,25,0.12
Estonia,2016,VNR_Estonia2016.pdf,,VNR_Estonia2016.pdf,SDG 6,4,0.75
Estonia,2016,VNR_Estonia2016.pdf,,VNR_Estonia2016.pdf,SDG 8,34,0.5294117647058824
Estonia,2016,VNR_Estonia2016.pdf,,VNR_Estonia2016.pdf,SDG 9,71,0.09859154929577464
Estonia,2020,VNR_Estonia2020.pdf,en,VNR_Estonia2020.pdf,SDG 1,47,0.5531914893617021
Estonia,2020,VNR_Estonia2020.pdf,en,VNR_Estonia2020.pdf,SDG 11,32,0.34375
Estonia,2020,VNR_Estonia2020.pdf,en,VNR_Estonia2020.pdf,SDG 12,7,0.7142857142857143
Estonia,2020,VNR_Estonia2020.pdf,en,VNR_Estonia2020.pdf,SDG 13,112,0.33035714285714285
Estonia,2020,VNR_Estonia2020.pdf,en,VNR_Estonia2020.pdf,SDG 14,2,0.5
Estonia,2020,VNR_Estonia2020.pdf,en,VNR_Estonia2020.pdf,SDG 15,3,0
Estonia,2020,VNR_Estonia2020.pdf,en,VNR_Estonia2020.pdf,SDG 16,47,0.2553191489361702
Estonia,2020,VNR_Estonia2020.pdf,en,VNR_Estonia2020.pdf,SDG 17,15,0.4666666666666667
Estonia,2020,VNR_Estonia2020.pdf,en,VNR_Estonia2020.pdf,SDG 2,5,0.4
Estonia,2020,VNR_Estonia2020.pdf,en,VNR_Estonia2020.pdf,SDG 3,74,0.40540540540540543
Estonia,2020,VNR_Estonia2020.pdf,en,VNR_Estonia2020.pdf,SDG 4,146,0.3561643835616438
Estonia,2020,VNR_Estonia2020.pdf,en,VNR_Estonia2020.pdf,SDG 5,32,0.34375
Estonia,2020,VNR_Estonia2020.pdf,en,VNR_Estonia2020.pdf,SDG 6,11,0.6363636363636364
Estonia,2020,VNR_Estonia2020.pdf,en,VNR_Estonia2020.pdf,SDG 7,5,0.6
Estonia,2020,VNR_Estonia2020.pdf,en,VNR_Estonia2020.pdf,SDG 8,44,0.7045454545454546
Estonia,2020,VNR_Estonia2020.pdf,en,VNR_Estonia2020.pdf,SDG 9,141,0.2695035460992908
Eswatini,2019,VNR_Eswatini2019.pdf,en,VNR_Eswatini2019.pdf,SDG 1,41,0.5609756097560976
Eswatini,2019,VNR_Eswatini2019.pdf,en,VNR_Eswatini2019.pdf,SDG 11,7,0.5714285714285714
Eswatini,2019,VNR_Eswatini2019.pdf,en,VNR_Eswatini2019.pdf,SDG 12,2,1
Eswatini,2019,VNR_Eswatini2019.pdf,en,VNR_Eswatini2019.pdf,SDG 13,28,0.42857142857142855
Eswatini,2019,VNR_Eswatini2019.pdf,en,VNR_Eswatini2019.pdf,SDG 15,1,1
Eswatini,2019,VNR_Eswatini2019.pdf,en,VNR_Eswatini2019.pdf,SDG 16,15,0.6
Eswatini,2019,VNR_Eswatini2019.pdf,en,VNR_Eswatini2019.pdf,SDG 17,15,0.4666666666666667
Eswatini,2019,VNR_Eswatini2019.pdf,en,VNR_Eswatini2019.pdf,SDG 2,12,0.6666666666666666
Eswatini,2019,VNR_Eswatini2019.pdf,en,VNR_Eswatini2019.pdf,SDG 3,48,0.7083333333333334
Eswatini,2019,VNR_Eswatini2019.pdf,en,VNR_Eswatini2019.pdf,SDG 4,61,0.4918032786885246
Eswatini,2019,VNR_Eswatini2019.pdf,en,VNR_Eswatini2019.pdf,SDG 5,6,0.6666666666666666
Eswatini,2019,VNR_Eswatini2019.pdf,en,VNR_Eswatini2019.pdf,SDG 6,6,0.8333333333333334
Eswatini,2019,VNR_Eswatini2019.pdf,en,VNR_Eswatini2019.pdf,SDG 8,35,0.6571428571428571
Eswatini,2019,VNR_Eswatini2019.pdf,en,VNR_Eswatini2019.pdf,SDG 9,53,0.5094339622641509
Ethiopia,2017,VNR_Ethiopia2017.pdf,en,VNR_Ethiopia2017.pdf,SDG 1,72,0.4305555555555556
Ethiopia,2017,VNR_Ethiopia2017.pdf,en,VNR_Ethiopia2017.pdf,SDG 10,3,0
Ethiopia,2017,VNR_Ethiopia2017.pdf,en,VNR_Ethiopia2017.pdf,SDG 11,2,1
Ethiopia,2017,VNR_Ethiopia2017.pdf,en,VNR_Ethiopia2017.pdf,SDG 12,11,0.5454545454545454
Ethiopia,2017,VNR_Ethiopia2017.pdf,en,VNR_Ethiopia2017.pdf,SDG 13,35,0.2
Ethiopia,2017,VNR_Ethiopia2017.pdf,en,VNR_Ethiopia2017.pdf,SDG 14,1,0
Ethiopia,2017,VNR_Ethiopia2017.pdf,en,VNR_Ethiopia2017.pdf,SDG 16,9,0.2222222222222222
Ethiopia,2017,VNR_Ethiopia2017.pdf,en,VNR_Ethiopia2017.pdf,SDG 17,30,0.4666666666666667
Ethiopia,2017,VNR_Ethiopia2017.pdf,en,VNR_Ethiopia2017.pdf,SDG 2,13,0.46153846153846156
Ethiopia,2017,VNR_Ethiopia2017.pdf,en,VNR_Ethiopia2017.pdf,SDG 3,65,0.3230769230769231
Ethiopia,2017,VNR_Ethiopia2017.pdf,en,VNR_Ethiopia2017.pdf,SDG 4,50,0.52
Ethiopia,2017,VNR_Ethiopia2017.pdf,en,VNR_Ethiopia2017.pdf,SDG 5,15,0.6666666666666666
Ethiopia,2017,VNR_Ethiopia2017.pdf,en,VNR_Ethiopia2017.pdf,SDG 6,1,1
Ethiopia,2017,VNR_Ethiopia2017.pdf,en,VNR_Ethiopia2017.pdf,SDG 8,51,0.49019607843137253
Ethiopia,2017,VNR_Ethiopia2017.pdf,en,VNR_Ethiopia2017.pdf,SDG 9,96,0.4895833333333333
Fiji,2019,VNR_Fiji2019.pdf,en,VNR_Fiji2019.pdf,SDG 1,29,0.6896551724137931
Fiji,2019,VNR_Fiji2019.pdf,en,VNR_Fiji2019.pdf,SDG 10,6,0.6666666666666666
Fiji,2019,VNR_Fiji2019.pdf,en,VNR_Fiji2019.pdf,SDG 11,7,0.7142857142857143
Fiji,2019,VNR_Fiji2019.pdf,en,VNR_Fiji2019.pdf,SDG 12,8,0.5
Fiji,2019,VNR_Fiji2019.pdf,en,VNR_Fiji2019.pdf,SDG 13,57,0.47368421052631576
Fiji,2019,VNR_Fiji2019.pdf,en,VNR_Fiji2019.pdf,SDG 14,3,0.6666666666666666
Fiji,2019,VNR_Fiji2019.pdf,en,VNR_Fiji2019.pdf,SDG 15,2,1
Fiji,2019,VNR_Fiji2019.pdf,en,VNR_Fiji2019.pdf,SDG 16,34,0.3235294117647059
Fiji,2019,VNR_Fiji2019.pdf,en,VNR_Fiji2019.pdf,SDG 17,41,0.3170731707317073
Fiji,2019,VNR_Fiji2019.pdf,en,VNR_Fiji2019.pdf,SDG 2,12,0.6666666666666666
Fiji,2019,VNR_Fiji2019.pdf,en,VNR_Fiji2019.pdf,SDG 3,54,0.46296296296296297
Fiji,2019,VNR_Fiji2019.pdf,en,VNR_Fiji2019.pdf,SDG 4,70,0.45714285714285713
Fiji,2019,VNR_Fiji2019.pdf,en,VNR_Fiji2019.pdf,SDG 5,33,0.696969696969697
Fiji,2019,VNR_Fiji2019.pdf,en,VNR_Fiji2019.pdf,SDG 6,15,0.8
Fiji,2019,VNR_Fiji2019.pdf,en,VNR_Fiji2019.pdf,SDG 7,1,1
Fiji,2019,VNR_Fiji2019.pdf,en,VNR_Fiji2019.pdf,SDG 8,63,0.7142857142857143
Fiji,2019,VNR_Fiji2019.pdf,en,VNR_Fiji2019.pdf,SDG 9,129,0.4186046511627907
Finland,2016,VNR_Finland2016.pdf,,VNR_Finland2016.pdf,SDG 1,13,0.7692307692307693
Finland,2016,VNR_Finland2016.pdf,,VNR_Finland2016.pdf,SDG 10,4,0
Finland,2016,VNR_Finland2016.pdf,,VNR_Finland2016.pdf,SDG 11,3,0.3333333333333333
Finland,2016,VNR_Finland2016.pdf,,VNR_Finland2016.pdf,SDG 13,29,0.13793103448275862
Finland,2016,VNR_Finland2016.pdf,,VNR_Finland2016.pdf,SDG 16,20,0.1
Finland,2016,VNR_Finland2016.pdf,,VNR_Finland2016.pdf,SDG 17,26,0.15384615384615385
Finland,2016,VNR_Finland2016.pdf,,VNR_Finland2016.pdf,SDG 2,1,1
Finland,2016,VNR_Finland2016.pdf,,VNR_Finland2016.pdf,SDG 3,24,0.25
Finland,2016,VNR_Finland2016.pdf,,VNR_Finland2016.pdf,SDG 4,28,0.21428571428571427
Finland,2016,VNR_Finland2016.pdf,,VNR_Finland2016.pdf,SDG 5,7,0.5714285714285714
Finland,2016,VNR_Finland2016.pdf,,VNR_Finland2016.pdf,SDG 8,10,0.4
Finland,2016,VNR_Finland2016.pdf,,VNR_Finland2016.pdf,SDG 9,18,0.16666666666666666
Finland,2020,VNR_Finland2020.pdf,en,VNR_Finland2020.pdf,SDG 1,66,0.4393939393939394
Finland,2020,VNR_Finland2020.pdf,en,VNR_Finland2020.pdf,SDG 10,16,0.3125
Finland,2020,VNR_Finland2020.pdf,en,VNR_Finland2020.pdf,SDG 11,14,0.07142857142857142
Finland,2020,VNR_Finland2020.pdf,en,VNR_Finland2020.pdf,SDG 12,5,0.4
Finland,2020,VNR_Finland2020.pdf,en,VNR_Finland2020.pdf,SDG 13,93,0.3118279569892473
Finland,2020,VNR_Finland2020.pdf,en,VNR_Finland2020.pdf,SDG 14,5,0.6
Finland,2020,VNR_Finland2020.pdf,en,VNR_Finland2020.pdf,SDG 15,4,0.25
Finland,2020,VNR_Finland2020.pdf,en,VNR_Finland2020.pdf,SDG 16,114,0.20175438596491227
Finland,2020,VNR_Finland2020.pdf,en,VNR_Finland2020.pdf,SDG 17,100,0.34
Finland,2020,VNR_Finland2020.pdf,en,VNR_Finland2020.pdf,SDG 2,14,0.42857142857142855
Finland,2020,VNR_Finland2020.pdf,en,VNR_Finland2020.pdf,SDG 3,84,0.25
Finland,2020,VNR_Finland2020.pdf,en,VNR_Finland2020.pdf,SDG 4,169,0.26627218934911245
Finland,2020,VNR_Finland2020.pdf,en,VNR_Finland2020.pdf,SDG 5,51,0.3333333333333333
Finland,2020,VNR_Finland2020.pdf,en,VNR_Finland2020.pdf,SDG 6,6,0.5
Finland,2020,VNR_Finland2020.pdf,en,VNR_Finland2020.pdf,SDG 7,9,0.1111111111111111
Finland,2020,VNR_Finland2020.pdf,en,VNR_Finland2020.pdf,SDG 8,36,0.6388888888888888
Finland,2020,VNR_Finland2020.pdf,en,VNR_Finland2020.pdf,SDG 9,184,0.32065217391304346
Finland,2020,VNR_Finland2020.pdf,en,VNR_Finland2020.pdf,SDG NA,2,1
France,2016,VNR_France2016.pdf,,VNR_France2016.pdf,SDG 1,29,0.41379310344827586
France,2016,VNR_France2016.pdf,,VNR_France2016.pdf,SDG 10,1,1
France,2016,VNR_France2016.pdf,,VNR_France2016.pdf,SDG 11,6,0.5
France,2016,VNR_France2016.pdf,,VNR_France2016.pdf,SDG 12,1,0
France,2016,VNR_France2016.pdf,,VNR_France2016.pdf,SDG 13,35,0.5714285714285714
France,2016,VNR_France2016.pdf,,VNR_France2016.pdf,SDG 16,16,0.4375
France,2016,VNR_France2016.pdf,,VNR_France2016.pdf,SDG 17,20,0.5
France,2016,VNR_France2016.pdf,,VNR_France2016.pdf,SDG 2,5,0.4
France,2016,VNR_France2016.pdf,,VNR_France2016.pdf,SDG 3,19,0.3684210526315789
France,2016,VNR_France2016.pdf,,VNR_France2016.pdf,SDG 4,37,0.40540540540540543
France,2016,VNR_France2016.pdf,,VNR_France2016.pdf,SDG 7,1,1
France,2016,VNR_France2016.pdf,,VNR_France2016.pdf,SDG 8,28,0.5357142857142857
France,2016,VNR_France2016.pdf,,VNR_France2016.pdf,SDG 9,46,0.3695652173913043
"Gambia, The",2020,"VNR_Gambia, The2020.pdf",en,"VNR_Gambia, The2020.pdf",SDG 1,47,0.723404255319149
"Gambia, The",2020,"VNR_Gambia, The2020.pdf",en,"VNR_Gambia, The2020.pdf",SDG 10,7,0.42857142857142855
"Gambia, The",2020,"VNR_Gambia, The2020.pdf",en,"VNR_Gambia, The2020.pdf",SDG 11,13,0.6153846153846154
"Gambia, The",2020,"VNR_Gambia, The2020.pdf",en,"VNR_Gambia, The2020.pdf",SDG 12,3,0.3333333333333333
"Gambia, The",2020,"VNR_Gambia, The2020.pdf",en,"VNR_Gambia, The2020.pdf",SDG 13,45,0.3333333333333333
"Gambia, The",2020,"VNR_Gambia, The2020.pdf",en,"VNR_Gambia, The2020.pdf",SDG 14,2,1
"Gambia, The",2020,"VNR_Gambia, The2020.pdf",en,"VNR_Gambia, The2020.pdf",SDG 15,3,1
"Gambia, The",2020,"VNR_Gambia, The2020.pdf",en,"VNR_Gambia, The2020.pdf",SDG 16,46,0.4782608695652174
"Gambia, The",2020,"VNR_Gambia, The2020.pdf",en,"VNR_Gambia, The2020.pdf",SDG 17,63,0.5079365079365079
"Gambia, The",2020,"VNR_Gambia, The2020.pdf",en,"VNR_Gambia, The2020.pdf",SDG 2,18,0.6666666666666666
"Gambia, The",2020,"VNR_Gambia, The2020.pdf",en,"VNR_Gambia, The2020.pdf",SDG 3,53,0.6226415094339622
"Gambia, The",2020,"VNR_Gambia, The2020.pdf",en,"VNR_Gambia, The2020.pdf",SDG 4,51,0.49019607843137253
"Gambia, The",2020,"VNR_Gambia, The2020.pdf",en,"VNR_Gambia, The2020.pdf",SDG 5,36,0.4166666666666667
"Gambia, The",2020,"VNR_Gambia, The2020.pdf",en,"VNR_Gambia, The2020.pdf",SDG 6,20,0.65
"Gambia, The",2020,"VNR_Gambia, The2020.pdf",en,"VNR_Gambia, The2020.pdf",SDG 7,2,1
"Gambia, The",2020,"VNR_Gambia, The2020.pdf",en,"VNR_Gambia, The2020.pdf",SDG 8,69,0.5652173913043478
"Gambia, The",2020,"VNR_Gambia, The2020.pdf",en,"VNR_Gambia, The2020.pdf",SDG 9,75,0.5333333333333333
Georgia,2016,VNR_Georgia2016.pdf,,VNR_Georgia2016.pdf,SDG 1,5,0
Georgia,2016,VNR_Georgia2016.pdf,,VNR_Georgia2016.pdf,SDG 10,2,1
Georgia,2016,VNR_Georgia2016.pdf,,VNR_Georgia2016.pdf,SDG 13,14,0
Georgia,2016,VNR_Georgia2016.pdf,,VNR_Georgia2016.pdf,SDG 16,13,0.15384615384615385
Georgia,2016,VNR_Georgia2016.pdf,,VNR_Georgia2016.pdf,SDG 17,3,0.3333333333333333
Georgia,2016,VNR_Georgia2016.pdf,,VNR_Georgia2016.pdf,SDG 3,9,0.6666666666666666
Georgia,2016,VNR_Georgia2016.pdf,,VNR_Georgia2016.pdf,SDG 4,6,0
Georgia,2016,VNR_Georgia2016.pdf,,VNR_Georgia2016.pdf,SDG 5,2,0
Georgia,2016,VNR_Georgia2016.pdf,,VNR_Georgia2016.pdf,SDG 7,1,0
Georgia,2016,VNR_Georgia2016.pdf,,VNR_Georgia2016.pdf,SDG 8,4,0.5
Georgia,2016,VNR_Georgia2016.pdf,,VNR_Georgia2016.pdf,SDG 9,7,0.14285714285714285
Georgia,2020,VNR_Georgia2020.pdf,en,VNR_Georgia2020.pdf,SDG 1,20,0.75
Georgia,2020,VNR_Georgia2020.pdf,en,VNR_Georgia2020.pdf,SDG 10,4,1
Georgia,2020,VNR_Georgia2020.pdf,en,VNR_Georgia2020.pdf,SDG 11,9,0.5555555555555556
Georgia,2020,VNR_Georgia2020.pdf,en,VNR_Georgia2020.pdf,SDG 12,4,0.5
Georgia,2020,VNR_Georgia2020.pdf,en,VNR_Georgia2020.pdf,SDG 13,17,0.4117647058823529
Georgia,2020,VNR_Georgia2020.pdf,en,VNR_Georgia2020.pdf,SDG 15,3,0.6666666666666666
Georgia,2020,VNR_Georgia2020.pdf,en,VNR_Georgia2020.pdf,SDG 16,65,0.36923076923076925
Georgia,2020,VNR_Georgia2020.pdf,en,VNR_Georgia2020.pdf,SDG 17,21,0.3333333333333333
Georgia,2020,VNR_Georgia2020.pdf,en,VNR_Georgia2020.pdf,SDG 2,3,0.3333333333333333
Georgia,2020,VNR_Georgia2020.pdf,en,VNR_Georgia2020.pdf,SDG 3,71,0.647887323943662
Georgia,2020,VNR_Georgia2020.pdf,en,VNR_Georgia2020.pdf,SDG 4,118,0.5169491525423728
Georgia,2020,VNR_Georgia2020.pdf,en,VNR_Georgia2020.pdf,SDG 5,48,0.4791666666666667
Georgia,2020,VNR_Georgia2020.pdf,en,VNR_Georgia2020.pdf,SDG 6,2,1
Georgia,2020,VNR_Georgia2020.pdf,en,VNR_Georgia2020.pdf,SDG 8,57,0.7017543859649122
Georgia,2020,VNR_Georgia2020.pdf,en,VNR_Georgia2020.pdf,SDG 9,75,0.6
Germany,2016,VNR_Germany2016.pdf,,VNR_Germany2016.pdf,SDG 1,41,0.36585365853658536
Germany,2016,VNR_Germany2016.pdf,,VNR_Germany2016.pdf,SDG 10,3,0.3333333333333333
Germany,2016,VNR_Germany2016.pdf,,VNR_Germany2016.pdf,SDG 11,4,0.25
Germany,2016,VNR_Germany2016.pdf,,VNR_Germany2016.pdf,SDG 13,46,0.30434782608695654
Germany,2016,VNR_Germany2016.pdf,,VNR_Germany2016.pdf,SDG 14,2,0
Germany,2016,VNR_Germany2016.pdf,,VNR_Germany2016.pdf,SDG 15,2,0.5
Germany,2016,VNR_Germany2016.pdf,,VNR_Germany2016.pdf,SDG 16,41,0.14634146341463414
Germany,2016,VNR_Germany2016.pdf,,VNR_Germany2016.pdf,SDG 17,25,0.04
Germany,2016,VNR_Germany2016.pdf,,VNR_Germany2016.pdf,SDG 2,12,0.4166666666666667
Germany,2016,VNR_Germany2016.pdf,,VNR_Germany2016.pdf,SDG 3,23,0.2608695652173913
Germany,2016,VNR_Germany2016.pdf,,VNR_Germany2016.pdf,SDG 4,31,0.1935483870967742
Germany,2016,VNR_Germany2016.pdf,,VNR_Germany2016.pdf,SDG 5,25,0.28
Germany,2016,VNR_Germany2016.pdf,,VNR_Germany2016.pdf,SDG 6,11,0.09090909090909091
Germany,2016,VNR_Germany2016.pdf,,VNR_Germany2016.pdf,SDG 7,1,0
Germany,2016,VNR_Germany2016.pdf,,VNR_Germany2016.pdf,SDG 8,17,0.35294117647058826
Germany,2016,VNR_Germany2016.pdf,,VNR_Germany2016.pdf,SDG 9,46,0.2608695652173913
Ghana,2019,VNR_Ghana2019.pdf,en,VNR_Ghana2019.pdf,SDG 1,56,0.5714285714285714
Ghana,2019,VNR_Ghana2019.pdf,en,VNR_Ghana2019.pdf,SDG 10,7,0.8571428571428571
Ghana,2019,VNR_Ghana2019.pdf,en,VNR_Ghana2019.pdf,SDG 11,3,0.6666666666666666
Ghana,2019,VNR_Ghana2019.pdf,en,VNR_Ghana2019.pdf,SDG 12,5,0.2
Ghana,2019,VNR_Ghana2019.pdf,en,VNR_Ghana2019.pdf,SDG 13,50,0.36
Ghana,2019,VNR_Ghana2019.pdf,en,VNR_Ghana2019.pdf,SDG 14,1,0
Ghana,2019,VNR_Ghana2019.pdf,en,VNR_Ghana2019.pdf,SDG 15,1,0
Ghana,2019,VNR_Ghana2019.pdf,en,VNR_Ghana2019.pdf,SDG 16,54,0.3333333333333333
Ghana,2019,VNR_Ghana2019.pdf,en,VNR_Ghana2019.pdf,SDG 17,45,0.4222222222222222
Ghana,2019,VNR_Ghana2019.pdf,en,VNR_Ghana2019.pdf,SDG 2,9,0.6666666666666666
Ghana,2019,VNR_Ghana2019.pdf,en,VNR_Ghana2019.pdf,SDG 3,77,0.5324675324675324
Ghana,2019,VNR_Ghana2019.pdf,en,VNR_Ghana2019.pdf,SDG 4,146,0.5547945205479452
Ghana,2019,VNR_Ghana2019.pdf,en,VNR_Ghana2019.pdf,SDG 5,37,0.43243243243243246
Ghana,2019,VNR_Ghana2019.pdf,en,VNR_Ghana2019.pdf,SDG 6,17,0.7058823529411765
Ghana,2019,VNR_Ghana2019.pdf,en,VNR_Ghana2019.pdf,SDG 7,3,0.6666666666666666
Ghana,2019,VNR_Ghana2019.pdf,en,VNR_Ghana2019.pdf,SDG 8,54,0.6111111111111112
Ghana,2019,VNR_Ghana2019.pdf,en,VNR_Ghana2019.pdf,SDG 9,111,0.4864864864864865
Greece,2018,VNR_Greece2018.pdf,en,VNR_Greece2018.pdf,SDG 1,46,0.6086956521739131
Greece,2018,VNR_Greece2018.pdf,en,VNR_Greece2018.pdf,SDG 10,10,0.7
Greece,2018,VNR_Greece2018.pdf,en,VNR_Greece2018.pdf,SDG 11,26,0.38461538461538464
Greece,2018,VNR_Greece2018.pdf,en,VNR_Greece2018.pdf,SDG 12,1,0
Greece,2018,VNR_Greece2018.pdf,en,VNR_Greece2018.pdf,SDG 13,126,0.4523809523809524
Greece,2018,VNR_Greece2018.pdf,en,VNR_Greece2018.pdf,SDG 14,3,0.3333333333333333
Greece,2018,VNR_Greece2018.pdf,en,VNR_Greece2018.pdf,SDG 16,76,0.5131578947368421
Greece,2018,VNR_Greece2018.pdf,en,VNR_Greece2018.pdf,SDG 17,36,0.3611111111111111
Greece,2018,VNR_Greece2018.pdf,en,VNR_Greece2018.pdf,SDG 2,2,1
Greece,2018,VNR_Greece2018.pdf,en,VNR_Greece2018.pdf,SDG 3,51,0.47058823529411764
Greece,2018,VNR_Greece2018.pdf,en,VNR_Greece2018.pdf,SDG 4,152,0.40789473684210525
Greece,2018,VNR_Greece2018.pdf,en,VNR_Greece2018.pdf,SDG 5,23,0.391304347826087
Greece,2018,VNR_Greece2018.pdf,en,VNR_Greece2018.pdf,SDG 6,6,0.6666666666666666
Greece,2018,VNR_Greece2018.pdf,en,VNR_Greece2018.pdf,SDG 7,4,0.5
Greece,2018,VNR_Greece2018.pdf,en,VNR_Greece2018.pdf,SDG 8,95,0.42105263157894735
Greece,2018,VNR_Greece2018.pdf,en,VNR_Greece2018.pdf,SDG 9,140,0.38571428571428573
Guatemala,2017,VNR_Guatemala2017.pdf,es,VNR_Guatemala2017.pdf,SDG 1,99,0.5858585858585859
Guatemala,2017,VNR_Guatemala2017.pdf,es,VNR_Guatemala2017.pdf,SDG 10,5,0.6
Guatemala,2017,VNR_Guatemala2017.pdf,es,VNR_Guatemala2017.pdf,SDG 11,5,0.4
Guatemala,2017,VNR_Guatemala2017.pdf,es,VNR_Guatemala2017.pdf,SDG 13,9,0.6666666666666666
Guatemala,2017,VNR_Guatemala2017.pdf,es,VNR_Guatemala2017.pdf,SDG 16,47,0.425531914893617
Guatemala,2017,VNR_Guatemala2017.pdf,es,VNR_Guatemala2017.pdf,SDG 17,41,0.43902439024390244
Guatemala,2017,VNR_Guatemala2017.pdf,es,VNR_Guatemala2017.pdf,SDG 2,68,0.6764705882352942
Guatemala,2017,VNR_Guatemala2017.pdf,es,VNR_Guatemala2017.pdf,SDG 3,177,0.5819209039548022
Guatemala,2017,VNR_Guatemala2017.pdf,es,VNR_Guatemala2017.pdf,SDG 4,72,0.3611111111111111
Guatemala,2017,VNR_Guatemala2017.pdf,es,VNR_Guatemala2017.pdf,SDG 5,59,0.6610169491525424
Guatemala,2017,VNR_Guatemala2017.pdf,es,VNR_Guatemala2017.pdf,SDG 6,1,1
Guatemala,2017,VNR_Guatemala2017.pdf,es,VNR_Guatemala2017.pdf,SDG 8,55,0.6
Guatemala,2017,VNR_Guatemala2017.pdf,es,VNR_Guatemala2017.pdf,SDG 9,179,0.44692737430167595
Guatemala,2019,VNR_Guatemala2019.pdf,es,VNR_Guatemala2019.pdf,SDG 1,123,0.7235772357723578
Guatemala,2019,VNR_Guatemala2019.pdf,es,VNR_Guatemala2019.pdf,SDG 10,15,0.9333333333333333
Guatemala,2019,VNR_Guatemala2019.pdf,es,VNR_Guatemala2019.pdf,SDG 11,23,0.6086956521739131
Guatemala,2019,VNR_Guatemala2019.pdf,es,VNR_Guatemala2019.pdf,SDG 12,3,0.6666666666666666
Guatemala,2019,VNR_Guatemala2019.pdf,es,VNR_Guatemala2019.pdf,SDG 13,86,0.7441860465116279
Guatemala,2019,VNR_Guatemala2019.pdf,es,VNR_Guatemala2019.pdf,SDG 16,137,0.5547445255474452
Guatemala,2019,VNR_Guatemala2019.pdf,es,VNR_Guatemala2019.pdf,SDG 17,117,0.7008547008547008
Guatemala,2019,VNR_Guatemala2019.pdf,es,VNR_Guatemala2019.pdf,SDG 2,72,0.5833333333333334
Guatemala,2019,VNR_Guatemala2019.pdf,es,VNR_Guatemala2019.pdf,SDG 3,184,0.6521739130434783
