country,indicator_date,ihsn_dates,ihsn_title
El Salvador,2000,"1992, 1995, 1996, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015",Encuesta de Hogares de Propósitos Múltiples 1991 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 1995 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 1996 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 1998 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 1999 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2000 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2001 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2002 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2003 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2004 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2005 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2006 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2007 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2008 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2009 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2010 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2011 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2012 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2013; Encuesta de Hogares de Propósitos Múltiples 2014; Encuesta de Hogares de Propósitos Múltiples 2015
El Salvador,2001,"1992, 1995, 1996, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015",Encuesta de Hogares de Propósitos Múltiples 1991 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 1995 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 1996 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 1998 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 1999 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2000 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2001 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2002 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2003 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2004 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2005 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2006 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2007 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2008 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2009 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2010 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2011 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2012 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2013; Encuesta de Hogares de Propósitos Múltiples 2014; Encuesta de Hogares de Propósitos Múltiples 2015
El Salvador,2002,"1992, 1995, 1996, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015",Encuesta de Hogares de Propósitos Múltiples 1991 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 1995 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 1996 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 1998 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 1999 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2000 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2001 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2002 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2003 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2004 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2005 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2006 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2007 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2008 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2009 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2010 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2011 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2012 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2013; Encuesta de Hogares de Propósitos Múltiples 2014; Encuesta de Hogares de Propósitos Múltiples 2015
El Salvador,2003,"1992, 1995, 1996, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015",Encuesta de Hogares de Propósitos Múltiples 1991 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 1995 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 1996 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 1998 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 1999 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2000 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2001 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2002 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2003 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2004 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2005 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2006 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2007 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2008 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2009 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2010 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2011 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2012 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2013; Encuesta de Hogares de Propósitos Múltiples 2014; Encuesta de Hogares de Propósitos Múltiples 2015
El Salvador,2004,"1992, 1995, 1996, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015",Encuesta de Hogares de Propósitos Múltiples 1991 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 1995 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 1996 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 1998 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 1999 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2000 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2001 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2002 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2003 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2004 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2005 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2006 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2007 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2008 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2009 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2010 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2011 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2012 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2013; Encuesta de Hogares de Propósitos Múltiples 2014; Encuesta de Hogares de Propósitos Múltiples 2015
El Salvador,2005,"1992, 1995, 1996, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015",Encuesta de Hogares de Propósitos Múltiples 1991 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 1995 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 1996 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 1998 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 1999 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2000 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2001 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2002 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2003 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2004 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2005 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2006 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2007 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2008 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2009 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2010 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2011 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2012 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2013; Encuesta de Hogares de Propósitos Múltiples 2014; Encuesta de Hogares de Propósitos Múltiples 2015
El Salvador,2006,"1992, 1995, 1996, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015",Encuesta de Hogares de Propósitos Múltiples 1991 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 1995 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 1996 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 1998 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 1999 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2000 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2001 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2002 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2003 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2004 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2005 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2006 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2007 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2008 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2009 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2010 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2011 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2012 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2013; Encuesta de Hogares de Propósitos Múltiples 2014; Encuesta de Hogares de Propósitos Múltiples 2015
El Salvador,2007,"1992, 1995, 1996, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015",Encuesta de Hogares de Propósitos Múltiples 1991 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 1995 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 1996 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 1998 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 1999 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2000 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2001 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2002 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2003 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2004 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2005 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2006 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2007 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2008 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2009 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2010 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2011 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2012 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2013; Encuesta de Hogares de Propósitos Múltiples 2014; Encuesta de Hogares de Propósitos Múltiples 2015
El Salvador,2008,"1992, 1995, 1996, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015",Encuesta de Hogares de Propósitos Múltiples 1991 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 1995 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 1996 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 1998 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 1999 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2000 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2001 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2002 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2003 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2004 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2005 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2006 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2007 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2008 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2009 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2010 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2011 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2012 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2013; Encuesta de Hogares de Propósitos Múltiples 2014; Encuesta de Hogares de Propósitos Múltiples 2015
El Salvador,2009,"1992, 1995, 1996, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015",Encuesta de Hogares de Propósitos Múltiples 1991 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 1995 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 1996 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 1998 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 1999 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2000 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2001 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2002 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2003 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2004 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2005 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2006 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2007 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2008 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2009 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2010 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2011 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2012 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2013; Encuesta de Hogares de Propósitos Múltiples 2014; Encuesta de Hogares de Propósitos Múltiples 2015
El Salvador,2010,"1992, 1995, 1996, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015",Encuesta de Hogares de Propósitos Múltiples 1991 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 1995 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 1996 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 1998 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 1999 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2000 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2001 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2002 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2003 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2004 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2005 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2006 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2007 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2008 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2009 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2010 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2011 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2012 - SEDLAC - Base de Datos Armonizada; Encuesta de Hogares de Propósitos Múltiples 2013; Encuesta de Hogares de Propósitos Múltiples 2014; Encuesta de Hogares de Propósitos Múltiples 2015
