"country","indicator_date","nada_dates","nada_title"
"Guinea-Bissau",2014,"1996, 2010, 2014, 2018","Multiple Indicator Cluster Survey 1996, Round 1; Inquérito por Amostragem aos Indicadores Múltiplos 2010, Inquérito Demográfico de Saúde Reprodutiva (IDSR); Inquérito aos Indicadores Múltiplos 2014; Multiple Indicator Cluster Survey 2018-2019"
"Guinea-Bissau",2018,"1996, 2010, 2014, 2018","Multiple Indicator Cluster Survey 1996, Round 1; Inquérito por Amostragem aos Indicadores Múltiplos 2010, Inquérito Demográfico de Saúde Reprodutiva (IDSR); Inquérito aos Indicadores Múltiplos 2014; Multiple Indicator Cluster Survey 2018-2019"
"Guyana",2000,"2000, 2004, 2005, 2006, 2009, 2010, 2014, 2019","Multiple Indicator Cluster Survey 2000; Global School-based Student Health Survey 2004; HIV/AIDS Indicator Survey 2005; Multiple Indicator Cluster Survey 2006; Demographic and Health Survey 2009; Global School-based Student Health Survey 2010; Multiple Indicator Cluster Survey 2014; Multiple Indicator Cluster Survey 2019-2020"
"Guyana",2004,"2000, 2004, 2005, 2006, 2009, 2010, 2014, 2019","Multiple Indicator Cluster Survey 2000; Global School-based Student Health Survey 2004; HIV/AIDS Indicator Survey 2005; Multiple Indicator Cluster Survey 2006; Demographic and Health Survey 2009; Global School-based Student Health Survey 2010; Multiple Indicator Cluster Survey 2014; Multiple Indicator Cluster Survey 2019-2020"
"Guyana",2005,"2000, 2004, 2005, 2006, 2009, 2010, 2014, 2019","Multiple Indicator Cluster Survey 2000; Global School-based Student Health Survey 2004; HIV/AIDS Indicator Survey 2005; Multiple Indicator Cluster Survey 2006; Demographic and Health Survey 2009; Global School-based Student Health Survey 2010; Multiple Indicator Cluster Survey 2014; Multiple Indicator Cluster Survey 2019-2020"
"Guyana",2006,"2000, 2004, 2005, 2006, 2009, 2010, 2014, 2019","Multiple Indicator Cluster Survey 2000; Global School-based Student Health Survey 2004; HIV/AIDS Indicator Survey 2005; Multiple Indicator Cluster Survey 2006; Demographic and Health Survey 2009; Global School-based Student Health Survey 2010; Multiple Indicator Cluster Survey 2014; Multiple Indicator Cluster Survey 2019-2020"
"Guyana",2009,"2000, 2004, 2005, 2006, 2009, 2010, 2014, 2019","Multiple Indicator Cluster Survey 2000; Global School-based Student Health Survey 2004; HIV/AIDS Indicator Survey 2005; Multiple Indicator Cluster Survey 2006; Demographic and Health Survey 2009; Global School-based Student Health Survey 2010; Multiple Indicator Cluster Survey 2014; Multiple Indicator Cluster Survey 2019-2020"
"Guyana",2010,"2000, 2004, 2005, 2006, 2009, 2010, 2014, 2019","Multiple Indicator Cluster Survey 2000; Global School-based Student Health Survey 2004; HIV/AIDS Indicator Survey 2005; Multiple Indicator Cluster Survey 2006; Demographic and Health Survey 2009; Global School-based Student Health Survey 2010; Multiple Indicator Cluster Survey 2014; Multiple Indicator Cluster Survey 2019-2020"
"Guyana",2014,"2000, 2004, 2005, 2006, 2009, 2010, 2014, 2019","Multiple Indicator Cluster Survey 2000; Global School-based Student Health Survey 2004; HIV/AIDS Indicator Survey 2005; Multiple Indicator Cluster Survey 2006; Demographic and Health Survey 2009; Global School-based Student Health Survey 2010; Multiple Indicator Cluster Survey 2014; Multiple Indicator Cluster Survey 2019-2020"
"Guyana",2019,"2000, 2004, 2005, 2006, 2009, 2010, 2014, 2019","Multiple Indicator Cluster Survey 2000; Global School-based Student Health Survey 2004; HIV/AIDS Indicator Survey 2005; Multiple Indicator Cluster Survey 2006; Demographic and Health Survey 2009; Global School-based Student Health Survey 2010; Multiple Indicator Cluster Survey 2014; Multiple Indicator Cluster Survey 2019-2020"
"Haiti",1989,"1989, 1994, 2000, 2005, 2012, 2016, 2017","Contraceptive Prevalence Survey 1989; Enquête Mortalité, Morbidité et Utilisation des Services 1994-1995; Enquête Mortalité, Morbidité et Utilisation des Services 2000; Enquête Mortalité, Morbidité et Utilisation des Services 2005-2006; Enquête Mortalité, Morbidité et Utilisation des Services 2012; Enquête Mortalité, Morbidité et Utilisation des Services 2016-2017; Évaluation de la Prestation des Services de Soins de Santé 2017-2018"
"Haiti",1994,"1989, 1994, 2000, 2005, 2012, 2016, 2017","Contraceptive Prevalence Survey 1989; Enquête Mortalité, Morbidité et Utilisation des Services 1994-1995; Enquête Mortalité, Morbidité et Utilisation des Services 2000; Enquête Mortalité, Morbidité et Utilisation des Services 2005-2006; Enquête Mortalité, Morbidité et Utilisation des Services 2012; Enquête Mortalité, Morbidité et Utilisation des Services 2016-2017; Évaluation de la Prestation des Services de Soins de Santé 2017-2018"
"Haiti",2000,"1989, 1994, 2000, 2005, 2012, 2016, 2017","Contraceptive Prevalence Survey 1989; Enquête Mortalité, Morbidité et Utilisation des Services 1994-1995; Enquête Mortalité, Morbidité et Utilisation des Services 2000; Enquête Mortalité, Morbidité et Utilisation des Services 2005-2006; Enquête Mortalité, Morbidité et Utilisation des Services 2012; Enquête Mortalité, Morbidité et Utilisation des Services 2016-2017; Évaluation de la Prestation des Services de Soins de Santé 2017-2018"
"Haiti",2005,"1989, 1994, 2000, 2005, 2012, 2016, 2017","Contraceptive Prevalence Survey 1989; Enquête Mortalité, Morbidité et Utilisation des Services 1994-1995; Enquête Mortalité, Morbidité et Utilisation des Services 2000; Enquête Mortalité, Morbidité et Utilisation des Services 2005-2006; Enquête Mortalité, Morbidité et Utilisation des Services 2012; Enquête Mortalité, Morbidité et Utilisation des Services 2016-2017; Évaluation de la Prestation des Services de Soins de Santé 2017-2018"
"Haiti",2012,"1989, 1994, 2000, 2005, 2012, 2016, 2017","Contraceptive Prevalence Survey 1989; Enquête Mortalité, Morbidité et Utilisation des Services 1994-1995; Enquête Mortalité, Morbidité et Utilisation des Services 2000; Enquête Mortalité, Morbidité et Utilisation des Services 2005-2006; Enquête Mortalité, Morbidité et Utilisation des Services 2012; Enquête Mortalité, Morbidité et Utilisation des Services 2016-2017; Évaluation de la Prestation des Services de Soins de Santé 2017-2018"
"Haiti",2016,"1989, 1994, 2000, 2005, 2012, 2016, 2017","Contraceptive Prevalence Survey 1989; Enquête Mortalité, Morbidité et Utilisation des Services 1994-1995; Enquête Mortalité, Morbidité et Utilisation des Services 2000; Enquête Mortalité, Morbidité et Utilisation des Services 2005-2006; Enquête Mortalité, Morbidité et Utilisation des Services 2012; Enquête Mortalité, Morbidité et Utilisation des Services 2016-2017; Évaluation de la Prestation des Services de Soins de Santé 2017-2018"
"Haiti",2017,"1989, 1994, 2000, 2005, 2012, 2016, 2017","Contraceptive Prevalence Survey 1989; Enquête Mortalité, Morbidité et Utilisation des Services 1994-1995; Enquête Mortalité, Morbidité et Utilisation des Services 2000; Enquête Mortalité, Morbidité et Utilisation des Services 2005-2006; Enquête Mortalité, Morbidité et Utilisation des Services 2012; Enquête Mortalité, Morbidité et Utilisation des Services 2016-2017; Évaluation de la Prestation des Services de Soins de Santé 2017-2018"
"Honduras",1987,"1987, 1991, 1996, 2005, 2011, 2012, 2019","Epidemiology and Family Health Survey 1987; Encuesta Nacional de Epidemiología y Salud Familiar 1991-1992; Encuesta Nacional de Epidemiología y Salud Familiar 1996; Encuesta Nacional de Demografía y Salud 2005-2006; Encuesta Nacional de Salud y Demografía 2011-2012; Global School-based Student Health Survey 2012; Multiple Indicator Cluster Survey 2019"
"Honduras",1991,"1987, 1991, 1996, 2005, 2011, 2012, 2019","Epidemiology and Family Health Survey 1987; Encuesta Nacional de Epidemiología y Salud Familiar 1991-1992; Encuesta Nacional de Epidemiología y Salud Familiar 1996; Encuesta Nacional de Demografía y Salud 2005-2006; Encuesta Nacional de Salud y Demografía 2011-2012; Global School-based Student Health Survey 2012; Multiple Indicator Cluster Survey 2019"
"Honduras",1996,"1987, 1991, 1996, 2005, 2011, 2012, 2019","Epidemiology and Family Health Survey 1987; Encuesta Nacional de Epidemiología y Salud Familiar 1991-1992; Encuesta Nacional de Epidemiología y Salud Familiar 1996; Encuesta Nacional de Demografía y Salud 2005-2006; Encuesta Nacional de Salud y Demografía 2011-2012; Global School-based Student Health Survey 2012; Multiple Indicator Cluster Survey 2019"
"Honduras",2005,"1987, 1991, 1996, 2005, 2011, 2012, 2019","Epidemiology and Family Health Survey 1987; Encuesta Nacional de Epidemiología y Salud Familiar 1991-1992; Encuesta Nacional de Epidemiología y Salud Familiar 1996; Encuesta Nacional de Demografía y Salud 2005-2006; Encuesta Nacional de Salud y Demografía 2011-2012; Global School-based Student Health Survey 2012; Multiple Indicator Cluster Survey 2019"
"Honduras",2011,"1987, 1991, 1996, 2005, 2011, 2012, 2019","Epidemiology and Family Health Survey 1987; Encuesta Nacional de Epidemiología y Salud Familiar 1991-1992; Encuesta Nacional de Epidemiología y Salud Familiar 1996; Encuesta Nacional de Demografía y Salud 2005-2006; Encuesta Nacional de Salud y Demografía 2011-2012; Global School-based Student Health Survey 2012; Multiple Indicator Cluster Survey 2019"
"Honduras",2012,"1987, 1991, 1996, 2005, 2011, 2012, 2019","Epidemiology and Family Health Survey 1987; Encuesta Nacional de Epidemiología y Salud Familiar 1991-1992; Encuesta Nacional de Epidemiología y Salud Familiar 1996; Encuesta Nacional de Demografía y Salud 2005-2006; Encuesta Nacional de Salud y Demografía 2011-2012; Global School-based Student Health Survey 2012; Multiple Indicator Cluster Survey 2019"
"Honduras",2019,"1987, 1991, 1996, 2005, 2011, 2012, 2019","Epidemiology and Family Health Survey 1987; Encuesta Nacional de Epidemiología y Salud Familiar 1991-1992; Encuesta Nacional de Epidemiología y Salud Familiar 1996; Encuesta Nacional de Demografía y Salud 2005-2006; Encuesta Nacional de Salud y Demografía 2011-2012; Global School-based Student Health Survey 2012; Multiple Indicator Cluster Survey 2019"
"Hungary",2003,"2003","World Health Survey 2003"
"India",1992,"1992, 1995, 1998, 2000, 2003, 2005, 2006, 2007, 2015, 2019","National Family Health Survey 1992-1993; Multiple Indicator Cluster Survey 1995-1996, Round 1; National Family Health Survey 1998-1999; Multiple Indicator Cluster Survey 2000; World Health Survey 2003, Wave 0; National Family Health Survey 2005-2006; Global School-based Student Health Survey 2006; Study on Global Ageing and Adult Health 2007, Wave 1; National Family Health Survey 2015-2016; National Family Survey 2019-2021"
"India",1995,"1992, 1995, 1998, 2000, 2003, 2005, 2006, 2007, 2015, 2019","National Family Health Survey 1992-1993; Multiple Indicator Cluster Survey 1995-1996, Round 1; National Family Health Survey 1998-1999; Multiple Indicator Cluster Survey 2000; World Health Survey 2003, Wave 0; National Family Health Survey 2005-2006; Global School-based Student Health Survey 2006; Study on Global Ageing and Adult Health 2007, Wave 1; National Family Health Survey 2015-2016; National Family Survey 2019-2021"
"India",1998,"1992, 1995, 1998, 2000, 2003, 2005, 2006, 2007, 2015, 2019","National Family Health Survey 1992-1993; Multiple Indicator Cluster Survey 1995-1996, Round 1; National Family Health Survey 1998-1999; Multiple Indicator Cluster Survey 2000; World Health Survey 2003, Wave 0; National Family Health Survey 2005-2006; Global School-based Student Health Survey 2006; Study on Global Ageing and Adult Health 2007, Wave 1; National Family Health Survey 2015-2016; National Family Survey 2019-2021"
"India",2000,"1992, 1995, 1998, 2000, 2003, 2005, 2006, 2007, 2015, 2019","National Family Health Survey 1992-1993; Multiple Indicator Cluster Survey 1995-1996, Round 1; National Family Health Survey 1998-1999; Multiple Indicator Cluster Survey 2000; World Health Survey 2003, Wave 0; National Family Health Survey 2005-2006; Global School-based Student Health Survey 2006; Study on Global Ageing and Adult Health 2007, Wave 1; National Family Health Survey 2015-2016; National Family Survey 2019-2021"
"India",2003,"1992, 1995, 1998, 2000, 2003, 2005, 2006, 2007, 2015, 2019","National Family Health Survey 1992-1993; Multiple Indicator Cluster Survey 1995-1996, Round 1; National Family Health Survey 1998-1999; Multiple Indicator Cluster Survey 2000; World Health Survey 2003, Wave 0; National Family Health Survey 2005-2006; Global School-based Student Health Survey 2006; Study on Global Ageing and Adult Health 2007, Wave 1; National Family Health Survey 2015-2016; National Family Survey 2019-2021"
"India",2005,"1992, 1995, 1998, 2000, 2003, 2005, 2006, 2007, 2015, 2019","National Family Health Survey 1992-1993; Multiple Indicator Cluster Survey 1995-1996, Round 1; National Family Health Survey 1998-1999; Multiple Indicator Cluster Survey 2000; World Health Survey 2003, Wave 0; National Family Health Survey 2005-2006; Global School-based Student Health Survey 2006; Study on Global Ageing and Adult Health 2007, Wave 1; National Family Health Survey 2015-2016; National Family Survey 2019-2021"
"India",2006,"1992, 1995, 1998, 2000, 2003, 2005, 2006, 2007, 2015, 2019","National Family Health Survey 1992-1993; Multiple Indicator Cluster Survey 1995-1996, Round 1; National Family Health Survey 1998-1999; Multiple Indicator Cluster Survey 2000; World Health Survey 2003, Wave 0; National Family Health Survey 2005-2006; Global School-based Student Health Survey 2006; Study on Global Ageing and Adult Health 2007, Wave 1; National Family Health Survey 2015-2016; National Family Survey 2019-2021"
"India",2007,"1992, 1995, 1998, 2000, 2003, 2005, 2006, 2007, 2015, 2019","National Family Health Survey 1992-1993; Multiple Indicator Cluster Survey 1995-1996, Round 1; National Family Health Survey 1998-1999; Multiple Indicator Cluster Survey 2000; World Health Survey 2003, Wave 0; National Family Health Survey 2005-2006; Global School-based Student Health Survey 2006; Study on Global Ageing and Adult Health 2007, Wave 1; National Family Health Survey 2015-2016; National Family Survey 2019-2021"
"India",2015,"1992, 1995, 1998, 2000, 2003, 2005, 2006, 2007, 2015, 2019","National Family Health Survey 1992-1993; Multiple Indicator Cluster Survey 1995-1996, Round 1; National Family Health Survey 1998-1999; Multiple Indicator Cluster Survey 2000; World Health Survey 2003, Wave 0; National Family Health Survey 2005-2006; Global School-based Student Health Survey 2006; Study on Global Ageing and Adult Health 2007, Wave 1; National Family Health Survey 2015-2016; National Family Survey 2019-2021"
"India",2019,"1992, 1995, 1998, 2000, 2003, 2005, 2006, 2007, 2015, 2019","National Family Health Survey 1992-1993; Multiple Indicator Cluster Survey 1995-1996, Round 1; National Family Health Survey 1998-1999; Multiple Indicator Cluster Survey 2000; World Health Survey 2003, Wave 0; National Family Health Survey 2005-2006; Global School-based Student Health Survey 2006; Study on Global Ageing and Adult Health 2007, Wave 1; National Family Health Survey 2015-2016; National Family Survey 2019-2021"
