"country","iso3c","date","SPI.INDEX.PIL1","SPI.INDEX.PIL2","SPI.INDEX.PIL3","SPI.INDEX.PIL4","SPI.INDEX.PIL5","SPI.INDEX","SPI.DIM1.5.INDEX","SPI.DIM2.1.INDEX","SPI.DIM2.2.INDEX","SPI.DIM2.4.INDEX","SPI.DIM3.1.INDEX","SPI.DIM3.2.INDEX","SPI.DIM3.3.INDEX","SPI.DIM3.4.INDEX","SPI.DIM4.1.CEN.INDEX","SPI.DIM4.1.SVY.INDEX","SPI.DIM4.2.INDEX","SPI.DIM4.3.INDEX","SPI.DIM5.1.INDEX","SPI.DIM5.2.INDEX","SPI.DIM5.5.INDEX","SPI.D1.5.POV","SPI.D1.5.CHLD.MORT","SPI.D1.5.DT.TDS.DPPF.XP.ZS","SPI.D1.5.SAFE.MAN.WATER","SPI.D1.5.LFP","SPI.D2.1.GDDS","SPI.D2.2.Machine.readable","SPI.D2.2.Non.proprietary","SPI.D2.2.Download.options","SPI.D2.2.Metadata.available","SPI.D2.2.Terms.of.use","SPI.D2.2.Openness.subscore","SPI.D2.4.NADA","SPI.D3.1.POV","SPI.D3.2.HNGR","SPI.D3.3.HLTH","SPI.D3.4.EDUC","SPI.D3.5.GEND","SPI.D3.6.WTRS","SPI.D3.7.ENRG","SPI.D3.8.WORK","SPI.D3.9.INDY","SPI.D3.10.NEQL","SPI.D3.11.CITY","SPI.D3.12.CNSP","SPI.D3.15.LAND","SPI.D3.16.INST","SPI.D3.17.PTNS","SPI.D3.13.CLMT","SPI.D3.NA","SPI.D4.1.1.POPU","SPI.D4.1.2.AGRI","SPI.D4.1.3.BIZZ","SPI.D4.1.4.HOUS","SPI.D4.1.5.AGSVY","SPI.D4.1.6.LABR","SPI.D4.1.7.HLTH","SPI.D4.1.8.BZSVY","SPI.D4.2.3.CRVS","SPI.D4.3.GEO.first.admin.level","SPI.D5.1.DILG","SPI.D5.2.1.SNAU","SPI.D5.2.2.NABY","SPI.D5.2.3.CNIN","SPI.D5.2.4.CPIBY","SPI.D5.2.5.HOUS","SPI.D5.2.6.EMPL","SPI.D5.2.7.CGOV","SPI.D5.2.8.FINA","SPI.D5.2.9.MONY","SPI.D5.2.10.GSBP","SPI.D5.5.DIFI","income","region","weights","population"
"Belgium","BEL",2020,100,82.19999999999999,66.175,68.06666666666666,95,82.28833333333334,1,1,0.466,1,0.6715,0.7041666666666667,0.5,0.667,0.6666666666666666,0.868,1,0.188,1,0.95,1,1,1,1,1,1,1,0.65,0.583,0.476,0.33299999999999996,0.28600000000000003,0.466,1,0.571,0.727,0.762,0.636,0.5,0.833,0.8,0.643,0.889,0.714,0.429,0.75,1,0.667,0.667,0,NA,1,1,0,1,0.67,1,0.67,1,1,0.188,1,1,1,1,0.5,1,1,1,1,1,1,1,"High income","Europe & Central Asia",1,11538604
"Moldova","MDA",2020,100,95.33333333333331,63.431250000000006,62.541666666666664,90,82.26125,1,1,0.86,1,0.6465,0.6283333333333333,0.5,0.75,0.6666666666666666,0.666,1,0.16899999999999998,1,0.9,0,1,1,1,1,1,1,0.95,0.967,0.738,0.7290000000000001,0.919,0.86,1,0.429,0.667,0.905,0.545,0.5,0.833,0.8,0.692,0.778,0.667,0.333,0.5,1,0.667,0.833,0,NA,1,1,0,1,0,1,0.33,1,1,0.16899999999999998,1,1,1,1,1,1,1,0.5,0.5,1,1,0,"Upper middle income","Europe & Central Asia",1,2635130
"Kyrgyz Republic","KGZ",2020,100,81.56666666666665,83.775,59.73333333333333,85,82.015,1,1,0.447,1,0.8825,0.7681666666666667,1,0.75,0.3333333333333333,0.734,1,0.322,0,0.85,1,1,1,1,1,1,1,0.531,0.483,0.369,0.4,0.45,0.447,1,1,0.9,0.952,0.818,0.625,1,1,0.692,0.667,0.667,0.833,0.75,1,0.778,0.722,1,NA,0.5,0.5,0,1,0,1,1,0.67,1,0.322,0,0.5,1,1,1,1,1,0.5,0.5,1,1,1,"Lower middle income","Europe & Central Asia",1,6726596
"Israel","ISR",2020,100,86.79999999999998,64.45625,63.55,95,81.96125,1,1,0.604,1,0.5700000000000001,0.7228333333333333,0.639,0.639,0.5,1,1,0.042,1,0.95,1,1,1,1,1,1,1,0.867,0.852,0.35700000000000004,0.517,0.426,0.604,1,0.571,0.556,0.762,0.364,0.5,0.667,0.8,0.692,0.667,0.857,0.571,0.75,0.778,0.667,0.611,0.5,NA,0.5,1,0,1,1,1,1,1,1,0.042,1,1,1,1,0.5,1,1,1,1,1,1,1,"High income","Middle East, North Africa, Afghanistan & Pakistan",1,9215100
"Singapore","SGP",2020,100,99.66666666666666,54.793749999999996,78.20833333333333,75,81.53375,1,1,0.99,1,0.5125000000000001,0.6406666666666667,0.3125,0.6115,0.3333333333333333,1,1,0.795,1,0.75,1,1,1,1,1,1,1,1,1,0.983,0.967,1,0.99,1,0.143,0.375,0.81,0.455,0.625,0.667,1,0.462,0.667,0.429,0.286,1,0.625,0.667,0.556,0,NA,1,0,0,1,1,1,1,1,1,0.795,1,1,0.5,1,0.5,1,1,0.5,1,0,1,1,"High income","East Asia & Pacific",1,5685807
"Albania","ALB",2020,100,68.63333333333333,78.26250000000002,64.69166666666666,95,81.3175,1,0.5,0.5589999999999999,1,0.8523333333333334,0.642,1,0.778,0.6666666666666666,0.734,1,0.187,1,0.95,0,1,1,1,1,1,0.5,0.748,0.888,0.7070000000000001,0.452,0,0.5589999999999999,1,0.857,0.909,0.905,0.818,0.625,1,0.8,0.615,0.556,0.667,0.714,0.5,1,0.778,0.778,1,NA,1,1,0,1,0,1,0.67,1,1,0.187,1,1,1,1,0.5,1,1,1,1,1,1,0,"Upper middle income","Europe & Central Asia",1,2837849
"Serbia","SRB",2020,100,72.8,81.29375,70.21666666666667,80,80.86208333333335,1,0.5,0.684,1,0.8666666666666667,0.7085,1,0.778,0.6666666666666666,0.8,1,0.342,1,0.8,1,1,1,1,1,1,0.5,0.75,0.871,0.7190000000000001,0.645,0.436,0.684,1,1,0.909,0.905,0.636,0.75,1,0.8,0.769,0.778,0.571,0.833,0.5,1,0.889,0.667,1,NA,1,1,0,1,0.33,1,0.67,1,1,0.342,1,1,1,1,1,1,1,0,0,1,1,1,"Upper middle income","Europe & Central Asia",1,6899126
"Luxembourg","LUX",2020,80,93.63333333333333,64.95,64.29166666666667,100,80.57500000000002,0.8,1,0.809,1,0.6491666666666667,0.7123333333333334,0.4445,0.667,0.6666666666666666,0.8,1,0.105,1,1,1,1,0,1,1,1,1,0.833,0.9,0.7929999999999999,0.619,0.9,0.809,1,0.571,0.636,0.81,0.545,0.5,0.833,0.8,0.692,0.889,0.714,0.429,0.75,0.889,0.667,0.667,0,NA,1,1,0,1,0.33,1,0.67,1,1,0.105,1,1,1,1,1,1,1,1,1,1,1,1,"High income","Europe & Central Asia",1,630419
"Iceland","ISL",2020,80,86.56666666666666,67.25000000000001,65.89166666666667,100,79.94166666666669,0.8,1,0.597,1,0.6268333333333334,0.6756666666666666,0.75,0.7225,0.6666666666666666,0.934,1,0.035,1,1,1,1,0,1,1,1,1,0.852,0.852,0.836,0.4429999999999999,0,0.597,1,0.571,0.636,0.857,0.364,0.5,0.833,0.8,0.615,0.889,0.571,0.429,0.75,1,0.667,0.778,0.5,NA,1,1,0,1,1,1,0.67,1,1,0.035,1,1,1,1,1,1,1,1,1,1,1,1,"High income","Europe & Central Asia",1,366463
"Thailand","THA",2020,100,79.60000000000001,82.76250000000002,59.02499999999999,75,79.27750000000002,1,1,0.388,1,0.8474999999999999,0.7668333333333334,1,0.778,1,0.734,0.5,0.127,1,0.75,1,1,1,1,1,1,1,0.321,0.976,0.19,0.45,0,0.388,1,0.857,1,0.952,0.818,0.625,0.833,1,0.692,0.778,0.714,0.667,0.75,1,0.778,0.778,1,NA,1,1,1,1,0,1,1,0.67,0.5,0.127,1,1,0,1,0.5,1,1,1,1,1,0,1,"Upper middle income","East Asia & Pacific",1,71641484
"Brazil","BRA",2020,90,86.99999999999999,74.1125,74.74166666666666,70,79.17083333333332,0.9,1,0.61,1,0.78,0.7333333333333334,0.75,0.639,0.6666666666666666,0.934,1,0.389,1,0.7,-99,1,1,1,1,0.5,1,0.926,0.96,0.54,0.605,0.017,0.61,1,0.714,0.8,0.905,0.636,0.625,1,1,0.769,0.667,0.714,0.5,0.75,1,0.556,0.722,0.5,NA,1,1,0,1,1,1,0.67,1,1,0.389,1,1,1,1,0,1,0,1,1,1,0,NA,"Upper middle income","Latin America & Caribbean",1,208660842
"Philippines","PHL",2020,100,93.76666666666667,78.46875000000001,83.525,40,79.15208333333335,1,1,0.813,1,0.8268333333333333,0.6823333333333333,1,0.75,1,0.934,1,0.407,1,0.4,-99,1,1,1,1,1,1,0.967,0.976,0.524,0.598,1,0.813,1,0.714,0.909,0.952,0.636,0.75,1,1,0.692,0.556,0.429,0.667,0.75,1,0.667,0.833,1,NA,1,1,1,1,1,1,0.67,1,1,0.407,1,1,0.5,0.5,0,1,0,0,0,1,0,NA,"Lower middle income","East Asia & Pacific",1,112081264
"Colombia","COL",2020,100,84.99999999999999,85.575,69.76666666666667,55.00000000000001,79.06833333333333,1,1,0.55,1,0.8631666666666666,0.854,1,0.6945,0.6666666666666666,0.934,1,0.19,1,0.55,0,1,1,1,1,1,1,0.8,0.312,0.28300000000000003,0.6859999999999999,0.669,0.55,1,1,1,0.952,0.727,0.5,1,1,0.846,0.778,0.667,0.833,1,1,0.667,0.722,1,NA,1,1,0,1,1,1,0.67,1,1,0.19,1,1,0.5,1,0,0,0,1,0,1,1,0,"Upper middle income","Latin America & Caribbean",1,50629997
"Kazakhstan","KAZ",2020,90,88.33333333333333,81.2,63.05833333333333,70,78.51833333333333,0.9,1,0.65,1,0.808,0.7925,1,0.6945,0.3333333333333333,0.668,1,0.521,1,0.7,1,1,1,1,0.5,1,1,0.917,0.8859999999999999,0.507,0.483,0.46,0.65,1,1,0.667,0.905,0.818,0.625,0.833,1,0.692,0.778,0.571,0.714,1,1,0.667,0.722,1,NA,0.5,0.5,0,1,0,1,0.67,0.67,1,0.521,1,0.5,1,1,1,1,0,0.5,0,1,1,1,"Upper middle income","Europe & Central Asia",1,19482117
"Turkiye","TUR",2020,60,85.56666666666666,82.8375,62.32500000000001,100,78.14583333333334,0.6,1,0.5670000000000001,1,0.783,0.8518333333333333,1,0.7225,0.5,0.866,1,0.127,1,1,1,1,0,1,1,0,1,0.8690000000000001,0.14800000000000002,0.426,0.5710000000000001,0.821,0.5670000000000001,1,1,0.818,0.952,0.636,0.625,0.667,1,0.615,0.889,0.857,1,0.75,1,0.667,0.778,1,NA,1,0.5,0,1,0.33,1,1,1,1,0.127,1,1,1,1,1,1,1,1,1,1,1,1,"Upper middle income","Europe & Central Asia",1,83384680
"Russian Federation","RUS",2020,83.39999999999999,85.83333333333331,66.60000000000001,63.44166666666666,90,77.855,0.834,1,0.575,1,0.5946666666666667,0.6811666666666667,0.889,0.6115,0.6666666666666666,0.6,1,0.271,1,0.9,1,1,1,0.67,0.5,1,1,0.645,0.736,0.46,0.621,0.414,0.575,1,0.857,0.5,0.714,0.455,0.375,0.667,0.8,0.692,0.667,0.714,0.714,0.5,0.778,0.556,0.667,1,NA,1,1,0,1,0,1,0,1,1,0.271,1,1,1,1,1,1,0,1,1,1,1,1,"High income","Europe & Central Asia",1,145245148
"North Macedonia","MKD",2020,100,87.86666666666667,65.56874999999998,65.17500000000001,70,77.72208333333333,1,1,0.636,1,0.7211666666666666,0.5921666666666666,0.5,0.8055,0.5,0.934,1,0.173,1,0.7,1,1,1,1,1,1,1,0.917,0.933,0.555,0.705,0.071,0.636,1,0.571,0.9,0.762,0.636,0.625,0.833,0.8,0.571,0.778,0.571,0.333,0.5,1,0.889,0.722,0,NA,0.5,1,0,1,1,1,0.67,1,1,0.173,1,0.5,1,1,1,1,0,0.5,0,1,1,1,"Upper middle income","Europe & Central Asia",1,1856124
"Sri Lanka","LKA",2020,100,81.23333333333333,77.58749999999999,82.125,45,77.18916666666668,1,1,0.43700000000000006,1,0.8098333333333334,0.7128333333333333,1,0.639,1,0.666,1,0.619,1,0.45,0,1,1,1,1,1,1,0.43799999999999994,0.862,0.4429999999999999,0.4429999999999999,0,0.43700000000000006,1,1,0.909,0.905,0.545,0.5,1,1,0.714,0.778,0.571,0.714,0.5,1,0.556,0.722,1,NA,1,1,1,1,0.33,1,0,1,1,0.619,1,1,0.5,1,0,1,0,0,0,1,0,0,"Lower middle income","South Asia",1,21919000
"Cyprus","CYP",2020,80,91.36666666666666,59.94999999999999,67.64166666666667,85,76.79166666666667,0.8,1,0.741,1,0.5833333333333334,0.6078333333333333,0.639,0.5835,0.6666666666666666,0.934,1,0.105,1,0.85,1,1,0,1,1,1,1,0.9,0.7709999999999999,0.5,0.5329999999999999,1,0.741,1,0.571,0.545,0.762,0.455,0.5,0.667,0.8,0.538,0.667,0.571,0.571,0.5,0.778,0.667,0.5,0.5,NA,1,1,0,1,1,1,0.67,1,1,0.105,1,1,1,1,0.5,1,0,1,1,1,1,1,"High income","Europe & Central Asia",1,1302247
"Egypt, Arab Rep.","EGY",2020,100,77.93333333333332,76.58749999999999,67.19166666666666,60,76.34249999999999,1,1,0.33799999999999997,1,0.718,0.7595,1,0.6945,0.6666666666666666,0.666,1,0.355,1,0.6,0,1,1,1,1,1,1,0.033,0.933,0.271,0.45,0,0.33799999999999997,1,0.857,0.7,0.857,0.727,0.5,0.667,0.933,0.692,0.778,0.571,0.833,0.75,1,0.556,0.833,1,NA,1,1,0,1,0,1,1,0.33,1,0.355,1,0.5,0.5,1,0.5,1,0,0,0.5,1,1,0,"Lower middle income","Middle East, North Africa, Afghanistan & Pakistan",1,109315124
"Croatia","HRV",2020,100,56.00000000000001,66.45,67.61666666666667,90,76.01333333333335,1,1,0.68,0,0.6181666666666666,0.6445,0.889,0.639,0.6666666666666666,0.934,1,0.104,1,0.9,1,1,1,1,1,1,1,0.7170000000000001,0.967,0.59,0.643,0.483,0.68,0,0.857,0.545,0.81,0.455,0.375,0.667,0.8,0.615,0.667,0.571,0.714,0.5,0.778,0.778,0.5,1,NA,1,1,0,1,1,1,0.67,1,1,0.104,1,1,1,1,0.5,1,1,1,0.5,1,1,1,"High income","Europe & Central Asia",1,3914206
"Ukraine","UKR",2020,100,55.13333333333333,75.1625,54.766666666666666,95,76.01250000000002,1,1,0.654,0,0.7406666666666667,0.6988333333333333,1,0.6945,0.16666666666666666,0.666,1,0.358,0,0.95,1,1,1,1,1,1,1,0.71,0.8759999999999999,0.379,0.483,0.8240000000000001,0.654,0,1,0.727,0.762,0.455,0.5,1,0.8,0.615,0.778,0.667,0.833,0.5,1,0.667,0.722,1,NA,0.5,0,0,1,0,1,0.33,1,1,0.358,0,1,1,1,1,1,1,0.5,1,1,1,1,"Upper middle income","Europe & Central Asia",1,44680014
"South Africa","ZAF",2020,80,86.53333333333333,83.1875,62.76666666666666,65,75.4975,0.8,1,0.596,1,0.8348333333333333,0.8001666666666667,1,0.75,0.6666666666666666,0.666,1,0.17800000000000002,1,0.65,0,0,1,1,1,1,1,0.405,0.838,0.436,0.495,0.805,0.596,1,0.714,0.909,1,0.636,0.75,1,0.933,0.769,0.778,0.571,1,0.75,1,0.778,0.722,1,NA,1,1,0,1,1,1,0.33,0,1,0.17800000000000002,1,1,0.5,0.5,0.5,1,0,0.5,0.5,1,1,0,"Upper middle income","Sub-Saharan Africa",1,60562381
"Malta","MLT",2020,80,83.03333333333333,53.31249999999999,76.11666666666666,80,74.4925,0.8,1,0.491,1,0.5313333333333333,0.5731666666666667,0.3125,0.639,0.6666666666666666,0.934,1,0.444,1,0.8,-99,1,0,1,1,1,1,0.486,0.595,0.35,0.364,0.662,0.491,1,0.429,0.5,0.762,0.455,0.375,0.667,0.8,0.615,0.667,0.571,0.286,0.5,0.625,0.778,0.5,0,NA,1,1,0,1,1,1,0.67,1,1,0.444,1,1,1,1,1,1,0,1,1,1,0,NA,"High income","Middle East, North Africa, Afghanistan & Pakistan",1,515490
"Ecuador","ECU",2020,100,89.86666666666665,82.93750000000001,53.2,45,74.20083333333334,1,1,0.696,1,0.8818333333333334,0.7464999999999999,1,0.75,0.5,0.866,0.5,0.262,0,0.45,1,1,1,1,1,1,1,0.983,0.862,0.405,0.517,0.7120000000000001,0.696,1,1,0.909,0.905,0.727,0.75,1,1,0.769,0.556,0.571,0.833,0.75,1,0.778,0.722,1,NA,1,0.5,0,1,1,1,0.33,1,0.5,0.262,0,1,0,1,0,1,0,0,0.5,1,0,1,"Upper middle income","Latin America & Caribbean",1,17546065
"Indonesia","IDN",2020,100,91.73333333333333,80.04375,43.666666666666664,55.00000000000001,74.08875,1,1,0.752,1,0.8165,0.7995,1,0.5555,0.6666666666666666,0.734,0,0.34600000000000003,1,0.55,0,1,1,1,1,1,1,0.736,0.952,0.7020000000000001,0.452,0.919,0.752,1,1,1,0.714,0.727,0.625,0.833,1,0.769,0.778,0.667,0.833,0.75,1,0.444,0.667,1,NA,1,1,0,1,0,1,0.67,1,0,0.34600000000000003,1,1,0.5,1,0.5,0,0,0.5,1,1,0,0,"Upper middle income","East Asia & Pacific",1,274814866
"Mauritius","MUS",2020,90,86.66666666666667,63.93749999999999,59.791666666666664,70,74.07916666666668,0.9,1,0.6,1,0.6201666666666666,0.7051666666666666,0.5,0.639,0.6666666666666666,0.598,1,0.127,1,0.7,1,0.5,1,1,1,1,1,0.802,0.726,0.46,0.5479999999999999,0.467,0.6,1,0.429,0.8,0.905,0.545,0.375,0.667,1,0.846,0.778,0.571,0.286,0.75,1,0.556,0.722,0,NA,1,1,0,1,0.33,1,0.33,0.33,1,0.127,1,1,0,1,0.5,1,1,1,0.5,1,0,1,"Upper middle income","Sub-Saharan Africa",1,1266014
"India","IND",2020,80,88.33333333333333,74.91875,69.19166666666666,55.00000000000001,73.48875,0.8,1,0.65,1,0.7065,0.708,1,0.75,0.6666666666666666,0.734,1,0.3670000000000001,1,0.55,0,0,1,1,1,1,1,0.826,0.95,0.467,0.581,0.426,0.65,1,0.571,0.909,0.714,0.545,0.5,1,0.867,0.615,0.778,0.571,0.667,0.75,1,0.778,0.722,1,NA,1,1,0,0.33,0.67,1,0.67,1,1,0.3670000000000001,1,1,0.5,0.5,0.5,1,0,0,1,1,0,0,"Lower middle income","South Asia",1,1402617695
"West Bank and Gaza","PSE",2020,70,91.8,68.09375,66.06666666666668,70,73.19208333333333,0.7,1,0.754,1,0.7035,0.5566666666666666,1,0.667,0.6666666666666666,0.934,0.5,0.542,1,0.7,1,0.5,1,1,1,0,1,0.7759999999999999,1,0.5,0.557,0.936,0.754,1,1,0.75,0.286,0.727,0.625,0.833,0.8,0.5,0.444,0.429,0.667,0.5,1,0.667,0.667,1,NA,1,1,0,1,0.67,1,1,1,0.5,0.542,1,0.5,0.5,1,0.5,1,0,1,0.5,1,1,1,"Lower middle income","Middle East, North Africa, Afghanistan & Pakistan",1,4803269
"Argentina","ARG",2020,90,80.8,81.2375,73.55000000000001,35,72.1175,0.9,1,0.424,1,0.7763333333333333,0.8251666666666666,1,0.6945,1,0.734,1,0.208,0,0.35,0,1,1,1,0.5,1,1,0.8170000000000001,0.455,0.295,0.474,0.081,0.424,1,1,0.909,0.905,0.636,0.375,0.833,1,0.769,0.778,0.571,0.833,1,1,0.667,0.722,1,NA,1,1,1,1,0.33,1,0.67,0.67,1,0.208,0,1,0,0.5,0,1,0,1,0,0,0,0,"Upper middle income","Latin America & Caribbean",1,45191965
"Azerbaijan","AZE",2020,80,68.1,68.49374999999999,57.74166666666666,80,70.86708333333334,0.8,0.5,0.5429999999999999,1,0.6869999999999999,0.6486666666666667,0.75,0.7225,0.6666666666666666,0.4,1,0.243,1,0.8,-99,0,1,1,1,1,0.5,0.919,0.795,0.417,0.583,0,0.5429999999999999,1,0.429,0.7,0.857,0.636,0.5,1,0.867,0.5,0.667,0.429,0.429,1,1,0.667,0.778,0.5,NA,1,1,0,1,0,0.67,0,0.33,1,0.243,1,0.5,1,1,1,1,1,0.5,0,1,1,NA,"Upper middle income","Europe & Central Asia",1,10093121
"Malaysia","MYS",2020,80,84.26666666666667,78.46875000000001,61.150000000000006,50,70.77708333333334,0.8,1,0.528,1,0.7413333333333334,0.814,1,0.6115,0.5,0.6,1,0.34600000000000003,1,0.5,-99,1,1,0,1,1,1,0.883,0.8859999999999999,0.386,0.467,0.017,0.528,1,0.714,0.909,0.905,0.545,0.375,1,0.867,0.692,0.778,0.833,0.714,1,1,0.556,0.667,1,NA,1,0.5,0,1,0,1,0.33,0.67,1,0.34600000000000003,1,1,0.5,1,0.5,1,0,0,0,1,0,NA,"Upper middle income","East Asia & Pacific",1,33889558
"Uruguay","URY",2020,100,86.7,75.9375,65.59166666666667,25,70.64583333333334,1,1,0.601,1,0.799,0.6981666666666666,0.9445,0.639,0.6666666666666666,0.8,1,0.157,1,0.25,1,1,1,1,1,1,1,0.8170000000000001,0.514,0.376,0.433,0.867,0.601,1,0.857,0.9,0.81,0.727,0.5,1,1,0.769,0.778,0.571,0.571,0.5,0.889,0.667,0.611,1,NA,1,1,0,1,0,1,1,1,1,0.157,1,0.5,0,0.5,0,0,0,0.5,0,1,0,1,"High income","Latin America & Caribbean",1,3398968
"Montenegro","MNE",2020,80,73.1,75.46875,60.54166666666666,60,69.82208333333334,0.8,0.5,0.693,1,0.7581666666666667,0.671,1,0.75,0.6666666666666666,0.734,1,0.021,-99,0.6,-99,1,0,1,1,1,0.5,0.7170000000000001,0.9,0.414,0.6759999999999999,0.757,0.693,1,0.857,0.909,0.905,0.545,0.5,0.833,0.8,0.615,0.778,0.5,0.833,0.5,1,0.778,0.722,1,NA,1,1,0,1,0.33,1,0.67,0.67,1,0.021,NA,1,1,1,1,1,0,0,0,1,0,NA,"Upper middle income","Europe & Central Asia",1,626590
"Guatemala","GTM",2020,80,61.999999999999986,76.15,65.625,65,69.755,0.8,0.5,0.36,1,0.7088333333333333,0.7476666666666667,1,0.7225,0.5,0.8,1,0.325,0,0.65,0,0,1,1,1,1,0.5,0.486,0.6759999999999999,0.257,0.379,0,0.36,1,0.714,0.727,0.857,0.455,0.5,1,0.933,0.692,0.778,0.5,0.833,0.75,1,0.667,0.778,1,NA,1,0.5,0,0.67,1,1,0.33,1,1,0.325,0,1,1,1,0.5,1,0,0,1,1,0,0,"Upper middle income","Latin America & Caribbean",1,17357325
"Morocco","MAR",2020,60,90.6,76.98125,69.93333333333334,50,69.50291666666666,0.6,1,0.718,1,0.7851666666666667,0.6843333333333333,1,0.75,0.8333333333333334,0.6,1,0.364,0,0.5,1,0,0,1,1,1,1,0.631,1,0.557,0.5,0.9,0.718,1,0.714,0.909,0.952,0.636,0.5,1,1,0.538,0.556,0.429,0.833,0.75,1,0.778,0.722,1,NA,1,1,0.5,0.67,0,1,0.33,1,1,0.364,0,1,0,0.5,0.5,1,1,0,0,1,0,1,"Lower middle income","Middle East, North Africa, Afghanistan & Pakistan",1,36584208
"Uganda","UGA",2020,100,66.63333333333333,80.89375000000001,35.95,60,68.69541666666666,1,0.5,0.499,1,0.8381666666666667,0.7171666666666666,1,0.8055,0.5,0.866,0,0.07200000000000001,1,0.6,0,1,1,1,1,1,0.5,0.502,0.9,0.493,0.507,0.09,0.499,1,1,0.889,0.81,0.455,0.875,1,1,0.692,0.444,0.667,1,0.5,1,0.778,0.833,1,NA,1,0.5,0,1,1,1,1,0.33,0,0.07200000000000001,1,1,0.5,0,0,1,1,0.5,1,1,0,0,"Low income","Sub-Saharan Africa",1,44457152
"Senegal","SEN",2020,80,82.96666666666665,64.2375,49.225,65,68.28583333333333,0.8,1,0.489,1,0.6831666666666667,0.6316666666666666,0.5,0.6945,1,0.8,0,0.16899999999999998,1,0.65,0,0,1,1,1,1,1,0.064,0.933,0.221,0.467,0.757,0.489,1,0.286,0.909,0.81,0.636,0.625,0.833,1,0.692,0.444,0.571,0.333,0.75,1,0.556,0.833,0,NA,1,1,1,0.67,1,1,1,0.33,0,0.16899999999999998,1,1,0.5,0.5,0.5,1,0,1,1,1,0,0,"Lower middle income","Sub-Saharan Africa",1,16789219
"Peru","PER",2020,90,86.33333333333333,84.00625000000001,45.891666666666666,35,68.24625,0.9,1,0.59,1,0.8536666666666667,0.7938333333333333,1,0.778,0.6666666666666666,1,0,0.16899999999999998,-99,0.35,-99,1,1,1,1,0.5,1,0.9,0.917,0.5710000000000001,0.467,0.095,0.59,1,1,0.818,0.952,0.727,0.625,1,1,0.692,0.667,0.571,0.833,1,1,0.778,0.778,1,NA,1,1,0,1,1,1,1,1,0,0.16899999999999998,NA,1,0,1,0,0,0,0.5,0,1,0,NA,"Upper middle income","Latin America & Caribbean",1,32838579
"Zimbabwe","ZWE",2020,100,66.66666666666666,75.5125,47.69166666666666,50,67.97416666666666,1,0.5,0.5,1,0.7408333333333333,0.671,1,0.8055,0.6666666666666666,1,0,0.241,1,0.5,0,1,1,1,1,1,0.5,0.379,0.867,0.41,0.467,0.379,0.5,1,0.714,0.889,0.762,0.455,0.625,1,0.867,0.615,0.556,0.571,0.667,0.75,1,0.778,0.833,1,NA,1,0,1,1,1,1,1,1,0,0.241,1,1,0.5,0.5,0.5,1,0,0,0.5,1,0,0,"Lower middle income","Sub-Saharan Africa",1,15526888
"Uzbekistan","UZB",2020,70,74.06666666666666,69.075,45.875,80,67.80333333333334,0.7,0.5,0.722,1,0.68533333333333335,0.629,1,0.583,0,0.468,1,0.3670000000000001,1,0.8,1,0,1,1,1,0.5,0.5,0.926,1,0.4429999999999999,0.336,0.905,0.722,1,0.571,0.889,0.857,0.545,0.25,1,0.867,0.462,0.778,0.5,0.667,0.5,1,0.444,0.722,1,NA,0,0,0,1,0,0.67,0,0.67,1,0.3670000000000001,1,0.5,1,1,1,1,1,0.5,1,1,0,1,"Lower middle income","Europe & Central Asia",1,33586372
"Panama","PAN",2020,100,65.93333333333334,76.51875,65.69166666666666,30,67.62875,1,0.5,0.478,1,0.7531666666666667,0.741,1,0.639,0.6666666666666666,0.666,1,0.295,1,0.3,0,1,1,1,1,1,0.5,0.59,0.755,0.214,0.7709999999999999,0.057,0.478,1,1,0.818,0.857,0.636,0.375,0.833,0.933,0.692,0.667,0.571,0.833,0.75,1,0.667,0.611,1,NA,1,1,0,1,0,1,0.33,1,1,0.295,1,0.5,1,0.5,0,0,0,0,0,1,0,0,"High income","Latin America & Caribbean",1,4293261
"Saudi Arabia","SAU",2020,70,81.36666666666666,55.89375000000001,69.39166666666667,60,67.33041666666666,0.7,1,0.441,1,0.4645,0.651,0.625,0.5,0.6666666666666666,0.868,1,0.241,1,0.6,1,0,1,1,0.5,1,1,0.843,0.5670000000000001,0.314,0.483,0,0.441,1,0.286,0.444,0.762,0.545,0.25,0.5,1,0.462,0.444,0.571,0.429,1,0.75,0.444,0.556,0.5,NA,1,1,0,0.67,1,1,0.67,1,1,0.241,1,1,0.5,1,0.5,1,0,1,1,0,0,1,"High income","Middle East, North Africa, Afghanistan & Pakistan",1,31552510
"Viet Nam","VNM",2020,100,67.96666666666667,60.868750000000006,68.66666666666667,35,66.50041666666667,1,0.5,0.539,1,0.635,0.6456666666666666,0.5,0.5275,0.6666666666666666,0.734,1,0.34600000000000003,-99,0.35,-99,1,1,1,1,1,0.5,0.738,0.871,0.6809999999999999,0.402,0,0.539,1,0.571,0.909,0.667,0.455,0.375,0.833,1,0.692,0.778,0.571,0.333,0.5,1,0.222,0.833,0,NA,1,1,0,1,0,1,0.67,1,1,0.34600000000000003,NA,0.5,0.5,1,0.5,1,0,0,0,0,0,NA,"Lower middle income","East Asia & Pacific",1,98079191
