"SDG_IND","Indicator","LOCATION2017","Country","TIME","Time","Value","Flag Codes","Flags"
"ADMI_ENDOFLOWERSEC_MAT"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in mathematics (number)","LVA","Latvia","2018","2018",1,,
"ADMI_GRADE2OR3PRIM_MAT"," Administration of a nationally representative learning assessment in Grade 2 or 3 in mathematics (number)","BEN","Benin","2018","2018",1,,
"ADMI_GRADE2OR3PRIM_READ"," Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number)","BTN","Bhutan","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFPRIM_MAT"," Administration of a nationally representative learning assessment at the end of or during primary in mathematics (number)","TGO","Togo","2018","2018",1,,
"ADMI_GRADE2OR3PRIM_MAT"," Administration of a nationally representative learning assessment in Grade 2 or 3 in mathematics (number)","PER","Peru","2018","2018",1,,
"ADMI_ENDOFPRIM_MAT"," Administration of a nationally representative learning assessment at the end of or during primary in mathematics (number)","JAM","Jamaica","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_GRADE2OR3PRIM_MAT"," Administration of a nationally representative learning assessment in Grade 2 or 3 in mathematics (number)","ITA","Italy","2018","2018",1,,
"ADMI_GRADE2OR3PRIM_READ"," Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number)","ERI","Eritrea","2018","2018",1,,
"ADMI_ENDOFPRIM_READ"," Administration of a nationally representative learning assessment at the end of or during primary in reading (number)","KEN","Kenya","2018","2018",1,,
"ADMI_ENDOFPRIM_READ"," Administration of a nationally representative learning assessment at the end of or during primary in reading (number)","TUR","Turkey","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFLOWERSEC_READ"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in reading (number)","AUS","Australia","2018","2018",1,,
"ADMI_ENDOFPRIM_READ"," Administration of a nationally representative learning assessment at the end of or during primary in reading (number)","AFG","Afghanistan","2018","2018",1,,
"ADMI_ENDOFPRIM_MAT"," Administration of a nationally representative learning assessment at the end of or during primary in mathematics (number)","HND","Honduras","2018","2018",1,,
"ADMI_ENDOFPRIM_MAT"," Administration of a nationally representative learning assessment at the end of or during primary in mathematics (number)","GUY","Guyana","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFPRIM_READ"," Administration of a nationally representative learning assessment at the end of or during primary in reading (number)","ISL","Iceland","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFLOWERSEC_READ"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in reading (number)","NZL","New Zealand","2018","2018",1,,
"ADMI_ENDOFPRIM_READ"," Administration of a nationally representative learning assessment at the end of or during primary in reading (number)","TUV","Tuvalu","2018","2018",1,,
"ADMI_ENDOFLOWERSEC_READ"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in reading (number)","GBR","United Kingdom of Great Britain and Northern Ireland","2018","2018",1,,
"ADMI_ENDOFPRIM_READ"," Administration of a nationally representative learning assessment at the end of or during primary in reading (number)","DEU","Germany","2018","2018",1,,
"ADMI_ENDOFPRIM_MAT"," Administration of a nationally representative learning assessment at the end of or during primary in mathematics (number)","CMR","Cameroon","2018","2018",1,,
"ADMI_ENDOFLOWERSEC_READ"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in reading (number)","JPN","Japan","2018","2018",1,,
"ADMI_GRADE2OR3PRIM_MAT"," Administration of a nationally representative learning assessment in Grade 2 or 3 in mathematics (number)","BOL","Bolivia (Plurinational State of)","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFPRIM_MAT"," Administration of a nationally representative learning assessment at the end of or during primary in mathematics (number)","MAR","Morocco","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFLOWERSEC_MAT"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in mathematics (number)","ITA","Italy","2018","2018",1,,
"ADMI_ENDOFPRIM_MAT"," Administration of a nationally representative learning assessment at the end of or during primary in mathematics (number)","AUS","Australia","2018","2018",1,,
"ADMI_ENDOFPRIM_READ"," Administration of a nationally representative learning assessment at the end of or during primary in reading (number)","BEL","Belgium","2018","2018",1,,
"ADMI_ENDOFLOWERSEC_MAT"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in mathematics (number)","LTU","Lithuania","2018","2018",1,,
"ADMI_GRADE2OR3PRIM_MAT"," Administration of a nationally representative learning assessment in Grade 2 or 3 in mathematics (number)","COG","Congo","2018","2018",1,,
"ADMI_ENDOFLOWERSEC_MAT"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in mathematics (number)","BHR","Bahrain","2018","2018",1,,
"ADMI_ENDOFPRIM_MAT"," Administration of a nationally representative learning assessment at the end of or during primary in mathematics (number)","FJI","Fiji","2018","2018",1,,
"ADMI_ENDOFLOWERSEC_READ"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in reading (number)","ISR","Israel","2018","2018",1,,
"ADMI_ENDOFPRIM_MAT"," Administration of a nationally representative learning assessment at the end of or during primary in mathematics (number)","CYP","Cyprus","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_GRADE2OR3PRIM_MAT"," Administration of a nationally representative learning assessment in Grade 2 or 3 in mathematics (number)","SDN","Sudan","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFLOWERSEC_READ"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in reading (number)","TUN","Tunisia","2018","2018",1,,
"ADMI_ENDOFLOWERSEC_READ"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in reading (number)","PAK","Pakistan","2018","2018",1,,
"ADMI_ENDOFPRIM_READ"," Administration of a nationally representative learning assessment at the end of or during primary in reading (number)","THA","Thailand","2018","2018",1,,
"ADMI_GRADE2OR3PRIM_MAT"," Administration of a nationally representative learning assessment in Grade 2 or 3 in mathematics (number)","BGD","Bangladesh","2018","2018",1,,
"ADMI_ENDOFPRIM_MAT"," Administration of a nationally representative learning assessment at the end of or during primary in mathematics (number)","STP","Sao Tome and Principe","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFPRIM_READ"," Administration of a nationally representative learning assessment at the end of or during primary in reading (number)","NPL","Nepal","2018","2018",1,,
"ADMI_ENDOFLOWERSEC_READ"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in reading (number)","MUS","Mauritius","2018","2018",1,,
"ADMI_ENDOFPRIM_READ"," Administration of a nationally representative learning assessment at the end of or during primary in reading (number)","KOR","Republic of Korea","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFLOWERSEC_READ"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in reading (number)","AUT","Austria","2018","2018",1,,
"ADMI_ENDOFPRIM_READ"," Administration of a nationally representative learning assessment at the end of or during primary in reading (number)","SEN","Senegal","2018","2018",1,,
"ADMI_GRADE2OR3PRIM_READ"," Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number)","ITA","Italy","2018","2018",1,,
"ADMI_ENDOFLOWERSEC_MAT"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in mathematics (number)","GTM","Guatemala","2018","2018",1,,
"ADMI_ENDOFPRIM_MAT"," Administration of a nationally representative learning assessment at the end of or during primary in mathematics (number)","SRB","Serbia","2018","2018",1,,
"ADMI_ENDOFPRIM_MAT"," Administration of a nationally representative learning assessment at the end of or during primary in mathematics (number)","GHA","Ghana","2018","2018",1,,
"ADMI_GRADE2OR3PRIM_READ"," Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number)","BEN","Benin","2018","2018",1,,
"ADMI_ENDOFPRIM_MAT"," Administration of a nationally representative learning assessment at the end of or during primary in mathematics (number)","PRY","Paraguay","2018","2018",1,,
"ADMI_ENDOFLOWERSEC_MAT"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in mathematics (number)","LBN","Lebanon","2018","2018",1,,
"ADMI_ENDOFPRIM_READ"," Administration of a nationally representative learning assessment at the end of or during primary in reading (number)","GUY","Guyana","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFPRIM_MAT"," Administration of a nationally representative learning assessment at the end of or during primary in mathematics (number)","CRI","Costa Rica","2018","2018",1,,
"ADMI_ENDOFLOWERSEC_READ"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in reading (number)","BHR","Bahrain","2018","2018",,"n","Magnitude nil or negligible"
