SDG_IND,Indicator,LOCATION2017,Country,TIME,Time,Value,Flag Codes,Flags
ROFST_1T3_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,2015,2015,0.62426,NA,NA
ROFST_1T3_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,2017,2017,1.33458,NA,NA
ROFST_2T3_F_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, female (%)",40540,Sub-Saharan Africa,2013,2013,49.55629,‡,UIS Estimation
ROFST_2T3_F_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, female (%)",40540,Sub-Saharan Africa,2014,2014,49.55697,NA,NA
ROFST_2T3_F_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, female (%)",40540,Sub-Saharan Africa,2015,2015,49.4284,NA,NA
ROFST_2T3_F_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, female (%)",40540,Sub-Saharan Africa,2016,2016,48.80693,‡,UIS Estimation
ROFST_2T3_F_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, female (%)",40540,Sub-Saharan Africa,2017,2017,48.00896,‡,UIS Estimation
ROFST_2T3_F_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, female (%)",40540,Sub-Saharan Africa,2018,2018,48.35092,‡,UIS Estimation
ROFST_2T3_F_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, female (%)",JAM,Jamaica,2013,2013,18.22549,NA,NA
ROFST_2T3_F_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, female (%)",JAM,Jamaica,2014,2014,18.44627,NA,NA
ROFST_2T3_F_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, female (%)",JAM,Jamaica,2015,2015,19.64163,NA,NA
ROFST_2T3_F_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, female (%)",JAM,Jamaica,2016,2016,18.86296,NA,NA
ROFST_2T3_F_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, female (%)",JAM,Jamaica,2017,2017,18.90899,NA,NA
ROFST_2T3_F_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, female (%)",JAM,Jamaica,2018,2018,19.28424,NA,NA
ROFST_2_M_CP,"Out-of-school rate for adolescents of lower secondary school age, male (%)",SRB,Serbia,2014,2014,1.4245,+,National Estimation
ROFST_2_M_CP,"Out-of-school rate for adolescents of lower secondary school age, male (%)",SRB,Serbia,2015,2015,0.08412,+,National Estimation
ROFST_2_M_CP,"Out-of-school rate for adolescents of lower secondary school age, male (%)",SRB,Serbia,2016,2016,1.5445,+,National Estimation
ROFST_2_M_CP,"Out-of-school rate for adolescents of lower secondary school age, male (%)",SRB,Serbia,2017,2017,1.45712,+,National Estimation
ROFST_2_M_CP,"Out-of-school rate for adolescents of lower secondary school age, male (%)",SRB,Serbia,2018,2018,1.60535,+,National Estimation
ROFST_2T3_M_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, male (%)",PRI,Puerto Rico,2013,2013,19.3749,NA,NA
ROFST_2T3_M_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, male (%)",PRI,Puerto Rico,2014,2014,16.78101,NA,NA
ROFST_2T3_M_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, male (%)",PRI,Puerto Rico,2015,2015,18.53221,NA,NA
ROFST_2T3_M_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, male (%)",PRI,Puerto Rico,2016,2016,23.9795,NA,NA
ROFST_2T3_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, both sexes (%)",WSM,Samoa,2014,2014,5.42899,NA,NA
ROFST_2T3_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, both sexes (%)",WSM,Samoa,2015,2015,7.13446,NA,NA
ROFST_2T3_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, both sexes (%)",WSM,Samoa,2016,2016,6.85852,NA,NA
ROFST_2T3_F_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, female (%)",40614,Asia (Western),2013,2013,25.7129,NA,NA
ROFST_2T3_F_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, female (%)",40614,Asia (Western),2014,2014,24.88012,NA,NA
ROFST_2T3_F_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, female (%)",40614,Asia (Western),2015,2015,25.32577,NA,NA
ROFST_2T3_F_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, female (%)",40614,Asia (Western),2016,2016,25.56264,NA,NA
ROFST_2T3_F_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, female (%)",40614,Asia (Western),2017,2017,25.15361,NA,NA
ROFST_2T3_F_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, female (%)",40614,Asia (Western),2018,2018,25.03002,NA,NA
ROFST_1T2_M_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, male (%)",ATG,Antigua and Barbuda,2014,2014,3.89866,NA,NA
ROFST_1T2_M_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, male (%)",ATG,Antigua and Barbuda,2015,2015,2.10604,NA,NA
ROFST_1T2_M_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, male (%)",ATG,Antigua and Barbuda,2017,2017,2.69033,NA,NA
ROFST_1T2_M_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, male (%)",ATG,Antigua and Barbuda,2018,2018,1.25267,NA,NA
ROFST_2_F_CP,"Out-of-school rate for adolescents of lower secondary school age, female (%)",40520,Latin America and the Caribbean,2013,2013,5.25936,NA,NA
ROFST_2_F_CP,"Out-of-school rate for adolescents of lower secondary school age, female (%)",40520,Latin America and the Caribbean,2014,2014,5.51581,NA,NA
ROFST_2_F_CP,"Out-of-school rate for adolescents of lower secondary school age, female (%)",40520,Latin America and the Caribbean,2015,2015,6.11772,NA,NA
ROFST_2_F_CP,"Out-of-school rate for adolescents of lower secondary school age, female (%)",40520,Latin America and the Caribbean,2016,2016,6.15074,NA,NA
ROFST_2_F_CP,"Out-of-school rate for adolescents of lower secondary school age, female (%)",40520,Latin America and the Caribbean,2017,2017,7.28144,NA,NA
ROFST_2_F_CP,"Out-of-school rate for adolescents of lower secondary school age, female (%)",40520,Latin America and the Caribbean,2018,2018,7.09267,‡,UIS Estimation
ROFST_2T3_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, both sexes (%)",MOZ,Mozambique,2013,2013,48.72455,‡,UIS Estimation
ROFST_2T3_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, both sexes (%)",MOZ,Mozambique,2014,2014,50.72154,NA,NA
ROFST_2T3_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, both sexes (%)",MOZ,Mozambique,2015,2015,52.78248,NA,NA
ROFST_2T3_F_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, female (%)",USA,United States of America,2014,2014,3.86221,+,National Estimation
ROFST_2T3_F_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, female (%)",USA,United States of America,2015,2015,2.47694,+,National Estimation
ROFST_2T3_F_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, female (%)",USA,United States of America,2016,2016,2.41558,+,National Estimation
ROFST_2T3_F_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, female (%)",USA,United States of America,2017,2017,2.59054,‡,UIS Estimation
ROFST_2T3_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, both sexes (%)",PER,Peru,2016,2016,9.93179,NA,NA
ROFST_2T3_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, both sexes (%)",PER,Peru,2017,2017,8.59065,NA,NA
ROFST_2T3_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, both sexes (%)",PER,Peru,2018,2018,8.15789,NA,NA
ROFST_2_CP,"Out-of-school rate for adolescents of lower secondary school age, both sexes (%)",AUT,Austria,2013,2013,3.25781,NA,NA
ROFST_2_CP,"Out-of-school rate for adolescents of lower secondary school age, both sexes (%)",AUT,Austria,2014,2014,2.87522,NA,NA
ROFST_2_CP,"Out-of-school rate for adolescents of lower secondary school age, both sexes (%)",AUT,Austria,2015,2015,1.97,NA,NA
ROFST_2_CP,"Out-of-school rate for adolescents of lower secondary school age, both sexes (%)",AUT,Austria,2016,2016,0.33799,NA,NA
ROFST_2_CP,"Out-of-school rate for adolescents of lower secondary school age, both sexes (%)",AUT,Austria,2017,2017,0.15585,NA,NA
ROFST_2T3_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, both sexes (%)",BHR,Bahrain,2013,2013,11.60524,NA,NA
ROFST_2T3_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, both sexes (%)",BHR,Bahrain,2014,2014,7.98968,NA,NA
ROFST_2T3_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, both sexes (%)",BHR,Bahrain,2015,2015,5.46857,NA,NA
ROFST_2T3_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, both sexes (%)",BHR,Bahrain,2016,2016,3.31213,NA,NA
ROFST_2T3_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, both sexes (%)",BHR,Bahrain,2017,2017,4.25407,NA,NA
ROFST_2T3_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, both sexes (%)",BHR,Bahrain,2018,2018,6.82345,NA,NA
ROFST_2_F_CP,"Out-of-school rate for adolescents of lower secondary school age, female (%)",IRN,Iran (Islamic Republic of),2013,2013,7.4552,NA,NA
ROFST_2_F_CP,"Out-of-school rate for adolescents of lower secondary school age, female (%)",IRN,Iran (Islamic Republic of),2014,2014,8.19517,NA,NA
ROFST_2_F_CP,"Out-of-school rate for adolescents of lower secondary school age, female (%)",IRN,Iran (Islamic Republic of),2016,2016,7.39758,NA,NA
ROFST_2_F_CP,"Out-of-school rate for adolescents of lower secondary school age, female (%)",IRN,Iran (Islamic Republic of),2017,2017,6.35421,NA,NA
ROFST_1T3_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, both sexes (%)",MAR,Morocco,2017,2017,10.98584,NA,NA
ROFST_1T3_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, both sexes (%)",MAR,Morocco,2018,2018,9.66982,NA,NA
ROFST_2T3_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, both sexes (%)",LTU,Lithuania,2013,2013,1.03822,+,National Estimation
ROFST_2T3_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, both sexes (%)",LTU,Lithuania,2014,2014,1.10362,+,National Estimation
ROFST_2T3_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, both sexes (%)",LTU,Lithuania,2015,2015,1.05193,+,National Estimation
ROFST_2T3_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, both sexes (%)",LTU,Lithuania,2016,2016,1.1179,+,National Estimation
ROFST_2T3_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, both sexes (%)",LTU,Lithuania,2017,2017,0.90889,+,National Estimation
ROFST_1_F_CP,"Out-of-school rate for children of primary school age, female (%)",BHS,Bahamas,2013,2013,23.0665,NA,NA
ROFST_1_F_CP,"Out-of-school rate for children of primary school age, female (%)",BHS,Bahamas,2014,2014,21.60084,NA,NA
ROFST_1_F_CP,"Out-of-school rate for children of primary school age, female (%)",BHS,Bahamas,2015,2015,18.56684,NA,NA
ROFST_1_F_CP,"Out-of-school rate for children of primary school age, female (%)",BHS,Bahamas,2016,2016,21.37429,NA,NA
ROFST_1_F_CP,"Out-of-school rate for children of primary school age, female (%)",BHS,Bahamas,2018,2018,22.65387,NA,NA
ROFST_2_M_CP,"Out-of-school rate for adolescents of lower secondary school age, male (%)",40042,Lower middle income countries,2013,2013,21.79555,NA,NA
ROFST_2_M_CP,"Out-of-school rate for adolescents of lower secondary school age, male (%)",40042,Lower middle income countries,2014,2014,21.51735,‡,UIS Estimation
ROFST_2_M_CP,"Out-of-school rate for adolescents of lower secondary school age, male (%)",40042,Lower middle income countries,2015,2015,19.45045,‡,UIS Estimation
ROFST_2_M_CP,"Out-of-school rate for adolescents of lower secondary school age, male (%)",40042,Lower middle income countries,2016,2016,18.61418,‡,UIS Estimation
ROFST_2_M_CP,"Out-of-school rate for adolescents of lower secondary school age, male (%)",40042,Lower middle income countries,2017,2017,18.23588,‡,UIS Estimation
ROFST_2_M_CP,"Out-of-school rate for adolescents of lower secondary school age, male (%)",40042,Lower middle income countries,2018,2018,18.11811,‡,UIS Estimation
ROFST_1T2_M_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, male (%)",GTM,Guatemala,2013,2013,14.49334,NA,NA
ROFST_1T2_M_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, male (%)",GTM,Guatemala,2014,2014,15.99394,NA,NA
ROFST_1T2_M_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, male (%)",GTM,Guatemala,2015,2015,16.47099,NA,NA
ROFST_1T2_M_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, male (%)",GTM,Guatemala,2016,2016,17.82391,NA,NA
ROFST_1T2_M_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, male (%)",GTM,Guatemala,2017,2017,18.06214,NA,NA
ROFST_1T2_M_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, male (%)",GTM,Guatemala,2018,2018,17.43923,NA,NA
ROFST_2_CP,"Out-of-school rate for adolescents of lower secondary school age, both sexes (%)",40675,World,2013,2013,16.73898,‡,UIS Estimation
ROFST_2_CP,"Out-of-school rate for adolescents of lower secondary school age, both sexes (%)",40675,World,2014,2014,16.79644,‡,UIS Estimation
ROFST_2_CP,"Out-of-school rate for adolescents of lower secondary school age, both sexes (%)",40675,World,2015,2015,15.98387,‡,UIS Estimation
ROFST_2_CP,"Out-of-school rate for adolescents of lower secondary school age, both sexes (%)",40675,World,2016,2016,15.73928,‡,UIS Estimation
ROFST_2_CP,"Out-of-school rate for adolescents of lower secondary school age, both sexes (%)",40675,World,2017,2017,15.5904,‡,UIS Estimation
ROFST_2_CP,"Out-of-school rate for adolescents of lower secondary school age, both sexes (%)",40675,World,2018,2018,15.55304,‡,UIS Estimation
ROFST_1T3_F_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, female (%)",DOM,Dominican Republic,2013,2013,12.02869,+,National Estimation
