iso3c,date,source,reported_value
FRA,2003,LFS - Employment Survey,56.406
FRA,2002,LFS - Employment Survey,55.714
FRA,2001,LFS - Employment Survey,55.499
FRA,2000,LFS - Employment Survey,55.701
FRA,1999,LFS - Employment Survey,55.747
FRA,1998,LFS - Employment Survey,55.459
FRA,1997,LFS - Employment Survey,55.445
FRA,1996,LFS - Employment Survey,55.77
FRA,1995,LFS - Employment Survey,55.444
FRA,1994,LFS - Employment Survey,55.48
FRA,1993,LFS - Employment Survey,55.552
FRA,1992,LFS - Employment Survey,55.558
FRA,1991,LFS - Employment Survey,55.406
FRA,1990,LFS - Employment Survey,55.854
FRA,1989,LFS - Employment Survey,56.17
FRA,1988,LFS - Employment Survey,56.306
FRA,1987,LFS - Employment Survey,56.839
FRA,1986,LFS - Employment Survey,57.343
FRA,1985,LFS - Employment Survey,57.146
FRA,1984,LFS - Employment Survey,57.308
FRA,1983,LFS - Employment Survey,57.463
FRA,1982,LFS - Employment Survey,54.78
FRA,1981,LFS - Employment Survey,54.77
FRA,1980,LFS - Employment Survey,54.89
FRA,1979,LFS - Employment Survey,54.73
FRA,1975,PC - Population Census,53.51
FRA,1968,PC - Population Census,53.87
FRA,1962,PC - Population Census,55.09
FRO,1977,PC - Population Census,57.88
FRO,1970,PC - Population Census,57.36
FRO,1966,PC - Population Census,40.18
FRO,1960,PC - Population Census,60.25
FSM,2014,HIES - Household Income and Expenditure Survey,56.894
GAB,2010,LFS - National Employment and Unemployment Survey,48.74
GAB,2005,LFS - National Employment and Unemployment Survey,60.62
GAB,1993,PC - Population Census,62.62
GAB,1963,OE - Official Estimates,56.33
GBR,2024,LFS - Labour Force Survey,62.044
GBR,2023,LFS - Labour Force Survey,62.227
GBR,2022,LFS - Labour Force Survey,62.217
GBR,2021,LFS - Labour Force Survey,62.196
GBR,2020,LFS - Labour Force Survey,62.83
GBR,2019,LFS - Labour Force Survey,62.941
GBR,2018,LFS - Labour Force Survey,62.892
GBR,2017,LFS - Labour Force Survey,62.695
GBR,2016,LFS - Labour Force Survey,62.721
GBR,2015,LFS - Labour Force Survey,62.57
GBR,2014,LFS - Labour Force Survey,62.485
GBR,2013,LFS - Labour Force Survey,62.352
GBR,2012,LFS - Labour Force Survey,62.296
GBR,2011,LFS - Labour Force Survey,62.115
GBR,2010,LFS - Labour Force Survey,62.136
GBR,2009,LFS - Labour Force Survey,62.366
GBR,2008,LFS - Labour Force Survey,62.584
GBR,2007,LFS - Labour Force Survey,62.369
GBR,2006,LFS - Labour Force Survey,62.548
GBR,2005,LFS - Labour Force Survey,62.128
GBR,2004,LFS - EU Labour Force Survey,61.882
GBR,2003,LFS - EU Labour Force Survey,61.874
GBR,2002,LFS - EU Labour Force Survey,61.791
GBR,2001,LFS - EU Labour Force Survey,61.546
GBR,2000,LFS - EU Labour Force Survey,61.91
GBR,1999,LFS - EU Labour Force Survey,61.672
GBR,1998,LFS - EU Labour Force Survey,61.757
GBR,1997,LFS - EU Labour Force Survey,61.861
GBR,1996,LFS - EU Labour Force Survey,61.685
GBR,1995,LFS - EU Labour Force Survey,61.573
GBR,1994,LFS - EU Labour Force Survey,61.741
GBR,1993,LFS - EU Labour Force Survey,61.887
GBR,1992,LFS - EU Labour Force Survey,62.387
GBR,1991,LFS - EU Labour Force Survey,62.657
GBR,1990,LFS - EU Labour Force Survey,63.023
GBR,1989,LFS - EU Labour Force Survey,62.885
GBR,1988,LFS - EU Labour Force Survey,61.949
GBR,1987,LFS - EU Labour Force Survey,61.461
GBR,1986,LFS - EU Labour Force Survey,61.063
GBR,1985,LFS - EU Labour Force Survey,61.045
GBR,1984,LFS - EU Labour Force Survey,59.79
GBR,1983,LFS - EU Labour Force Survey,58.941
GBR,1981,PC - Population Census,59.63
GBR,1980,OE - Official Estimates,47.05
GBR,1979,OE - Official Estimates,47.13
GBR,1978,OE - Official Estimates,47.1
GBR,1971,PC - Population Census,61.04
GBR,1966,PC - Population Census,61.85
GBR,1961,PC - Population Census,60.97
GEO,2023,HIES - Household Income and Expenditure Survey,55.204
GEO,2022,HIES - Household Income and Expenditure Survey,53.51
GEO,2021,HIES - Household Income and Expenditure Survey,51.514
GEO,2020,LFS - Labour Force Survey,63.399
GEO,2019,LFS - Labour Force Survey,62.928
GEO,2018,LFS - Labour Force Survey,63.934
GEO,2017,LFS - Labour Force Survey,65.832
GEO,2016,HS - Integrated Household Survey,68.425
GEO,2015,HS - Integrated Household Survey,68.781
GEO,2014,HS - Integrated Household Survey,67.697
GEO,2013,HS - Integrated Household Survey,67.152
GEO,2012,HS - Integrated Household Survey,67.554
GEO,2011,HS - Integrated Household Survey,66.218
GEO,2010,HS - Integrated Household Survey,65.494
GEO,2009,HS - Integrated Household Survey,64.588
GEO,2008,HS - Integrated Household Survey,63.49
GEO,2007,HS - Integrated Household Survey,63.3
GEO,2006,HS - Integrated Household Survey,62.2
GEO,2005,HS - Integrated Household Survey,64.05
GEO,2004,HS - Integrated Household Survey,64.77
GEO,2003,HS - Integrated Household Survey,66.02
GEO,2002,HS - Integrated Household Survey,64.95
GEO,2001,HS - Integrated Household Survey,66.21
GEO,2000,HS - Integrated Household Survey,64.1
GEO,1999,HS - Integrated Household Survey,66
GEO,1998,HS - Integrated Household Survey,65.4
GGY,2016,ADM - Official Estimates,75.21
GGY,2015,ADM - Official Estimates,72
GGY,2014,ADM - Official Estimates,76.23
GGY,2013,ADM - Official Estimates,75.66
GGY,2012,ADM - Official Estimates,75.39
GGY,2011,ADM - Official Estimates,75.34
GGY,1996,PC - Population Census,64.83
GHA,2022,HIES - Household Income and Expenditure Survey,63.585
GHA,2021,PC - Population Census,57.408
GHA,2017,HIES - Living Standards Survey,71.34
GHA,2015,LFS - Labour Force Survey,69.253
GHA,2013,HIES - Living Standards Survey,76.135
GHA,2010,PC - Population Census,70.89
GHA,2006,LFS - Labour Force Survey,68.65
GHA,2000,PC - Population Census,74.615
GHA,1999,HIES - Living Standards Survey,79.9
GHA,1998,HIES - Living Standards Survey,79.94
GHA,1992,HIES - Living Standards Survey,76.5
GHA,1991,HIES - Living Standards Survey,77.539
GHA,1989,HIES - Living Standards Survey,63.8
GHA,1984,PC - Population Census,45.38
GHA,1970,PC - Population Census,73.33
GHA,1960,PC - Population Census,73
GIB,2001,PC - Population Census,68.37
GIB,1994,OE - Official Estimates,47.47
GIB,1993,OE - Official Estimates,50.92
GIB,1992,OE - Official Estimates,50.99
GIB,1991,PC - Population Census,49.28
GIB,1990,OE - Official Estimates,46.07
GIB,1989,OE - Official Estimates,47.23
GIB,1987,OE - Official Estimates,45.02
GIB,1985,OE - Official Estimates,42.24
GIB,1983,OE - Official Estimates,78.57
GIB,1981,PC - Population Census,63.96
GIB,1970,PC - Population Census,61.74
GIB,1961,PC - Population Census,41.35
GIN,2019,LFS - National Survey on Employment and the Informal Sector,52.879
GIN,2014,PC - Population and Housing Census,60.603
GIN,2002,HIES - Core Welfare Indicators Questionnaire,64.416
GIN,1996,OE - Estimates based on Population Census,45.82
GIN,1983,OE - Estimates based on Population Census,61.23
GIN,1959,OE - Estimates based on Population Census,49.43
GLP,2013,LFS - Employment Survey,52.72
GLP,2012,LFS - Employment Survey,50.92
GLP,2011,LFS - Employment Survey,51.86
GLP,2010,LFS - Employment Survey,51.57
GLP,2009,LFS - Employment Survey,51.84
GLP,1999,PC - Population Census in overseas territories,59.33
GLP,1990,PC - Population Census in overseas territories,59.31
GLP,1986,LFS - Employment Survey,58.95
GLP,1982,PC - Population Census in overseas territories,55.06
GLP,1974,PC - Population Census in overseas territories,56.88
GLP,1967,PC - Population Census in overseas territories,50.24
GLP,1961,PC - Population Census in overseas territories,40.33
GMB,2023,LFS - Labour Force Survey,47.549
GMB,2018,LFS - Labour Force Survey,61.987
GMB,2012,LFS - Labour Force Survey,62.201
GMB,1993,PC - Population Census,57.46
GMB,1983,PC - Population Census,78.01
GNB,2022,HIES - Harmonized Survey on Household Living Conditions,64.838
GNB,2019,HIES - Harmonized Survey on Household Living Conditions,62.167
GNB,2018,LFS - Integrated Regional Survey on Employment and Informal Sector,62.901
GNB,1988,OE - Official Estimates,30
GNB,1979,PC - Population Census,42.04
GNB,1950,PC - Population Census,95.11
GNQ,1994,HIES - Living Standards Survey,71.7
GNQ,1983,PC - Population Census,64.18
GRC,2024,LFS - Labour Force Survey,52.703
GRC,2023,LFS - Labour Force Survey,52.152
GRC,2022,LFS - Labour Force Survey,52.246
GRC,2021,LFS - Labour Force Survey,50.771
GRC,2020,LFS - Labour Force Survey,50.489
GRC,2019,LFS - Labour Force Survey,51.422
GRC,2018,LFS - Labour Force Survey,51.449
GRC,2017,LFS - Labour Force Survey,51.607
GRC,2016,LFS - Labour Force Survey,51.664
GRC,2015,LFS - Labour Force Survey,51.622
GRC,2014,LFS - Labour Force Survey,51.527
GRC,2013,LFS - Labour Force Survey,51.716
GRC,2012,LFS - Labour Force Survey,51.964
GRC,2011,LFS - Labour Force Survey,52.23
GRC,2010,LFS - Labour Force Survey,53.003
GRC,2009,LFS - Labour Force Survey,52.874
GRC,2008,LFS - Labour Force Survey,52.455
GRC,2007,LFS - Labour Force Survey,52.357
GRC,2006,LFS - Labour Force Survey,52.489
GRC,2005,LFS - Labour Force Survey,52.221
GRC,2004,LFS - Labour Force Survey,52.081
GRC,2003,LFS - Labour Force Survey,51.479
GRC,2002,LFS - Labour Force Survey,51.087
GRC,2001,LFS - Labour Force Survey,50.96
GRC,2000,LFS - Labour Force Survey,51.678
GRC,1999,LFS - Labour Force Survey,51.844
GRC,1998,LFS - Labour Force Survey,52.147
GRC,1997,LFS - Labour Force Survey,49.09
GRC,1996,LFS - Labour Force Survey,50.029
GRC,1995,LFS - Labour Force Survey,49.269
GRC,1994,LFS - Labour Force Survey,49.339
GRC,1993,LFS - Labour Force Survey,49.023
GRC,1992,LFS - Labour Force Survey,48.907
GRC,1991,LFS - Labour Force Survey,48.047
GRC,1990,LFS - Labour Force Survey,49.712
GRC,1989,LFS - Labour Force Survey,50.332
GRC,1988,LFS - Labour Force Survey,50.464
GRC,1987,LFS - Labour Force Survey,50.026
GRC,1986,LFS - Labour Force Survey,50.988
GRC,1985,LFS - Labour Force Survey,51.509
GRC,1984,LFS - Labour Force Survey,51.666
GRC,1983,LFS - Labour Force Survey,51.895
GRC,1982,LFS - Labour Force Survey,48.43
GRC,1981,LFS - Labour Force Survey,48.53
GRC,1971,PC - Population Census,48.44
GRC,1961,PC - Population Census,57.04
GRC,1951,PC - Population Census,49.91
GRD,2023,LFS - Labour Force Survey,62.376
GRD,2021,LFS - Labour Force Survey,60.695
GRD,2020,LFS - Labour Force Survey,54.342
GRD,2019,LFS - Labour Force Survey,64.184
GRD,2018,LFS - Labour Force Survey,61.02
GRD,2015,LFS - Labour Force Survey,71.2
GRD,2014,LFS - Labour Force Survey,70.4
GRD,2013,LFS - Labour Force Survey,67.3
GRD,1998,LFS - Labour Force Survey,64.8
GRD,1988,LFS - Labour Force Survey,63.49
GRD,1970,PC - Population Census,30.92
GRD,1960,PC - Population Census,30.8
GRL,2015,ADM - Employment and Unemployment for permanent residents,74.065
GRL,2014,ADM - Employment and Unemployment for permanent residents,73.724
GRL,2013,ADM - Employment and Unemployment for permanent residents,74.01
GRL,2012,ADM - Employment and Unemployment for permanent residents,74.094
GRL,2011,ADM - Employment and Unemployment for permanent residents,73.848
GRL,2010,ADM - Employment and Unemployment for permanent residents,73.594
GRL,1976,PC - Population Census,63.52
GRL,1970,PC - Population Census,70.45
GRL,1960,PC - Population Census,35.61
GTM,2023,HIES - Household Income and Expenditure Survey,68.248
GTM,2022,LFS - Employment and Income Survey,60.24
GTM,2021,LFS - Employment and Income Survey,62.937
GTM,2019,LFS - Employment and Income Survey,59.169
GTM,2018,LFS - Employment and Income Survey,60.503
GTM,2017,LFS - Employment and Income Survey,60.943
GTM,2016,LFS - Employment and Income Survey,60.689
GTM,2015,LFS - Employment and Income Survey,60.596
GTM,2014,LFS - Employment and Income Survey,60.732
GTM,2013,LFS - Employment and Income Survey,60.22
GTM,2012,LFS - Employment and Income Survey,65.118
GTM,2011,LFS - Employment and Income Survey,61.4
GTM,2010,LFS - Employment and Income Survey,60.458
GTM,2006,LFS - Employment and Income Survey,66.15
GTM,2004,LFS - Employment and Income Survey,63.112
GTM,2003,LFS - Employment and Income Survey,67.776
GTM,2002,LFS - Employment and Income Survey,66.953
GTM,2000,HS - National Socio-Demographic Survey,65.4
GTM,1999,LFS - Employment and Income Survey,48.37
GTM,1994,PC - Population Census,49.85
GTM,1989,HS - National Socio-Demographic Survey,57.67
GTM,1987,HS - National Socio-Demographic Survey,57.74
GTM,1985,OE - Official Estimates,49.87
GTM,1981,PC - Population Census,48.4
GTM,1980,OE - Official Estimates,52.26
GTM,1979,OE - Official Estimates,50.65
GTM,1978,OE - Official Estimates,49.4
GTM,1973,PC - Population Census,50.82
GTM,1964,PC - Population Census,52.78
GUF,2013,LFS - Employment Survey,53.35
GUF,2012,LFS - Employment Survey,53.63
GUF,2011,LFS - Employment Survey,51.99
GUF,2010,LFS - Employment Survey,53.09
GUF,2009,LFS - Employment Survey,54.11
GUF,2008,LFS - Employment Survey,50.89
GUF,1999,PC - Population Census in overseas territories,60.51
GUF,1990,PC - Population Census in overseas territories,63.7
GUF,1982,PC - Population Census in overseas territories,65.88
GUF,1977,OE - Official Estimates,65.72
GUF,1976,OE - Official Estimates,37.29
GUF,1974,PC - Population Census in overseas territories,61.06
GUF,1967,PC - Population Census in overseas territories,61.33
GUF,1961,PC - Population Census in overseas territories,57.79
GUM,2011,LFS - Current Labour Force Survey,62.6
GUM,2010,PC - Population Census,61.4
GUM,2009,LFS - Current Labour Force Survey,61.7
GUM,2007,LFS - Current Labour Force Survey,57.8
GUM,2006,LFS - Current Labour Force Survey,62.7
GUM,2005,LFS - Current Labour Force Survey,61.1
GUM,2004,LFS - Current Labour Force Survey,61.7
GUM,2002,LFS - Current Labour Force Survey,62.4
GUM,2001,LFS - Current Labour Force Survey,65.6
GUM,2000,LFS - Current Labour Force Survey,67.8
GUM,1990,PC - Population Census,72.69
GUM,1988,LFS - Current Labour Force Survey,62.31
GUM,1986,LFS - Current Labour Force Survey,60.27
GUM,1983,LFS - Current Labour Force Survey,54.99
GUM,1980,PC - Population Census,66.62
GUM,1970,PC - Population Census,63.35
GUM,1960,PC - Population Census,64.12
GUM,1950,PC - Population Census,53.72
GUY,2019,LFS - Labour Force Survey,50.871
GUY,2018,LFS - Labour Force Survey,55.008
GUY,2002,PC - Population Census,56.15
GUY,1993,LFS - Labour Force Survey,59.53
GUY,1987,LFS - Labour Force Survey,60.38
GUY,1980,PC - Population Census,57.32
GUY,1960,PC - Population Census,31.18
NA,2024,LFS - General Household Survey,56.971
NA,2023,LFS - General Household Survey,57.328
NA,2022,LFS - General Household Survey,58.213
NA,2021,LFS - General Household Survey,59.375
NA,2020,LFS - General Household Survey,59.712
NA,2019,LFS - General Household Survey,60.672
NA,2018,LFS - General Household Survey,61.275
NA,2017,LFS - General Household Survey,61.12
NA,2016,LFS - General Household Survey,61.052
NA,2015,LFS - General Household Survey,61.144
NA,2014,LFS - General Household Survey,61.057
NA,2013,LFS - General Household Survey,61.217
NA,2012,LFS - General Household Survey,60.501
NA,2011,LFS - General Household Survey,60.073
NA,2010,LFS - General Household Survey,59.59
NA,2009,LFS - General Household Survey,60.77
NA,2008,LFS - General Household Survey,60.88
NA,2007,LFS - General Household Survey,61.22
NA,2006,LFS - General Household Survey,61.26
NA,2005,LFS - General Household Survey,60.99
NA,2004,LFS - General Household Survey,61.27
NA,2003,LFS - General Household Survey,61.35
NA,2002,LFS - General Household Survey,61.83
NA,2001,LFS - General Household Survey,61.43
NA,2000,LFS - General Household Survey,60.68
NA,1999,LFS - General Household Survey,61.3
NA,1998,LFS - General Household Survey,62
NA,1997,LFS - General Household Survey,61.77
NA,1996,LFS - General Household Survey,61.78
NA,1995,LFS - General Household Survey,61.97
NA,1994,LFS - General Household Survey,62.49
NA,1993,LFS - General Household Survey,62.45
NA,1992,LFS - General Household Survey,62.28
NA,1991,LFS - General Household Survey,63.44
NA,1990,LFS - General Household Survey,62.99
NA,1989,LFS - General Household Survey,63.55
NA,1988,LFS - General Household Survey,64.49
NA,1987,LFS - General Household Survey,64.76
NA,1986,LFS - General Household Survey,65.09
NA,1985,LFS - General Household Survey,64.85
NA,1984,LFS - General Household Survey,66.2
NA,1983,LFS - General Household Survey,65.17
NA,1982,LFS - General Household Survey,64.79
NA,1981,LFS - General Household Survey,65.97
NA,1980,LFS - General Household Survey,63.8
NA,1979,LFS - General Household Survey,62.45
NA,1976,PC - Population Census,64.21
NA,1975,LFS - General Household Survey,65.26
NA,1971,PC - Population Census,64.02
NA,1966,PC - Population Census,63.56
NA,1961,PC - Population Census,64.1
HND,2024,HS - Continous Multi-Purpose Household Survey,56.575
HND,2023,HS - Continous Multi-Purpose Household Survey,56.485
HND,2022,HS - Continous Multi-Purpose Household Survey,58.637
HND,2021,HS - Continous Multi-Purpose Household Survey,60.688
HND,2020,HS - Continous Multi-Purpose Household Survey,59.495
HND,2019,HS - Continous Multi-Purpose Household Survey,63.178
HND,2018,HS - Continous Multi-Purpose Household Survey,66.492
HND,2017,HS - Continous Multi-Purpose Household Survey,64.359
HND,2016,HS - Continous Multi-Purpose Household Survey,63.322
HND,2015,HS - Continous Multi-Purpose Household Survey,64.092
HND,2014,HS - Continous Multi-Purpose Household Survey,64.152
HND,2013,HS - Continous Multi-Purpose Household Survey,62.661
HND,2012,HS - Continous Multi-Purpose Household Survey,58.4
HND,2011,HS - Continous Multi-Purpose Household Survey,59.727
HND,2010,HS - Continous Multi-Purpose Household Survey,61.914
HND,2009,HS - Continous Multi-Purpose Household Survey,60.807
HND,2008,HS - Continous Multi-Purpose Household Survey,59.576
HND,2007,HS - Continous Multi-Purpose Household Survey,58.958
HND,2006,HS - Continous Multi-Purpose Household Survey,59.856
HND,2005,HS - Continous Multi-Purpose Household Survey,61.667
HND,2004,HS - Continous Multi-Purpose Household Survey,59.59
HND,2002,HS - Continous Multi-Purpose Household Survey,60.1
HND,2001,HS - Continous Multi-Purpose Household Survey,62.5
HND,2000,HS - Continous Multi-Purpose Household Survey,64.38
HND,1999,HS - Continous Multi-Purpose Household Survey,65.88
HND,1998,HS - Continous Multi-Purpose Household Survey,63.8
HND,1995,HS - Continous Multi-Purpose Household Survey,59.45
HND,1992,HS - Continous Multi-Purpose Household Survey,60.81
HND,1991,HS - Continous Multi-Purpose Household Survey,57.94
HND,1987,HS - Continous Multi-Purpose Household Survey,54.8
HND,1974,PC - Population Census,51.03
HND,1961,PC - Population Census,30.14
HRV,2024,LFS - EU Labour Force Survey,53.891
HRV,2023,LFS - EU Labour Force Survey,52.733
HRV,2022,LFS - EU Labour Force Survey,52.821
HRV,2021,LFS - EU Labour Force Survey,52.213
HRV,2020,LFS - EU Labour Force Survey,51.066
HRV,2019,LFS - EU Labour Force Survey,50.956
HRV,2018,LFS - EU Labour Force Survey,51.028
HRV,2017,LFS - EU Labour Force Survey,51.518
HRV,2016,LFS - EU Labour Force Survey,51.383
HRV,2015,LFS - EU Labour Force Survey,52.869
HRV,2014,LFS - EU Labour Force Survey,52.496
HRV,2013,LFS - EU Labour Force Survey,51.111
