ref_area.label,indicator.label,source.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Honduras,Labour force participation rate by sex and age (%),HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (5-year bands): Total,2011,59.73,,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,Labour force participation rate by sex and age (%),HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (5-year bands): Total,2012,58.4,,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,Labour force participation rate by sex and age (%),HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (5-year bands): Total,2013,62.66,,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,Labour force participation rate by sex and age (%),HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (5-year bands): Total,2014,64.15,,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,Labour force participation rate by sex and age (%),HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (5-year bands): Total,2015,64.09,,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,Labour force participation rate by sex and age (%),HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (5-year bands): Total,2016,63.32,,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,Labour force participation rate by sex and age (%),HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (5-year bands): Total,2017,64.36,,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,Labour force participation rate by sex and age (%),HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (5-year bands): Total,2018,66.49,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,Labour force participation rate by sex and age (%),HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (5-year bands): Total,2019,63.18,,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Data reference period: Second quarter
Croatia,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2010,52.58,,,,Repository: Eurostat special tabulation
Croatia,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2011,51.84,,,,Repository: Eurostat special tabulation
Croatia,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2012,51.37,,,,Repository: Eurostat special tabulation
Croatia,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2013,50.84,,,,Repository: Eurostat special tabulation
Croatia,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2014,52.36,,,,Repository: Eurostat special tabulation
Croatia,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2015,52.73,,,,Repository: Eurostat special tabulation
Croatia,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2016,51.32,,,,Repository: Eurostat special tabulation
Croatia,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2017,51.61,,,,Repository: Eurostat special tabulation
Croatia,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2018,51.19,,,,Repository: Eurostat special tabulation
Croatia,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2019,51.1,,,,Repository: Eurostat special tabulation
Croatia,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2020,51.03,,,,Repository: Eurostat special tabulation
Hungary,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2010,50.34,,,,Repository: Eurostat special tabulation
Hungary,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2011,50.68,,,,Repository: Eurostat special tabulation
Hungary,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2012,51.66,,,,Repository: Eurostat special tabulation
Hungary,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2013,52.18,,,,Repository: Eurostat special tabulation
Hungary,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2014,53.68,,,,Repository: Eurostat special tabulation
Hungary,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2015,54.76,,,,Repository: Eurostat special tabulation
Hungary,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2016,55.7,,,,Repository: Eurostat special tabulation
Hungary,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2017,56.27,,,,Repository: Eurostat special tabulation
Hungary,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2018,56.73,,,,Repository: Eurostat special tabulation
Hungary,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2019,57.1,,,,Repository: Eurostat special tabulation
Hungary,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2020,56.9,,,,Repository: Eurostat special tabulation
Indonesia,Labour force participation rate by sex and age (%),LFS - National Labour Force Survey,Sex: Total,Age (5-year bands): Total,2010,66.58,,,,Repository: ILO-STATISTICS - Micro data processing
Indonesia,Labour force participation rate by sex and age (%),LFS - National Labour Force Survey,Sex: Total,Age (5-year bands): Total,2011,66.91,,,,Repository: ILO-STATISTICS - Micro data processing
Indonesia,Labour force participation rate by sex and age (%),LFS - National Labour Force Survey,Sex: Total,Age (5-year bands): Total,2012,67.42,,,,Repository: ILO-STATISTICS - Micro data processing
Indonesia,Labour force participation rate by sex and age (%),LFS - National Labour Force Survey,Sex: Total,Age (5-year bands): Total,2013,66.76,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Indonesia,Labour force participation rate by sex and age (%),LFS - National Labour Force Survey,Sex: Total,Age (5-year bands): Total,2014,66.62,,,,Repository: ILO-STATISTICS - Micro data processing
Indonesia,Labour force participation rate by sex and age (%),LFS - National Labour Force Survey,Sex: Total,Age (5-year bands): Total,2015,66.58,,,,Repository: ILO-STATISTICS - Micro data processing
Indonesia,Labour force participation rate by sex and age (%),LFS - National Labour Force Survey,Sex: Total,Age (5-year bands): Total,2016,66.31,,,,Repository: ILO-STATISTICS - Micro data processing
Indonesia,Labour force participation rate by sex and age (%),LFS - National Labour Force Survey,Sex: Total,Age (5-year bands): Total,2017,66.76,,,,Repository: ILO-STATISTICS - Micro data processing
Indonesia,Labour force participation rate by sex and age (%),LFS - National Labour Force Survey,Sex: Total,Age (5-year bands): Total,2018,67.63,,,,Repository: ILO-STATISTICS - Micro data processing
Indonesia,Labour force participation rate by sex and age (%),LFS - National Labour Force Survey,Sex: Total,Age (5-year bands): Total,2019,68.19,,,,Repository: ILO-STATISTICS - Micro data processing
Indonesia,Labour force participation rate by sex and age (%),LFS - National Labour Force Survey,Sex: Total,Age (5-year bands): Total,2020,67.36,,,,Repository: ILO-STATISTICS - Micro data processing
Isle of Man,Labour force participation rate by sex and age (%),PC - Population Census,Sex: Total,Age (5-year bands): Total,2016,84.18,,,,"Population coverage: Nationals, residents | Age coverage - minimum age: 16 years old | Age coverage - maximum age: Nonstandard maximum age"
India,Labour force participation rate by sex and age (%),LFS - Periodic Labour Force Survey,Sex: Total,Age (5-year bands): Total,2018,47.98,,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
India,Labour force participation rate by sex and age (%),LFS - Periodic Labour Force Survey,Sex: Total,Age (5-year bands): Total,2019,48.14,,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
India,Labour force participation rate by sex and age (%),HS - National Sample Survey,Sex: Total,Age (5-year bands): Total,2010,53.53,,,,Repository: ILO-STATISTICS - Micro data processing
India,Labour force participation rate by sex and age (%),HS - National Sample Survey,Sex: Total,Age (5-year bands): Total,2012,51.61,,,,Repository: ILO-STATISTICS - Micro data processing
Ireland,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2010,62.6,,,,Repository: Eurostat special tabulation
Ireland,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2011,61.97,,,,Repository: Eurostat special tabulation
Ireland,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2012,61.64,,,,Repository: Eurostat special tabulation
Ireland,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2013,61.96,,,,Repository: Eurostat special tabulation
Ireland,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2014,61.76,,,,Repository: Eurostat special tabulation
Ireland,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2015,61.83,,,,Repository: Eurostat special tabulation
Ireland,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2016,62.18,,,,Repository: Eurostat special tabulation
Ireland,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2017,61.98,Break in series,,Break in series: Methodology revised,Repository: Eurostat special tabulation
Ireland,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2018,62.17,,,,Repository: Eurostat special tabulation
Ireland,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2019,62.34,,,,Repository: Eurostat special tabulation
Ireland,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2020,61.13,,,,Repository: Eurostat special tabulation
"Iran, Islamic Republic of",Labour force participation rate by sex and age (%),LFS - Labour Force Survey,Sex: Total,Age (5-year bands): Total,2010,38.3,,,,Population coverage: Excluding institutional population | Age coverage - minimum age: 10 years old
"Iran, Islamic Republic of",Labour force participation rate by sex and age (%),LFS - Labour Force Survey,Sex: Total,Age (5-year bands): Total,2014,37.2,,,,Population coverage: Excluding institutional population | Age coverage - minimum age: 10 years old
"Iran, Islamic Republic of",Labour force participation rate by sex and age (%),LFS - Labour Force Survey,Sex: Total,Age (5-year bands): Total,2015,38.2,,,,Population coverage: Excluding institutional population | Age coverage - minimum age: 10 years old
"Iran, Islamic Republic of",Labour force participation rate by sex and age (%),LFS - Labour Force Survey,Sex: Total,Age (5-year bands): Total,2016,40.94,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
"Iran, Islamic Republic of",Labour force participation rate by sex and age (%),LFS - Labour Force Survey,Sex: Total,Age (5-year bands): Total,2017,43.74,,,,Repository: ILO-STATISTICS - Micro data processing
"Iran, Islamic Republic of",Labour force participation rate by sex and age (%),LFS - Labour Force Survey,Sex: Total,Age (5-year bands): Total,2018,44.03,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
"Iran, Islamic Republic of",Labour force participation rate by sex and age (%),LFS - Labour Force Survey,Sex: Total,Age (5-year bands): Total,2019,43.69,,,,Repository: ILO-STATISTICS - Micro data processing
Iraq,Labour force participation rate by sex and age (%),HIES - Household Socio-Economic Survey,Sex: Total,Age (5-year bands): Total,2012,40.99,,,,Repository: ILO-STATISTICS - Micro data processing
