iso3c,iso2c,country,capital,long,lat,regionID,region_iso2c,region,adminID,admin_iso2c,admin,incomeID,income_iso2c,income,lendingID,lending_iso2c,lending,hyperlink,source,type,year,geo,data_available,data_quality,data_value,max_value
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ES93,Admin,1993,Urban,0,1,NA,100
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ES94,Admin,1994,National,0,1,NA,99.91
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ES94,Admin,1994,Rural,0,0,NA,98.94803829695157
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ES94,Admin,1994,Urban,0,1,NA,100
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ES95,Admin,1995,National,0,1,NA,99.91
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ES95,Admin,1995,Rural,0,0,NA,98.94803829695157
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ES95,Admin,1995,Urban,0,1,NA,100
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ES96,Admin,1996,National,0,1,NA,99.91
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ES96,Admin,1996,Rural,0,0,NA,98.94803829695157
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ES96,Admin,1996,Urban,0,1,NA,100
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ES97,Admin,1997,National,0,1,NA,99.91
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ES97,Admin,1997,Rural,0,0,NA,98.94803829695157
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ES97,Admin,1997,Urban,0,1,NA,100
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ES98,Admin,1998,National,0,1,NA,99.91
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ES98,Admin,1998,Rural,0,0,NA,98.94803829695157
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ES98,Admin,1998,Urban,0,1,NA,100
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ES99,Admin,1999,National,0,1,NA,99.91
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ES99,Admin,1999,Rural,0,0,NA,98.94803829695157
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ES99,Admin,1999,Urban,0,1,NA,100
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ESDW02,Admin,2002,National,1,1,NA,99.91
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ESDW02,Admin,2002,Rural,0,0,NA,98.94803829695157
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ESDW02,Admin,2002,Urban,0,1,NA,100
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ESDW03,Admin,2003,National,1,1,NA,99.91
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ESDW03,Admin,2003,Rural,0,0,NA,98.94803829695157
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ESDW03,Admin,2003,Urban,0,1,NA,100
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ESDW04,Admin,2004,National,1,1,NA,99.91
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ESDW04,Admin,2004,Rural,0,0,NA,98.94803829695157
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ESDW04,Admin,2004,Urban,0,1,NA,100
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ESDW05,Admin,2005,National,1,1,NA,99.91
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ESDW05,Admin,2005,Rural,0,0,NA,98.94803829695157
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ESDW05,Admin,2005,Urban,0,1,NA,100
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ESDW06,Admin,2006,National,1,1,NA,99.91
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ESDW06,Admin,2006,Rural,0,0,NA,98.94803829695157
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ESDW06,Admin,2006,Urban,0,1,NA,100
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ESDW07,Admin,2007,National,1,1,NA,99.91
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ESDW07,Admin,2007,Rural,0,0,NA,98.94803829695157
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ESDW07,Admin,2007,Urban,0,1,NA,100
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ESDW09,Admin,2009,National,1,1,NA,99.91
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ESDW09,Admin,2009,Rural,0,0,NA,98.94803829695157
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ESDW09,Admin,2009,Urban,0,1,NA,100
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ESDW11,Admin,2011,National,1,1,99.91,99.91
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ESDW11,Admin,2011,Rural,0,0,NA,98.94803829695157
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ESDW11,Admin,2011,Urban,0,1,NA,100
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ESDW12,Admin,2012,National,1,1,99.9,99.91
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ESDW12,Admin,2012,Rural,0,0,NA,98.94803829695157
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ESDW12,Admin,2012,Urban,0,1,NA,100
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ESDW13,Admin,2013,National,1,1,99.85,99.91
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ESDW13,Admin,2013,Rural,0,0,NA,98.94803829695157
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,ESDW13,Admin,2013,Urban,0,1,NA,100
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,EUSILC12,Admin,2012,National,1,1,NA,99.91
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,EUSILC12,Admin,2012,Rural,1,1,98.94803829695157,98.94803829695157
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,EUSILC12,Admin,2012,Urban,1,1,99.249306431874,100
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,EUSILC13,Admin,2013,National,0,1,NA,99.91
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,EUSILC13,Admin,2013,Rural,0,0,NA,98.94803829695157
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,EUSILC13,Admin,2013,Urban,0,1,NA,100
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,EUSILC14,Admin,2014,National,0,1,NA,99.91
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,EUSILC14,Admin,2014,Rural,0,0,NA,98.94803829695157
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,EUSILC14,Admin,2014,Urban,0,1,NA,100
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,EUSILC15,Admin,2015,National,0,1,NA,99.91
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,EUSILC15,Admin,2015,Rural,0,0,NA,98.94803829695157
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,EUSILC15,Admin,2015,Urban,0,1,NA,100
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,IBNET00,Other,2000,National,0,1,NA,99.91
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,IBNET00,Other,2000,Rural,0,0,NA,98.94803829695157
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,IBNET00,Other,2000,Urban,1,1,NA,100
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,IBNET01,Other,2001,National,0,1,NA,99.91
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,IBNET01,Other,2001,Rural,0,0,NA,98.94803829695157
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,IBNET01,Other,2001,Urban,1,1,NA,100
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,IBNET02,Other,2002,National,0,1,NA,99.91
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,IBNET02,Other,2002,Rural,0,0,NA,98.94803829695157
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,IBNET02,Other,2002,Urban,1,1,NA,100
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,IBNET03,Other,2003,National,0,1,NA,99.91
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,IBNET03,Other,2003,Rural,0,0,NA,98.94803829695157
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,IBNET03,Other,2003,Urban,1,1,NA,100
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,IBNET04,Other,2004,National,0,1,NA,99.91
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,IBNET04,Other,2004,Rural,0,0,NA,98.94803829695157
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,IBNET04,Other,2004,Urban,1,1,NA,100
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,IBNET05,Other,2005,National,0,1,NA,99.91
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,IBNET05,Other,2005,Rural,0,0,NA,98.94803829695157
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,IBNET05,Other,2005,Urban,1,1,NA,100
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,IBNET06,Other,2006,National,0,1,NA,99.91
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,IBNET06,Other,2006,Rural,0,0,NA,98.94803829695157
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,IBNET06,Other,2006,Urban,1,1,100,100
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,IBNET07,Other,2007,National,0,1,NA,99.91
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,IBNET07,Other,2007,Rural,0,0,NA,98.94803829695157
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,IBNET07,Other,2007,Urban,1,1,100,100
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,IBNET08,Other,2008,National,0,1,NA,99.91
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,IBNET08,Other,2008,Rural,0,0,NA,98.94803829695157
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,IBNET08,Other,2008,Urban,1,1,100,100
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,IBNET09,Other,2009,National,0,1,NA,99.91
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,IBNET09,Other,2009,Rural,0,0,NA,98.94803829695157
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,IBNET09,Other,2009,Urban,1,1,100,100
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,IBNET10,Other,2010,National,0,1,NA,99.91
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,IBNET10,Other,2010,Rural,0,0,NA,98.94803829695157
CZE,CZ,Czech Republic,Prague,14.4205,50.0878,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/CZE/household/download,IBNET10,Other,2010,Urban,1,1,NA,100
