ref_area,indicator,source,sex,classif1,time,obs_value,obs_status,note_classif,note_indicator,note_source
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_10YRBANDS_Y45-54,2014,93.47,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_10YRBANDS_Y55-64,2014,56.81,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_10YRBANDS_YGE65,2014,4.97,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_TOTAL,2014,59.31,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y15-19,2014,7.26,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y20-24,2014,50.7,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y25-29,2014,81.07,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y30-34,2014,82.27,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y35-39,2014,88.71,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y40-44,2014,93.74,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y45-49,2014,94.36,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y50-54,2014,92.53,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y55-59,2014,81.33,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y60-64,2014,33.42,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_YGE65,2014,4.97,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_YTHADULT_YGE15,2015,59.42,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_YTHADULT_Y15-64,2015,74.02,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_YTHADULT_Y15-24,2015,32.48,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_YTHADULT_YGE25,2015,63.08,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_AGGREGATE_TOTAL,2015,59.42,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_AGGREGATE_Y15-24,2015,32.48,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_AGGREGATE_Y25-54,2015,88.61,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_AGGREGATE_Y55-64,2015,57.99,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_AGGREGATE_YGE65,2015,5.69,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_10YRBANDS_TOTAL,2015,59.42,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_10YRBANDS_Y15-24,2015,32.48,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_10YRBANDS_Y25-34,2015,81.26,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_10YRBANDS_Y35-44,2015,90.76,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_10YRBANDS_Y45-54,2015,93.55,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_10YRBANDS_Y55-64,2015,57.99,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_10YRBANDS_YGE65,2015,5.69,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_TOTAL,2015,59.42,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y15-19,2015,6.63,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y20-24,2015,52.06,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y25-29,2015,80.65,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y30-34,2015,81.84,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y35-39,2015,88.53,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y40-44,2015,93.1,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y45-49,2015,94.32,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y50-54,2015,92.76,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y55-59,2015,82.62,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y60-64,2015,35.32,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_YGE65,2015,5.69,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_YTHADULT_YGE15,2016,59.92,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_YTHADULT_Y15-64,2016,75,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_YTHADULT_Y15-24,2016,31.98,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_YTHADULT_YGE25,2016,63.56,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_AGGREGATE_TOTAL,2016,59.92,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_AGGREGATE_Y15-24,2016,31.98,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_AGGREGATE_Y25-54,2016,88.88,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_AGGREGATE_Y55-64,2016,60.84,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_AGGREGATE_YGE65,2016,6.31,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_10YRBANDS_TOTAL,2016,59.92,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_10YRBANDS_Y15-24,2016,31.98,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_10YRBANDS_Y25-34,2016,82.08,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_10YRBANDS_Y35-44,2016,90.96,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_10YRBANDS_Y45-54,2016,93.19,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_10YRBANDS_Y55-64,2016,60.84,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_10YRBANDS_YGE65,2016,6.31,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_TOTAL,2016,59.92,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y15-19,2016,6.05,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y20-24,2016,52.77,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y25-29,2016,80.78,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y30-34,2016,83.29,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y35-39,2016,88.56,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y40-44,2016,93.28,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y45-49,2016,94.18,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y50-54,2016,92.18,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y55-59,2016,84.55,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y60-64,2016,39.59,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_YGE65,2016,6.31,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_YTHADULT_YGE15,2017,60.22,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_YTHADULT_Y15-64,2017,75.88,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_YTHADULT_Y15-24,2017,31.65,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_YTHADULT_YGE25,2017,63.82,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_AGGREGATE_TOTAL,2017,60.22,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_AGGREGATE_Y15-24,2017,31.65,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_AGGREGATE_Y25-54,2017,89.06,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_AGGREGATE_Y55-64,2017,63.64,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_AGGREGATE_YGE65,2017,6.4,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_10YRBANDS_TOTAL,2017,60.22,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_10YRBANDS_Y15-24,2017,31.65,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_10YRBANDS_Y25-34,2017,82.22,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_10YRBANDS_Y35-44,2017,90.88,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_10YRBANDS_Y45-54,2017,93.57,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_10YRBANDS_Y55-64,2017,63.64,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_10YRBANDS_YGE65,2017,6.4,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_TOTAL,2017,60.22,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y15-19,2017,6.39,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y20-24,2017,53.24,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y25-29,2017,81.08,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y30-34,2017,83.29,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y35-39,2017,88.06,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y40-44,2017,93.41,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y45-49,2017,94.22,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y50-54,2017,92.9,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y55-59,2017,85.94,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y60-64,2017,43.9,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_YGE65,2017,6.4,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_YTHADULT_YGE15,2018,60.56,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_YTHADULT_Y15-64,2018,76.57,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_YTHADULT_Y15-24,2018,30.41,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_YTHADULT_YGE25,2018,64.26,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_AGGREGATE_TOTAL,2018,60.56,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_AGGREGATE_Y15-24,2018,30.41,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_AGGREGATE_Y25-54,2018,89.28,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_AGGREGATE_Y55-64,2018,66.45,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_AGGREGATE_YGE65,2018,7.18,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_10YRBANDS_TOTAL,2018,60.56,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_10YRBANDS_Y15-24,2018,30.41,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_10YRBANDS_Y25-34,2018,81.83,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_10YRBANDS_Y35-44,2018,91.15,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_10YRBANDS_Y45-54,2018,94.17,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_10YRBANDS_Y55-64,2018,66.45,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_10YRBANDS_YGE65,2018,7.18,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_TOTAL,2018,60.56,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y15-19,2018,5.9,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y20-24,2018,52.72,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y25-29,2018,81.68,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y30-34,2018,81.96,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y35-39,2018,89.08,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y40-44,2018,92.93,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y45-49,2018,94.66,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y50-54,2018,93.64,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y55-59,2018,87.74,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y60-64,2018,47.19,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_YGE65,2018,7.18,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_YTHADULT_YGE15,2019,60.38,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_YTHADULT_Y15-64,2019,76.72,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_YTHADULT_Y15-24,2019,29.71,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_YTHADULT_YGE25,2019,64.07,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_AGGREGATE_TOTAL,2019,60.38,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_AGGREGATE_Y15-24,2019,29.71,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_AGGREGATE_Y25-54,2019,89.06,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_AGGREGATE_Y55-64,2019,68.03,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_AGGREGATE_YGE65,2019,7.25,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_10YRBANDS_TOTAL,2019,60.38,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_10YRBANDS_Y15-24,2019,29.71,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_10YRBANDS_Y25-34,2019,80.77,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_10YRBANDS_Y35-44,2019,91.08,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_10YRBANDS_Y45-54,2019,94.42,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_10YRBANDS_Y55-64,2019,68.03,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_10YRBANDS_YGE65,2019,7.25,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_TOTAL,2019,60.38,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y15-19,2019,6.27,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y20-24,2019,52.3,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y25-29,2019,81.16,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y30-34,2019,80.41,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y35-39,2019,88.66,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y40-44,2019,93.09,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y45-49,2019,94.93,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y50-54,2019,93.83,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y55-59,2019,89.24,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y60-64,2019,47.65,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_YGE65,2019,7.25,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_YTHADULT_YGE15,2020,59.79,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_YTHADULT_Y15-64,2020,76.39,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_YTHADULT_Y15-24,2020,27.3,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_YTHADULT_YGE25,2020,63.7,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_AGGREGATE_TOTAL,2020,59.79,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_AGGREGATE_Y15-24,2020,27.3,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_AGGREGATE_Y25-54,2020,88.67,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_AGGREGATE_Y55-64,2020,69.57,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_AGGREGATE_YGE65,2020,6.92,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_10YRBANDS_TOTAL,2020,59.79,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_10YRBANDS_Y15-24,2020,27.3,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_10YRBANDS_Y25-34,2020,80.4,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_10YRBANDS_Y35-44,2020,90.19,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_10YRBANDS_Y45-54,2020,94.3,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_10YRBANDS_Y55-64,2020,69.57,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_10YRBANDS_YGE65,2020,6.92,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_TOTAL,2020,59.79,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y15-19,2020,5.4,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y20-24,2020,49.32,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y25-29,2020,80.1,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y30-34,2020,80.67,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y35-39,2020,86.28,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y40-44,2020,93.45,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y45-49,2020,94.84,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y50-54,2020,93.63,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y55-59,2020,89.5,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_Y60-64,2020,49.07,,,,R1:2384
CZE,EAP_DWAP_SEX_AGE_RT,BA:2249,SEX_T,AGE_5YRBANDS_YGE65,2020,6.92,,,,R1:2384
DEU,EAP_DWAP_SEX_AGE_RT,BA:2242,SEX_T,AGE_YTHADULT_YGE15,2010,59.37,B,,I11:264,R1:2384
DEU,EAP_DWAP_SEX_AGE_RT,BA:2242,SEX_T,AGE_YTHADULT_Y15-64,2010,76.68,B,,I11:264,R1:2384
DEU,EAP_DWAP_SEX_AGE_RT,BA:2242,SEX_T,AGE_YTHADULT_Y15-24,2010,51.28,B,,I11:264,R1:2384
DEU,EAP_DWAP_SEX_AGE_RT,BA:2242,SEX_T,AGE_YTHADULT_YGE25,2010,60.55,B,,I11:264,R1:2384
DEU,EAP_DWAP_SEX_AGE_RT,BA:2242,SEX_T,AGE_AGGREGATE_TOTAL,2010,59.37,B,,I11:264,R1:2384
DEU,EAP_DWAP_SEX_AGE_RT,BA:2242,SEX_T,AGE_AGGREGATE_Y15-24,2010,51.28,B,,I11:264,R1:2384
DEU,EAP_DWAP_SEX_AGE_RT,BA:2242,SEX_T,AGE_AGGREGATE_Y25-54,2010,87.3,B,,I11:264,R1:2384
DEU,EAP_DWAP_SEX_AGE_RT,BA:2242,SEX_T,AGE_AGGREGATE_Y55-64,2010,62.58,B,,I11:264,R1:2384
DEU,EAP_DWAP_SEX_AGE_RT,BA:2242,SEX_T,AGE_AGGREGATE_YGE65,2010,4.03,B,,I11:264,R1:2384
DEU,EAP_DWAP_SEX_AGE_RT,BA:2242,SEX_T,AGE_10YRBANDS_TOTAL,2010,59.37,B,,I11:264,R1:2384
DEU,EAP_DWAP_SEX_AGE_RT,BA:2242,SEX_T,AGE_10YRBANDS_Y15-24,2010,51.28,B,,I11:264,R1:2384
DEU,EAP_DWAP_SEX_AGE_RT,BA:2242,SEX_T,AGE_10YRBANDS_Y25-34,2010,84.33,B,,I11:264,R1:2384
DEU,EAP_DWAP_SEX_AGE_RT,BA:2242,SEX_T,AGE_10YRBANDS_Y35-44,2010,89.11,B,,I11:264,R1:2384
DEU,EAP_DWAP_SEX_AGE_RT,BA:2242,SEX_T,AGE_10YRBANDS_Y45-54,2010,87.84,B,,I11:264,R1:2384
DEU,EAP_DWAP_SEX_AGE_RT,BA:2242,SEX_T,AGE_10YRBANDS_Y55-64,2010,62.58,B,,I11:264,R1:2384
DEU,EAP_DWAP_SEX_AGE_RT,BA:2242,SEX_T,AGE_10YRBANDS_YGE65,2010,4.03,B,,I11:264,R1:2384
